-0.0300633,0.0825536,-0.0349345,-0.0553188,0.0529431,0.0664688,0.0487701,0.0306164,-0.0174975,0.0170451,0.0377156,0.0212611,0.0122889,0.00127207,0.025951,0.0195866,0.0282703,-0.0113295,0.0610007,0.0402677,-0.0468202,-0.010953,-0.0113012,0.0265299,-0.0503843,0.0326143,-0.0892954,-0.0476366,-0.0230393,-0.010705,0.015817,-0.0116156,0.0267123,-0.0116392,-0.0200518,0.0187299,0.0696987,-0.0372579,-0.00592932,0.0079435,-0.0465489,-0.00587452,-0.017017,0.00796182,-0.00201755,-0.00582784,0.0192924,0.0024701,0.0178212,-0.0254677,0.0163245,-0.000941397,-0.000820173,0.0101753,-0.0254477,-0.00133545,0.0623043,0.0419834,-0.0263576,-0.00929735,-0.0127788,-0.0107477,0.00411884,0.00230652,0.0166116,0.0349643,-0.0077305,-0.000711456,0.0246837,0.0251564,0.0360138,0.0410021,0.00611024,0.00656162,-0.000328248,-0.0589446,-0.0117982,-0.00358525,0.0454253,-0.0271196,0.0296812,0.0458013,-0.029887,0.0147786,0.0229214,-0.0265222,-0.00554782,0.0053949,0.0126926,0.0266337,0.0428884,-0.0154545,0.00315714,0.00345243,0.0151314,0.0324491,-0.0392762,-0.0139578,0.0352811,-0.0164846,0.0167398,-0.00803935,-0.0464607,-0.0183157,0.0155925,-0.0119842,-0.00859756,0.0422355,-0.0210455,-0.0170323,-0.0343938,-0.00545419,-0.0108245,-0.0292145,0.0386516,0.0675995,-0.0253907,0.00273587,-0.0165563,-0.0225314,0.0269247,0.0299405,0.0269342,0.0074537,0.0276412,0.0323301,0.0314544,-0.0220952,0.0289597,0.0423716,-0.0276222,-0.0302385,-0.0328304,0.0322089,0.0129888,0.0175604,0.00416561,0.0268777,-0.0327011,0.0144341,-0.0143532,-0.0387451,0.0286138,0.0227438,0.00744821,-0.0165711,-0.04554,0.0047847,0.0101514,-0.00438387,-0.0255386,-0.0156302,0.019927,-0.0511642,0.0195489,0.0135421,-0.0221497,-0.0175089,-0.0233022,0.0460965,0.0137919,-0.0408188,0.0359064,0.0413033,0.0074485,0.0360743,0.0107874,-0.0199128,-0.00611719,0.0171236,-0.01388,0.0154651,0.00212567,0.00222739,0.0283432,-0.0119496,-0.0301626,0.00190858,-0.00226578,0.00666785,0.0288784,-0.0287803,-0.0111801,-0.0321215,-0.0236772,-0.0200308
-0.0385,0.00367466,0.0294929,-0.0137549,-0.0497337,0.0466479,0.0917747,-0.0759463,0.0340748,0.0799074,0.0886158,0.0223991,0.00969253,-0.0159098,0.00743142,-0.0152676,0.0464815,-0.00862729,0.0375099,0.0634077,0.0263187,-0.115367,-0.0207689,-0.018875,-0.0400697,0.0113151,-0.0363001,-0.0748527,-0.0425331,0.0211802,-0.00802849,-0.0230372,0.0283384,-0.0202519,0.00440439,0.00482942,0.01677,-0.0315632,-0.00842185,0.0245989,-0.0267487,0.00868035,0.00554061,0.0231937,-0.00305809,-0.0469069,0.0165917,-0.00806305,-0.0139826,-0.0299554,-0.00210574,-0.00835648,0.0218843,0.00262023,0.031491,0.0466249,0.0102216,-0.00400249,-0.047939,-0.00999202,0.000313029,0.0360282,-0.0222689,-0.00633981,0.0378566,-0.017533,0.014133,0.00571357,0.0159199,0.0195092,-0.0110216,0.0161337,-0.0422664,-0.00575044,0.0268684,0.00151523,-0.00952191,0.0110661,0.0249269,0.000348318,0.0338614,0.00710976,0.0151701,0.0184735,-0.0332771,-0.00340201,0.0297927,0.0180232,-0.038034,0.0585857,0.0372065,-0.0295344,-0.00182377,-0.00226824,0.0144379,-0.0139519,-0.0577882,0.0149596,0.0242631,-0.0423927,0.0342567,-0.00611008,0.01359,0.00716704,0.0346098,0.0127066,-0.0247307,-0.0026901,-0.0108439,-0.0196774,0.0147531,-0.0134745,-0.0166216,-0.0116149,0.0144536,-0.00534732,-0.0480093,-0.00743011,-0.0204968,-0.00295065,0.00252708,-0.0201436,0.00291637,0.0352807,-0.031987,-0.0407029,0.0127578,-0.0226857,-0.00478054,0.0345173,0.0230315,-0.00451801,-0.0477561,0.0321982,0.048957,-0.0270293,0.0463492,0.00937639,-0.0113106,0.024852,0.027754,-0.0255743,0.0185445,0.00625026,0.002125,-0.0300139,-0.0363707,0.0199851,-0.0128181,-0.0529768,-0.00996936,0.0189786,-0.0296689,-0.0208869,0.0087858,0.0223881,-0.0131763,0.00142552,0.00956287,0.0117408,-0.00195842,-0.0195254,-0.0179037,0.0138944,0.00883912,-0.0157109,0.0130801,-0.0278601,0.0142426,0.0604198,-0.0237641,-0.0346576,0.0224572,0.0208066,0.0296687,-0.00678603,-0.0397785,-0.0499132,0.0222989,-0.0160265,-0.0518474,-0.0131707,-0.00974101,-0.0116775,-0.0149035,-0.00329014
-0.0261125,-0.0799368,-0.0470255,-0.0488245,-0.0103355,-0.000947194,-0.0499253,-0.000777587,-0.0124188,0.0179982,0.00481235,0.0355096,0.050988,-0.0108779,-0.00371922,0.0169838,0.00312952,-0.00521216,-0.0135659,0.022156,-0.0167657,-0.0524765,0.0242098,-0.0231476,0.0523957,0.0706438,0.0504518,-0.0556355,0.0387449,-0.0335589,-0.0645065,-0.0400633,-0.0188504,-0.00620739,-0.00153027,-0.0460223,-0.0225181,-0.029041,-0.00687791,0.0112168,-0.0398927,0.0304391,-0.00114593,-0.0358605,-0.0227727,-0.0263876,0.003977,-0.00200229,-0.0099262,0.0318131,0.0229707,-0.00525779,0.00152917,0.00884725,0.0230433,-0.00576778,-0.000201249,-0.0174038,-0.027415,-0.0392355,-0.0171974,0.0105227,0.0138847,0.0338658,0.0265702,-0.0254429,-0.0373009,0.0242401,-0.0202663,-0.011029,-0.00194109,-0.0189351,-0.00353976,-0.00869009,0.0161763,0.0323096,0.00639608,0.0154667,-0.00728303,0.0335693,-0.000847275,-0.000114667,-0.00738268,-0.0283756,0.00617918,0.0341994,0.0514139,0.00974398,-0.00228672,0.00583777,-3.80855e-05,0.00784102,0.00608769,-0.0111889,0.00746934,-0.00962549,-0.00407656,0.037703,-0.019416,0.0116689,0.0103591,0.0174407,0.0183193,-0.00933089,-0.0240447,-0.0163474,0.0102161,0.0182485,0.00805115,0.0375627,0.01954,-0.0259284,0.0334835,0.0038663,-0.0415526,-0.0299414,0.0136822,0.0136136,-0.0225463,-0.0189787,-0.0134509,-0.0450096,-0.052218,-0.0280224,0.00230413,0.00530818,-0.0163015,0.00247972,-0.0156793,-0.0197406,0.00225572,-0.0145938,-0.0135591,0.051173,0.0164927,-0.0365237,-0.0011801,0.0279994,0.0105653,-0.0159375,-0.0232873,0.0224751,0.0377883,-0.0446124,-0.0203719,0.0219073,0.0397682,0.0250844,0.00308215,-0.00423141,0.0122349,-0.010943,0.0130475,0.0571105,0.0143609,-0.0127575,-0.00100151,0.0143577,0.0531188,0.0118042,0.00532588,0.037938,0.00978347,-0.0148125,-0.0147172,-0.00710983,0.0123855,-0.014229,0.0182278,0.0291945,0.0482533,-0.000320449,0.018705,0.00492015,-0.000674454,0.00877736,0.00785197,0.00932166,-0.0173523,-0.00591399,-0.0118259,0.0620027,0.0169876,-0.0072368,0.00338802,0.0123482
-0.015287,-0.0401537,-0.0107245,-0.0611072,-0.0186627,0.024143,-0.0109411,-0.020743,-0.0182792,0.0170329,-0.0219094,0.0409339,-0.00899046,-0.0252837,-0.00267039,0.0594828,0.00642138,-0.0326284,-0.0226588,-0.00920019,0.0393378,-0.0160005,0.0114572,-0.031441,0.0133829,-0.0402967,0.0280538,-0.00173849,-0.0155592,-0.0413897,-0.00882611,0.0637945,0.00284146,-0.0125327,-0.0154668,0.00218512,-0.010484,-0.0464917,0.00163251,0.0197298,0.0106413,0.0279526,-0.00900662,-0.0119832,-0.018255,0.0442195,0.0112803,-0.0111081,-0.00460846,0.0154439,0.0106807,-0.0113522,-0.00546561,-0.00637949,-0.00266825,-0.0434643,0.033517,0.00236923,0.0323968,-0.00291285,-0.00822535,0.003328,0.0294804,0.0302082,-0.0294375,-0.0441578,-0.0598168,-0.00550523,-0.0505925,-0.00961009,0.0280763,-0.0377893,0.0148643,0.017792,0.0253104,0.010451,0.00505092,-0.0129317,0.0375868,-0.00171402,-0.0231188,0.02119,-0.0426871,-0.00189383,0.00537376,0.00167424,0.00190941,0.0164945,-0.0251339,-0.0306103,-0.00689101,-0.00679865,0.00338893,0.00202221,-0.00781147,0.0105162,0.0183223,0.0121636,-0.00125091,-0.0124694,0.0209183,0.0157411,-0.0364508,-0.00812813,0.00877443,0.000318225,0.0776815,0.038881,-0.00988288,0.00704869,0.0125126,-0.0286973,-0.0098868,-0.0272054,-0.0155901,-0.0167322,-0.00194431,0.0162425,-0.0478062,-0.0629112,0.039944,-0.0275221,-0.0519724,-0.0166762,0.0246051,0.00699419,-0.0314231,0.000347806,0.00310193,-0.0406901,-0.0435773,0.00107759,-0.00185065,0.0261232,-0.00760402,0.00712729,0.0132831,0.0152508,0.0111659,0.0404419,-0.0175935,-0.00495186,-0.000487209,0.00164768,0.0222111,-0.0295413,-0.0510735,-0.00976126,-0.0199824,0.00638733,-0.000110406,-0.0107614,0.00215699,-0.00586483,0.0250079,-0.00113038,-0.00986468,-0.00260918,0.0079817,-0.00286925,0.0137585,0.0278504,0.0242968,0.0262701,-0.0286259,0.00552376,0.0242454,-0.00714395,0.0122548,0.0159375,0.00527028,0.0311167,-0.025521,-8.53447e-05,-0.0205299,-0.0288101,-0.0113323,0.0271429,-0.00653077,-0.00325301,0.01148,0.0359531,-0.00528817,-0.0164155,-0.0176097,-0.021892
-0.0217702,0.0509823,0.0247134,0.0210176,-0.0381415,-0.036513,0.0475466,0.0336329,0.000226501,-0.0566772,-0.0365557,0.0319466,-0.0257335,-0.0771231,0.0403863,0.00957449,0.0217908,-0.00728425,-0.0313356,-0.0441368,0.0585041,-0.0316932,-0.0454546,0.0384308,-0.0104956,-0.0633999,-0.0227688,0.0117782,-0.0283804,-0.00240713,0.0035166,0.00977496,-0.0163624,0.0258174,-0.000347039,0.00257821,-0.0894638,-0.00775178,0.0317973,0.00360177,0.0215655,-0.0511275,0.0281735,0.0148005,-0.0134152,0.00199392,0.00424811,-0.00487015,-0.0405834,-0.0242246,-0.0372157,-0.0143167,0.00987811,-0.0163082,0.00388043,0.00831337,-0.0207613,0.0287512,0.0577094,0.0247942,0.0159265,0.0138336,0.0564203,0.0201769,0.0142055,0.0423317,-0.00339819,-0.0149475,-0.0300263,0.00664694,0.00954253,0.00729231,-0.00578259,-0.00200158,-0.0120879,0.00321762,-0.0153243,0.010266,0.0169658,0.0120371,0.0115938,0.0328694,0.0365878,-0.0554003,-0.0138663,-0.0373712,-0.00933416,0.0155627,0.0092318,0.0368577,0.00165516,-0.026165,0.0408557,0.00504052,-0.00371465,-0.0474811,-0.00799119,-0.022572,0.0247306,-0.0100912,-0.0126704,0.0132266,-0.0386591,-0.00981849,0.00528212,-0.0351143,0.00885857,-0.0134868,-0.0445813,0.00868938,-0.00275652,-0.0247583,-0.0298864,0.0302377,0.0437568,0.00991044,-0.000557383,0.0574658,0.0317404,0.0116431,0.0249232,-0.0117404,-0.0296866,0.00714535,-0.025464,-0.0135204,-0.0199962,0.0196357,0.0329957,0.00090095,-0.0280744,0.00650597,0.00831508,-0.0430718,0.0239189,0.0227599,0.0524941,0.00211677,-0.00289133,0.0432156,0.0263166,-0.00219686,0.014167,-0.000237578,0.0377488,-0.000276241,-0.0316025,-0.0447069,-0.0172561,-0.00928233,0.0146264,-0.00741017,-0.00420727,0.0413559,0.00357869,-0.0282292,-0.0117724,-0.0193629,0.0179836,0.0034577,-0.00537077,0.0146245,-0.0199154,-0.00830913,0.0135109,-0.0200375,-0.00395043,-0.00830497,0.0214709,0.0233449,-0.0100261,0.0435222,0.0131993,0.042229,-0.00798188,-0.0394253,-0.0460386,-0.0346368,0.00659949,0.0125692,0.0338108,0.0299359,0.0167156,0.0112208,-0.0247424,0.012804
-0.0457243,0.0102092,0.0332378,0.0223267,0.0657011,-0.0502623,-0.0229085,0.0203731,-0.0550448,0.0242348,0.026042,0.0722781,0.0880318,-0.0586512,0.0334983,0.0342241,0.0685692,0.0279663,0.00528451,0.0465256,0.00509351,-0.0159421,0.00837647,0.0222845,0.0429306,0.0120104,-0.0172512,0.0394193,0.0183537,-0.0144467,-0.0231604,-0.00249738,-0.00263261,0.010163,0.0218324,-0.0323824,-0.0328154,0.027798,0.046983,-0.0144869,0.00542944,-0.0211867,-0.0365652,0.0176999,-0.0231531,-0.042755,-0.0108559,-0.000339814,-0.0201052,0.0389484,0.028421,-0.0071183,-0.0123937,0.0179742,-0.0175062,-0.0134119,0.0129757,0.0637487,0.0144507,0.0223981,0.0456719,0.0255229,0.00303826,0.0170543,-0.00218303,0.0039487,0.0179105,0.0134329,0.0550958,-0.00283108,-0.0208466,0.0190132,0.00171956,0.00429698,-0.0222237,6.96592e-05,-0.0086403,0.0211525,0.0217754,0.0364068,0.0341428,0.00928665,0.0097736,0.0064743,0.0351756,0.0189129,0.0672318,0.00524357,0.000183414,0.0213774,-0.0175962,-0.00576465,-0.0169555,-0.0329036,-0.00992256,-0.0278776,0.00750845,0.00564218,0.0252491,0.00897078,-0.0380112,-0.0161137,0.0298884,0.00753654,0.00866622,-0.0166761,-0.0121823,-0.00389778,-0.0331284,0.0182767,-0.0365836,-0.0323561,0.0466274,0.0229535,-0.00212257,0.00599113,0.0208638,0.0296746,0.0542615,-0.0306809,-0.00995662,-0.00337246,-0.0372443,-0.0051782,0.024318,-0.0240083,0.0238542,0.0438214,-0.00781677,0.0327923,-0.0232432,-0.000913473,-0.00561161,-0.0290636,-0.00682369,-0.00124573,0.0381728,0.018487,-0.0689783,-0.0258733,0.0023255,0.010283,-0.0182969,-0.00791869,0.0503803,-0.00804621,-0.0144806,0.00467801,-0.00501833,-0.0315479,0.0234911,0.0318686,0.00186759,0.0162634,-0.013518,-0.0273843,-0.0110403,0.0252785,0.0322897,0.0422797,0.0190727,0.00701554,0.0226147,-0.0110718,0.0372713,0.0333324,0.0172935,8.46377e-05,0.0483351,0.00983578,0.0150488,0.0136359,0.00536661,0.0102141,0.00410673,-0.0148465,0.0323365,-0.0294515,-0.0269943,0.0468119,0.0455385,0.0237989,-0.0160097,0.018036,-0.00598774,-0.00133291
-0.0450561,-0.0543878,0.0289244,0.0450447,0.010784,0.00120526,-0.0557371,-0.00405865,0.00179918,-0.00112738,0.058698,0.107457,0.0795849,0.0161349,-0.0138497,0.0860207,0.011348,0.0276087,-0.0497551,0.0622179,-0.0587046,-0.0294905,0.0369165,-0.0178749,0.0428558,0.0468319,0.0113574,0.0329234,0.0180353,-0.0801875,9.51532e-05,-0.0150176,-0.00272873,0.00941274,0.00413893,-0.0128651,0.0351477,0.0258199,-0.0010598,-0.0247472,0.0227694,0.0045395,-0.0404417,0.0260289,0.0156237,-0.00307419,0.010407,-0.00391193,0.0131254,-0.0110083,0.0274571,0.0204508,-0.0158796,0.0181225,0.00921383,-0.0206176,0.00254701,0.00378282,-0.00624633,0.00374857,0.0309061,-0.0248062,-0.00474298,0.0186074,-0.0186634,-0.0259864,0.0454441,-0.000739926,0.0331951,-0.00127666,0.00487824,-0.0145777,-0.00586095,0.000268633,0.0167043,-0.00950149,-0.00644166,-0.0178857,0.011962,0.0247614,0.0461473,0.0280585,0.00394262,0.0422119,0.0230162,0.0403669,0.0600926,0.0656187,0.0238216,-0.0188721,-0.0152507,-0.00768032,-0.032778,0.0213632,0.00777525,0.0140179,0.0267062,0.0352737,-0.00619565,0.00953256,0.0152249,-0.0298672,0.00919309,-0.00156621,0.0146193,0.0346747,-0.0525866,0.00440602,-0.000657985,-0.0218802,0.00701855,-0.0168059,0.00853645,0.000667016,-0.0332236,0.00490881,0.00440488,-0.070016,-0.0145684,0.00640706,-0.00173022,-0.00460114,-0.00437254,0.00305577,0.0246642,-0.0110838,0.011246,0.00747045,-0.0252566,-0.0084291,-0.0403212,0.0272748,0.0464284,0.0160706,-0.00725649,0.0287617,-0.00425106,-0.00730253,-0.052779,-0.0175363,0.011402,0.0282952,-0.0367368,-0.0170978,0.0599166,0.0187511,0.020576,0.0080402,0.0166383,0.00922818,-0.000917727,0.0100968,-0.011783,0.00619453,-0.0276087,-0.0408018,0.0227339,0.0954487,0.00919009,-0.00565764,0.010497,-0.0247365,0.042956,-0.0585164,0.0259023,0.0330149,0.0119597,0.0315865,0.0279464,-0.015294,-0.0354993,-0.0159963,-0.00374347,0.0130512,0.0206522,0.00636153,-0.00279108,-0.0237042,0.00052177,-0.0170646,-0.0101398,0.0105022,0.00459209,0.0242112,-0.00877887,-0.0114573
0.0418575,-0.0289428,-0.0421882,0.0698967,0.00546295,-0.0527714,-0.00722074,-0.0277711,-0.00642808,-0.0544924,-0.0451147,0.0516206,0.0252197,0.0301674,0.0336319,0.02884,-0.0282439,0.00624362,-0.0584734,-0.0192231,-0.0449779,-0.016446,0.000220286,-0.0239327,-0.0219902,-0.0167129,0.0110368,0.0515182,0.0208653,-0.0189153,0.0239296,0.0220891,-0.0287615,0.0116439,0.00346875,-0.0308305,0.00938043,-0.0400475,-0.0480004,0.00981578,0.0225383,-0.0256377,-0.0107036,-0.025079,-0.00959478,0.0167814,0.0211337,0.0137786,0.0186525,-0.0296059,-0.00386881,-0.00523884,-0.0201664,0.00474817,0.00598675,0.0209473,-0.0128511,0.0276614,0.00366172,-0.0346579,-0.0105723,-0.00784027,0.0420227,0.0269193,-0.0202609,0.0389981,0.0285851,-0.0172895,0.00907787,0.0518117,-0.00029528,-0.0434901,-0.032281,-0.0235618,-0.0442435,-0.0439308,0.0187845,-0.0052267,-0.0118078,0.049771,0.0277785,0.00173214,-0.0131365,-0.0160465,0.00785063,-0.00477289,-0.0346432,-0.00299464,0.00255362,-0.0811157,0.00468799,-0.0430726,0.023911,-0.00591539,0.00344677,-0.0221862,-0.000363099,0.0469939,0.0256835,-0.0234331,-0.0113885,0.000280063,-0.0239315,-0.0368476,-0.0226252,0.0421482,0.00908789,-0.00335454,0.0683184,-0.00732999,0.021172,0.0495464,-0.0323623,-0.0323735,0.00905862,-0.0167783,-0.0291393,-0.0802865,0.0063063,0.0460158,0.0386835,-0.0064886,-0.0072425,-0.0352425,-0.0256818,0.00973753,-0.00897504,-0.0122091,0.0171935,-0.0274627,-0.0219701,-0.00242873,-0.000133971,4.56669e-05,-0.0191571,0.0337593,0.00162503,0.0128892,-0.0359531,0.0320871,0.0257419,0.00549855,-0.0299476,0.0142918,0.0380269,0.0207069,0.000924549,0.0410361,0.0312177,-0.00712182,-0.0362392,-0.0420601,0.0225383,0.0386195,0.0054763,-0.00847653,0.00138233,-0.00348419,-0.0134774,-0.00677372,0.0069563,0.00133155,0.0370877,0.0035527,-0.0203891,-0.0157016,0.0226773,0.036754,-0.0188025,-0.0163834,-0.00610307,0.0103686,0.0207872,0.0195312,0.0181063,-0.0175694,-0.034351,-0.0301098,-0.0161085,0.00219553,-0.0400306,-0.00289979,0.0416888,0.0244109,-0.0179341,0.0245196
0.0245655,-0.030399,-0.0454299,0.0250553,-0.0333465,-0.00157721,0.0667803,0.0368078,0.0551963,0.048929,-0.0452884,-0.0311741,0.00682925,0.000605078,0.0990816,0.000597561,-0.0220541,0.0101833,-0.010062,-0.0651518,-0.0074974,0.0225392,-0.0136434,-0.0924328,-0.0735653,-0.0215846,-0.0313241,0.0552782,0.0192302,-0.0142763,-0.00680498,-0.0227771,0.00692604,-0.0223148,-0.0353497,-0.0161692,0.0040455,0.00534788,-0.0140597,0.0128862,0.0293401,0.030018,-0.0137287,0.00560421,0.00146443,0.0224087,0.0278452,-0.0100372,-0.0323327,-0.0300169,0.00841253,0.0653777,-0.00882569,-0.0449406,-0.0612763,-0.0361124,0.0226341,0.00113578,-0.00788884,-0.0314952,-0.0139164,0.0304742,0.0174752,-0.00640455,-0.0198686,0.0175793,0.00839945,0.0269853,-0.00340044,-0.0211215,-0.0271183,0.00763583,-0.020341,-0.0400261,-0.0608839,0.000571532,0.0567022,-0.00318605,0.00310475,0.0359087,0.0381352,-0.0131183,-0.0538111,0.0164688,0.0294704,-0.00476902,-0.0436541,-0.00422554,-0.0171811,-0.0386124,0.0208803,-0.0301648,-0.0105158,-0.0624566,-0.0286282,-0.0213677,0.0117007,0.0230276,-0.00409778,0.00226689,-0.0220233,0.0318951,0.087715,0.021562,-0.0327837,0.0349162,0.0395316,-0.0594505,-0.0152391,-0.0049262,-0.0502926,-0.017936,-0.0155734,-0.0148214,0.0385675,0.00564916,-0.0229693,-0.00670178,0.0224085,0.0169223,0.0630306,-0.00592933,-0.01816,0.00389288,0.0218147,0.0344828,-0.000635428,0.0107025,0.0365106,0.0361985,0.0279432,0.00685376,0.00336346,0.0500535,-0.00669797,-0.0224831,-0.0110641,0.00267298,-0.028884,0.0235664,-0.0195914,-0.00925691,0.0335958,-0.00937963,0.0153236,0.0256762,-0.0124934,0.0562388,0.0295767,-0.0123733,0.0186492,-0.016342,-0.0018112,0.0304893,0.0380205,0.0198877,-0.0126816,0.0284758,0.0116312,0.0214516,0.0294679,0.00249374,0.0277841,0.0339943,-0.0108472,-0.00220398,0.00627807,0.0263638,0.00194033,0.0196473,0.0236236,0.029149,0.00831276,-0.00414422,0.00381264,0.00588855,0.00177659,-0.0443787,-0.00758699,-0.00166101,-0.0307152,-0.0182566,-0.00556049,0.00991557,0.0343619,0.00737545
-0.0276517,-0.00819018,0.0154135,0.00543397,0.0148694,0.0106085,-0.0284974,0.0129475,0.0411143,-0.0486347,-0.0311789,-0.00851484,0.0198084,-0.0375667,-0.015903,0.0482448,-0.00913239,-0.0577965,0.0205566,-0.037898,-0.0521473,0.067255,0.0187338,-0.050387,-0.0174841,0.0205543,-0.0899253,-0.0341287,0.0372968,0.0211072,-0.00389833,-0.0206779,0.00204956,-0.0209514,-0.0359021,-0.0372992,-0.0162585,-0.0164083,0.0349455,-0.00769568,0.0324654,0.0242156,0.00816318,0.0454625,0.0337441,0.00821829,-0.00169989,-0.0236424,0.0212477,0.025097,0.0610281,0.0369893,-0.0228516,-0.00428582,-0.0204596,-0.046256,0.0360784,-0.0153021,0.00906906,-0.0173658,0.0135676,0.0229823,0.0192567,-0.00817148,0.0346851,-0.0144134,-0.0107416,0.0162907,0.019839,-0.0326396,-0.0165473,0.0222172,-0.0110186,0.0235401,0.0120458,-0.00136836,-0.0325866,-0.0182682,0.0250573,0.0174728,0.0212482,-0.0147796,0.0431221,0.0358902,0.0246988,-0.0359818,-0.0425215,-0.0091111,0.017241,0.00741812,-0.0325168,-0.0163257,-0.0193935,-0.012965,-0.0201649,0.000920119,0.0403509,0.000617745,0.0350789,-0.00157885,0.00272645,0.00838975,0.0586863,-0.00397469,-0.0432316,-0.00849387,-0.00801303,-0.00762341,-0.0157716,-0.00108422,-0.0182703,-0.00246476,0.0133018,-0.00373615,0.00225088,0.0453106,0.00136311,0.0250023,-0.00382829,-0.0462038,-0.0145209,-0.0103399,0.0153405,0.0192653,0.0271309,0.0378673,0.0410326,0.00952287,-0.0267772,0.0363304,0.00881851,0.0425102,0.00613738,0.00425867,0.0051584,-0.0274431,-0.0640799,-0.0189018,-0.016661,0.00316486,-0.0304648,-0.0153755,0.0127858,-0.0355701,0.00646491,0.024689,0.0137751,0.0422753,-0.00750646,0.058517,0.0174904,-0.0406561,-0.00755623,0.0499237,0.016111,0.00225914,0.0165591,-0.00996496,0.00286631,0.00155211,0.0151283,-0.000178905,-0.0119125,-0.0149643,-0.040507,0.00731089,-0.0182904,0.0093302,0.00188015,0.0115778,0.0167251,0.0204574,-0.0277164,0.0217438,-0.0115863,-0.0444493,-0.0239478,-0.00771116,0.00413743,0.00476195,-0.00932342,-0.000949304,-0.00712253,-0.00662519,0.0272084,-0.0144708
