-0.00455265,-0.00769683,-0.0107268,-0.0105523,-0.0129097,-0.000642734,-0.0062264,0.0137032,-0.00421851,-0.00411218,0.00860306,0.00267507,-0.0122526,0.0364596,0.0199946,0.00999305,0.0411529,0.0131856,-0.00510526,-0.0287593,0.0223454,-0.0140727,-0.0136427,-0.0308096,-0.00797489,-0.0205535,0.000658138,-0.00299773,-0.000244072,-0.000523916,-0.00593065,0.00633143,0.00174827,-0.0215258,-0.0282941,0.0204405,0.0256406,-0.00532177,-0.00728733,-0.00422231,0.0239453,0.0225394,0.0147111,-0.00373771,0.0112078,-0.000200157,0.0170871,0.00766783,-0.00871479,-0.00918196,-0.00894865,-0.0137437,0.00853835,-0.0065965,-0.00335984,0.0107263,-0.00425732,0.00702404,0.0224063,0.00494794,-0.015253,-0.00507345,0.0115249,-0.0089617,0.0120032,0.00256916,0.0213997,0.00118709,0.00765354,0.0024931,-0.00265063,0.00928652,0.00080093,0.00309551,0.0186191,-0.00550785,0.0153718,0.00516063,3.84469e-05,-0.0190565,0.00446377,0.0265556,-0.0082967,-0.0112205,0.013066,0.0012107,-0.00332262,0.00561094,0.0192163,-0.00136543,0.0138283,0.024197,0.0372226,0.0465704,0.0216248,0.025761,0.0462902,0.0501517,0.0122689,0.0239519,-0.0102862,-0.00339325,0.00777331,0.0019601,-0.00371615,0.02813,-0.0174849,0.00431081,0.0149295,-0.0119485,-0.00263029,-0.0142998,-0.0134422,-0.0129753,0.00790973,-0.00674737,-0.0198317,0.00898625,0.0141458,0.00457512,-0.00375327,-0.0167542,0.00610803,-0.0243067,-0.012945,0.00968525,0.0205616,0.0184502,-0.0156279,0.00793642,0.0134101,-0.00908352
0.0131887,0.00629555,0.00879622,-0.0109388,0.00509986,0.00865357,-0.00659568,0.00225184,-0.00195338,-0.00679921,-0.00507201,0.0238999,0.000184156,0.0190322,-0.000373607,0.0210957,0.0162071,0.00916799,0.0176337,-0.0106682,0.0104755,-0.0100396,0.0129752,-0.0348545,-0.00284656,-0.0125063,0.0112538,0.00702583,-0.0187939,0.018664,0.0210196,0.0165762,-0.00609361,-0.00647992,0.00536514,0.00235414,-6.07972e-05,-0.000755814,-0.000535488,0.000389736,0.0119192,0.0131523,-0.00344057,0.0110922,0.0108988,0.0070358,0.00557247,-0.00445615,0.0154809,0.000170129,-0.00870327,-0.00432812,-0.00487921,0.002643,-0.0183422,8.61918e-05,-0.0246077,0.014639,-0.018897,-0.0152112,-0.0176296,0.00463307,0.00352214,-0.0105592,-0.00852943,0.0114953,0.0140773,0.00951452,0.0335632,-0.00290052,-0.0273482,0.016975,0.00259518,-0.015999,-0.00676826,0.00129503,0.000417384,-0.0205464,-0.0282804,-0.03242,-0.00448737,-0.00932815,0.00453881,0.00611413,0.00858008,0.0051675,-2.37348e-05,0.0299856,0.0269764,0.0187785,0.0185446,0.0192318,0.0165119,0.0272144,0.043401,0.0359093,0.0349472,0.0361435,-0.00197664,0.0474155,0.0172516,0.00365349,0.0119642,0.0085136,-0.0101036,0.00710272,0.0044739,0.0181805,0.0205246,0.000683811,0.0128109,-0.00449253,-0.010804,0.0168152,0.0126588,-0.00476322,-0.00608957,0.00359589,-0.0113779,-0.0113704,0.00595033,-0.0264629,0.000372232,-0.00288267,-0.0165883,0.00979966,0.012091,-0.00235463,-0.0324382,0.00130691,-0.00326761,0.0032409
-0.0232801,-0.00189277,0.0223133,-0.0167163,0.000679912,0.00501778,0.0050348,0.0245246,0.00698408,0.0227188,0.0191004,0.0109503,-0.00128119,-0.00412889,-0.00702538,0.00729934,-0.00999196,0.00426143,-0.0111739,-0.0402528,-0.00803155,-0.00556698,-0.0153188,-0.00248042,-0.00630415,0.024806,0.0301006,0.00877217,-0.00351727,0.0199356,0.00711457,-0.0063792,-0.00406617,0.00439084,0.0198806,-0.0231628,-0.0309452,0.00346722,0.00710958,0.00308749,0.00122467,-0.00780065,0.00570034,0.00714873,0.00744137,0.0240637,0.0121075,0.00280504,0.00857319,-0.000411104,-0.0156145,-0.0159144,-0.013005,-0.0088759,-0.0266715,0.0128146,0.000906476,0.0151498,-0.00270682,0.0119633,-0.0105661,-0.0138637,-0.00119411,-0.00235632,0.0184848,-0.0106268,-0.00239444,0.00647597,0.00948335,-0.0182643,-0.0145188,-0.00329784,-0.00761541,-0.0175745,-0.00045294,0.0172482,0.0110509,0.00567735,0.00213425,-0.0136553,0.0196873,0.0194722,0.0232991,0.00655705,-0.0067788,0.00904214,0.00833348,0.0102156,0.0430318,0.0409135,0.0253911,0.0337261,0.0232522,0.0267731,0.039198,0.0256829,0.0279119,0.0228637,0.0224049,0.0561246,0.0187326,0.0199762,0.0165858,0.0389451,0.00502314,0.00506141,0.00120492,-0.0110924,-0.00432233,-0.00391632,-0.0194069,-0.005485,-0.0186362,0.0230792,0.00562936,0.000322146,0.0106734,0.0159584,-0.000664238,0.0123912,0.0269286,0.0214085,0.000772112,-0.0100807,-0.0192729,-0.00501755,-0.0172536,-0.00494579,-0.00251943,0.0149609,0.00852113,0.0154695
-0.00332675,0.023048,0.0227986,0.00569,0.00992434,0.00649131,0.00544404,0.0183616,-0.0203766,0.0117921,-0.0171762,-0.0177488,0.00114201,0.0275863,0.00116102,-0.016623,-0.00475763,-0.0157581,-0.00262622,-0.00327912,-0.00809401,0.0185324,0.00417481,0.0174664,0.00132265,0.0169915,0.0195729,-0.027376,0.00401574,0.0132232,-0.0188175,-0.0125359,-0.00903197,-0.000543337,-0.00565614,-0.0185216,-0.0217482,0.00515368,0.0115967,-0.00323413,-0.0125698,-0.0073291,0.0234807,0.00598313,-0.010135,-0.00559631,-0.0104016,0.00688595,-0.000640134,-0.0113225,0.0019913,-0.0155489,0.0191096,-0.0121215,-0.0197639,-0.00420684,-0.00183455,-0.0189199,0.00806783,-0.0184687,-0.00463188,0.00457118,-0.00759313,-0.0053972,-0.00354865,-0.00843479,-0.0132273,-0.00101112,0.00596112,-0.00932419,0.0233868,0.021596,0.00607272,0.0288298,0.0150628,0.0145381,-0.0028869,-0.0192006,-0.0198861,-0.00930569,0.0053481,0.0200331,0.012105,0.0193133,0.0162433,0.0265632,0.00946615,0.00349019,0.020679,0.030604,0.035316,0.0474428,0.0420814,0.0571233,0.0561083,0.0404612,0.0608407,0.0371842,0.0239463,0.0201721,0.00419603,0.0380535,0.0147789,0.0202946,-0.00197158,0.0077205,7.50599e-06,-0.00099405,-0.00679883,0.00943585,-0.00354819,-0.00139495,0.00894796,0.0140128,0.0124515,-0.00329973,-0.0138057,0.0101471,-0.008505,-0.0132906,-0.00702322,-0.00476989,-0.0221385,-0.0139699,0.00169388,0.0153103,0.0182643,0.0225111,0.00559265,0.00154956,0.00614111,0.0265575
0.0141077,0.0133534,-0.0191779,0.00326034,-0.0113126,0.00360915,-0.0027267,-0.00428379,-0.0137887,0.0196358,-0.00153243,-0.00951191,-0.00634958,0.0202202,-0.00626052,-0.0152242,-0.0151971,-0.0181655,-0.0038856,0.00542234,-0.00284118,0.00137296,0.00142131,0.00306197,-0.00836007,-0.00535582,-0.0127341,-0.0103706,-0.00506314,0.00385792,-0.00758521,0.00227806,-0.0124287,0.00117572,0.00424705,0.00717101,-0.00272964,0.000673704,0.0269627,0.00479522,0.000228298,-0.0113455,0.00821912,0.00458392,0.0102773,0.00189421,0.00511942,0.000433222,0.000330967,0.0068172,-0.0182922,-0.00985138,0.0119388,-0.000825613,0.00551531,0.000649282,0.00640606,-0.0152521,0.0029895,0.00687368,-0.0192152,0.00792145,-0.00973278,0.00777588,-0.00444484,-0.000802421,0.00925527,0.00224588,-0.00225876,-0.0129365,-0.00570288,-0.00728632,0.00139992,0.0149815,0.00744236,0.019839,0.00319685,0.000869423,-0.00680779,-0.0102187,0.00609225,0.0280048,-0.00523448,0.0103438,0.0103501,0.0259194,0.0146879,0.0243081,0.0202097,0.0384252,0.0183553,0.0452225,0.0612059,0.0510843,0.0659478,0.04292,0.0367001,0.0416479,0.0439908,0.0259023,0.0159184,0.0379584,0.0159283,0.00216548,-0.00864573,0.0119524,0.000493667,0.0107907,-0.0165378,-0.0136675,-0.0157003,-0.0210246,-0.00592856,-0.000902188,0.000884455,-0.00429392,0.0100124,-0.00212509,-0.00611289,0.00373456,0.00544708,-0.0138877,-0.00849955,0.0119383,-0.0109169,0.00431151,0.0027416,0.0111105,-0.0013422,-0.00783325,-0.00756227,-0.0012921
0.0135714,0.0122595,-0.00896121,0.0120239,0.000405314,-0.00703543,-0.00720986,0.0140785,0.00912766,-0.010029,-0.000789333,0.013424,0.0146817,0.00725296,0.00335854,-0.00519153,0.0205618,0.00555212,-0.00791361,-0.00809424,0.0172453,-0.0186713,0.00149475,0.00739044,-0.017196,0.0151814,-0.00379954,0.000794522,-0.0182115,-0.00270739,-0.0221523,0.00594831,-0.00668656,0.015728,-0.0025257,-0.0103067,0.0191068,0.0108846,0.00585,0.00348806,0.0365522,0.0108027,-0.026589,0.00151058,0.0243936,0.0162434,0.0256261,-0.00912335,0.0021008,0.00787434,0.000150369,-0.00496774,0.0166566,-0.00410074,0.00603225,-0.00176336,0.0185241,-0.00186291,-0.00877843,0.0205421,-0.0164476,0.0191218,0.010627,0.00307713,0.0172171,-0.0188453,0.0118666,0.0307372,0.0196758,0.00954417,-0.00164749,0.0141406,0.0365795,-0.0102182,0.000800022,0.00110238,0.0109107,0.00587824,0.00833577,0.0019956,-0.00206684,0.0222405,0.00225701,-0.000687486,0.01505,0.0116301,0.0203268,0.0152099,-0.00230952,0.0414889,0.028908,0.034997,0.0437781,0.0632482,0.107114,0.0586463,0.0536766,0.0556959,0.0511727,0.0336565,0.0284996,0.0467178,0.0297304,0.0232984,0.0426033,0.0188821,-0.0174174,-0.0055029,0.0142499,-0.00163377,-0.0027384,0.00883743,-0.0174323,-0.00401016,0.0129578,-0.0208554,-0.00187981,-0.0104823,0.000523773,-0.00200217,-0.0111209,-0.00625684,0.00382082,0.0103079,0.0111091,0.0231785,-0.0166976,-0.00103662,-0.0147396,0.00321805,-0.00879331,0.00238662
-0.00204054,0.00421114,-0.00819851,0.00502158,0.00819555,-0.0014361,-0.00174854,-0.013356,0.0056623,-0.00122449,0.0016161,0.0231572,0.0063539,0.0128326,0.0145104,-0.0161721,0.0209503,0.0342939,-0.0105644,-0.0178891,-0.0141203,-0.00187301,-0.000695006,-0.00474742,-0.0121821,0.00308795,-0.023773,-0.0116173,0.0122612,0.0198343,-0.0139398,0.00478054,-0.00540551,0.0240756,-0.0209859,0.00682707,0.019236,-0.00239104,0.0174952,0.00725503,0.0223954,0.0114376,-0.0048912,-0.00474994,-0.0115855,0.00250539,0.00263368,-0.0233076,-0.00807548,0.0136655,-0.00102205,0.0162352,0.0038991,4.37745e-05,0.0252762,0.015382,0.00651217,-0.0171025,-0.0100041,-0.0141074,0.00260358,-0.00698007,-0.00863262,0.00160659,0.0191018,-0.00242639,-0.0132292,0.0102882,-0.0173761,0.00374931,0.00417949,0.0144613,0.0225183,-0.00421322,0.00888758,-0.0196022,-0.000672724,-0.00904873,0.00350179,-0.00350714,-0.012944,0.012599,0.00783824,0.0043521,0.013645,0.0204995,0.0363217,0.0319344,0.0139883,0.0356227,0.0365732,0.0694045,0.0726872,0.0784936,0.0809988,0.0565904,0.0836006,0.098443,0.0620913,0.0554374,0.0227384,0.0552846,0.0379919,0.00738018,0.0142516,0.0329519,0.0175952,0.0245135,0.0260574,-0.0050314,0.00771691,0.00472541,-0.00341272,0.0091272,0.0254485,0.00426047,-0.00177497,0.00105125,-0.00738169,-0.00665535,-0.0137288,-0.0227655,-0.003506,0.00623448,-0.000955176,0.00550109,-0.0149865,0.00619511,0.0149473,0.00677378,-0.0152677,0.0201639
-0.0051378,-0.00116424,0.00519252,-0.0226162,-0.00192835,0.0159733,0.00734161,-0.015663,-0.0143778,-0.00503573,-0.0210583,-0.0233409,-0.00189141,0.0211495,0.0145764,0.00197613,-0.0105146,0.008863,-0.0190712,-0.0147739,-0.0026186,-0.00275728,0.000493756,-0.0116321,0.0136939,0.00385516,0.0161771,-0.00986719,0.00861654,-0.0157174,-0.0066291,-0.00927948,-0.00919933,0.031131,-0.015944,0.0249783,-0.00543579,-0.0316602,0.00720985,0.0085307,0.00229712,-0.00307975,-0.00727476,-0.0265848,0.000882386,-0.00508081,0.0106787,-0.00596249,0.000845607,0.00406895,0.0094591,0.0170548,0.023532,0.0120922,-0.00137132,0.00562021,0.000125649,-0.0335685,-0.0102964,-0.0262929,0.00736023,-0.00984399,-0.0102108,-0.00711575,0.00574484,-0.00651205,0.00860093,0.0280181,0.00175231,0.00684726,0.00870653,-0.0144955,-0.0370256,-0.02151,0.00949602,-0.0143468,-0.00784054,-0.0221435,-0.0115238,-0.00791161,-0.000998105,0.00311233,0.00532897,0.00739559,0.000688992,0.058219,0.0253506,0.0386425,0.0252752,0.0462771,0.0403434,0.0554921,0.102883,0.108948,0.110442,0.0839251,0.080137,0.0865084,0.0505898,0.0821712,0.0226898,0.0483733,0.0514008,0.0468109,-0.00203646,0.00786012,0.00707821,0.020088,0.0127762,0.0162972,-0.0115532,0.0212235,-0.00106313,-0.0298199,0.0128092,0.00839271,-0.00731134,-0.00142113,-0.0210536,-0.0171926,-0.0210853,-0.0109572,-0.00776317,-0.0163428,-0.0186094,-0.0153581,-0.0106761,0.00228628,0.00853134,0.0134543,-0.0106699,0.00823731
0.0232372,-0.00586646,-0.00162471,-0.0132478,-0.00303382,0.00449668,0.00817705,-0.0126515,-0.00937214,-0.0108797,-0.00502686,-0.00757979,0.0134039,0.0159211,0.0203695,0.00462004,-0.0034091,0.0112253,0.00350671,0.00666554,-0.00826579,-0.0180961,-0.0262165,-0.00471162,0.0132323,-0.00898288,0.0137911,-0.00102778,0.0209176,-0.0117766,0.0043212,-0.00856099,0.00848886,-0.00325479,0.00148532,0.0248074,-0.0155128,-0.00647495,-0.0181373,0.00437664,-0.0108578,-0.00333302,-0.00140561,-0.0187496,0.0126793,-0.00238619,-0.00802513,0.0115028,0.018539,-0.0233929,0.0320849,0.000186334,0.0063336,0.00995628,-0.0036243,-0.00589938,-0.0101276,-0.0315716,0.00123702,0.00275013,0.00604199,-0.00190449,-0.005057,-0.00193166,-0.00427693,-0.0168629,0.000614877,-0.000737052,0.0126531,-0.00681078,0.00225919,-0.00718981,-0.000258578,0.0056991,0.0116525,0.00516353,0.0185553,-0.00448483,-0.0240749,-0.0111203,-0.00478756,0.00976939,0.0181381,0.0261628,-0.0207323,0.0448913,0.0231477,0.0399962,0.0305572,0.0582773,0.0490113,0.0586795,0.110692,0.136188,0.133138,0.119283,0.116276,0.113505,0.0467629,0.0759095,0.0277914,0.0150881,0.0316011,0.0314513,0.0220728,-0.00269122,0.0180919,0.0274917,-0.0064284,0.00196155,-0.0181442,0.0350239,0.00686761,-0.0262796,-0.0112888,-0.00801421,0.0135821,0.015322,-0.0242959,-0.01003,0.00367473,0.00962622,-0.018902,-0.000961818,0.000905835,-0.0118011,0.00172748,-0.00332704,0.00414133,0.00696154,0.00867254,0.0106325
-0.00372507,-0.0101073,0.00126591,0.00681514,-0.00872487,-0.00208865,0.00945302,-0.0373986,0.0184784,-0.00503335,0.00207569,-0.00133237,-0.00420005,0.00189439,0.0184132,0.0301744,0.020355,0.0121362,0.0204975,0.0136858,-0.00693761,0.00348174,-0.0301401,0.00544376,-0.00441051,-0.0166727,0.00814681,0.0167671,0.00223579,-0.00365282,0.00269145,-0.01135,0.00120813,-0.0164189,-0.00566625,0.00998878,0.000793946,0.00813708,-0.0110258,0.00870421,0.0027486,0.00932031,-0.00421754,-0.000842462,-0.00119606,0.0106142,-0.0255827,-0.0138441,0.00615752,-0.0276191,0.0338933,0.00630838,-0.0154707,-0.00635853,0.00220482,0.00401246,0.0217464,-0.00490288,0.00138112,0.00842677,0.000914513,0.00977354,0.00875362,0.00240924,0.00917616,0.0117677,-0.00283008,0.0046873,0.0195806,-0.00456443,-0.00200258,0.0106659,0.0209501,0.00674017,-0.00797696,0.0126022,0.011526,0.0135291,0.00564559,0.0153444,-0.000336251,0.00820747,0.003972,0.0298315,0.0188304,0.0231367,0.0210231,0.0520021,0.0357151,0.0667258,0.0833191,0.112565,0.13398,0.129179,0.133387,0.104804,0.118036,0.13477,0.107622,0.0788363,0.0496884,0.0652676,0.0487708,0.0140339,0.00283154,0.0237899,0.00937023,0.0214717,0.0236924,-0.0169422,-0.03238,-0.00543887,-0.0144658,0.00189543,0.00237697,0.00239382,0.010484,0.0318969,0.00715731,0.0188168,0.00474099,-0.00736034,-0.0116614,0.00357883,-0.0169787,-0.0180961,0.0315048,-0.0127578,0.00493849,-0.0219008,-0.0111066,0.00951604
