-0.0201048,-0.0152356,0.0614105,0.00615518,0.0781066,0.0160224,-0.0477149,-0.052129,-0.0223063,0.0336151,-0.0114987,-0.00280414,0.0450603,0.0215034,0.0132897,-0.0164999,-0.035132,-0.0744871,-0.00603452,-0.0115985,-0.0269273,0.000357797,-0.0272515,-0.0507346,-0.108662,-0.0476089,-0.0751134,0.0099683,0.0711131,0.0672505,0.0291051,0.103837,-0.0142776,-0.0498262,0.0277069,-0.0365677,-0.0105446,0.0122291,-0.0151538,-0.0116319,0.0224922,-0.0367702,0.00382465,0.00338711,0.0148895,0.0355853,0.0308953,-0.0373336,-0.0399403,-0.0305814,-0.00689868,-0.00382249,0.0384217,0.067242,-0.0168977,0.0330443,0.0190774,0.0503939,0.0457756,-0.0032434,0.0809507,0.0479082,-0.0453316,-0.0427651,0.00603383,0.0767594,0.0521721,0.0317384,0.0218971,0.0569801,-0.0438668,0.00445025,-0.019735,0.028811,0.0266797,-0.0542507,0.0839396,-0.0271658,0.0737318,0.0205853,0.0108428,0.100931,0.0368382,-0.0657761,-0.112548,0.0153029,0.012781,-0.0432684,-0.0390788,-0.0437415,-0.0625669,-0.03653,-0.000887078,-0.023996,0.00396611,-0.00228274,-0.00706969,-0.0021324,-0.00933561,0.0473362,0.0160177,-0.00438167,0.0178909,0.0508353,0.0392605,-0.0281578,-0.0180888,0.00883094,-0.0256305,-0.0679581,-0.0569701,-0.0493775,0.0442207,-0.0327611,-0.0558811,-0.035297,-0.019348,0.0516309,0.0119539,0.0479446,-0.069086,0.0282215,0.00519155,0.0679624,-0.0373443,-0.0741763,0.0354715,0.0333482,0.0112454,-0.0442063,-0.0432256,-0.0580293,0.00642432,0.0128214,0.0328734,-0.0384916,-0.0470347,-0.0292673,-0.0349304,-0.0226973,-0.0506384,-0.0226749,0.00593979,-0.00836144,-0.00667828,0.0754889,0.00928224,0.0234976,0.0516291,0.0318116,-0.0632039,0.0274298,0.0307396,-0.0563719,-0.0335636,-0.0551689,-0.0519623,-0.0189645,0.0496396,-0.0259578,-0.0123068,-0.100982,-0.0364993,-0.0114578,0.00735377,-0.0937598,-0.0630141,0.0270952,0.0394501,0.0384191,0.0141381,-0.0823749,0.0470779,0.0951463,-0.0532257,-0.0534803,-0.0167338,-0.00606127,0.009159,-0.0575816,-0.0233831,0.0685897,0.00107705,0.034483,0.0794792,0.000329609,-0.0515957,0.0570022,0.037751,0.0118904,0.00944881
0.0161683,0.0313365,-0.0181478,0.0433268,0.0219772,0.0519241,-0.06449,-0.0841848,-0.0517024,0.0393193,-0.0355898,0.0375361,0.0479977,-0.014456,-0.03963,-0.0268428,4.97987e-07,0.0325252,-0.0342409,0.0305633,0.0442728,-0.0266751,0.0261434,0.0844654,0.00323869,0.0162681,-0.0621559,-0.00846556,0.00350526,0.0701683,0.00381961,0.0313011,0.0284893,0.019803,-0.0151529,-0.00656268,-0.0109051,0.0374902,-0.0142801,-0.0811319,0.0133296,0.0468514,0.0478938,0.0159804,-0.0407158,0.020508,-0.0052861,0.0240754,0.0358362,0.00718649,0.0128086,0.0225204,0.0105655,-0.00121852,-0.00534271,0.119215,0.0667986,-0.0691996,-0.0718869,-0.0362232,-0.0617483,0.00685079,-0.0383457,-0.0711683,0.00842891,0.0198735,0.0189732,0.0258132,-0.0158844,0.0132394,0.0801381,0.0386286,0.0788182,0.0179934,0.0862159,0.0994201,-0.0194041,0.00646795,0.0617864,0.011185,-0.0556171,-0.0338271,-0.0427993,-0.0213261,-0.00508734,0.0182688,0.0642331,-0.0725308,0.0219635,0.0948627,-0.0279375,-0.0110817,0.0267756,-0.029282,0.017198,-0.0465104,-0.0214902,-0.0604489,0.0165923,-0.130144,-0.0687525,-0.0442386,-0.00335152,0.0473218,-0.046633,-0.028059,0.0291062,0.042817,-0.0177445,-0.030871,-0.0400131,0.0439128,0.052385,0.0558359,-0.0451919,-0.0761765,-0.0311491,-0.0593909,-0.0280713,-0.0748178,-0.0826785,0.11061,-0.0118017,-0.063863,0.000231436,0.0216769,-0.0303748,-0.0395514,-0.0361983,-0.0816006,-0.0655224,0.0164093,-0.0441615,-0.0183645,0.0116861,-0.00102185,0.0262087,0.00944183,0.00199741,0.0195882,0.0596626,0.0814965,0.101456,0.0534808,0.000726724,0.0577753,-0.0547743,-0.0418676,0.109595,0.0401963,0.0231607,0.0102457,0.0154996,0.0712058,0.0206741,0.0715522,0.0387136,-0.00824069,-0.00857296,-0.084336,-0.0361373,-0.0284809,0.0138771,-0.0373076,-0.0128605,-0.0974992,0.0327029,0.0145521,0.0293072,0.0077202,-0.00563039,-0.0329693,0.0585294,0.0259682,0.074617,0.0129376,-0.132688,0.0248713,0.0276313,-0.0106465,-0.000321588,-0.00526985,-0.0518337,-0.0741099,0.0289472,-0.0624963,-0.08429,-0.0195408,-0.0538742,0.00946535,0.0795339
0.013978,0.00468242,-0.00216687,0.0616589,0.0282936,-0.00515581,-0.0519191,0.0061414,0.00402789,-0.0389509,0.0662215,-0.0175049,0.0263489,0.0341262,0.0554394,-0.000427889,-0.00784107,0.0382575,-0.103527,0.0280462,0.0908646,-0.0184797,0.0914031,-0.0441518,0.0149452,0.0426501,-0.0248322,0.00449365,0.0308307,0.0839536,0.043188,0.0806105,-0.0612072,-0.0221925,-0.0776949,-0.0191139,-0.0925327,-0.0477571,0.00732693,-0.0205556,0.036701,0.0661246,-0.0687928,0.0121454,0.0256369,-0.0356697,0.0184629,0.0872715,0.0135515,-0.0430241,0.00487502,-0.0101935,0.0181547,-0.0568951,-0.00729305,0.0210123,0.0199921,0.0523297,0.033196,-0.0473689,0.00782889,-0.0613912,-0.0380199,0.0448094,0.0188548,0.0425078,0.0299587,-0.0948322,0.0508331,0.0528731,0.0360266,0.0793832,-0.0196068,-0.0417836,-0.0280249,0.0384605,0.0756462,0.00131485,0.0105499,-0.00999409,0.000141571,0.00598963,0.00790587,-0.000375576,-0.110017,0.0306119,-0.0106472,0.0166314,-0.100939,-0.055294,0.0796342,-0.0539575,-0.026457,0.0428601,-0.0305599,0.000845446,-0.045878,0.0414725,-0.0715398,0.0359986,-0.0149784,-0.0695887,-0.00687109,0.0542815,-0.00945406,0.00260062,0.0133842,-0.0407471,-0.0566992,0.010878,0.0104876,-0.0112501,0.0884683,-0.0233712,0.0684933,0.0495864,-0.0778117,-0.0382982,0.00196624,0.0334531,0.0162066,0.0180366,-0.0147446,-0.0531095,-0.0157454,0.0452217,0.00316065,0.0481105,-0.0560998,-0.0296935,0.0103302,0.020043,-0.0341969,-0.0645407,-0.0284707,-0.00988101,-0.0408473,0.000395143,-0.080404,-0.0294973,0.0301249,-0.0397501,-0.107074,-0.00540887,-0.0288096,0.00411875,-0.0162574,-0.0183068,-0.0348366,-0.0763584,0.0419649,-0.0870781,-0.0208546,-0.0261151,-0.0292383,-0.0407904,0.0108781,-0.00335989,0.00176268,0.0341147,-0.018489,0.0259357,0.116233,0.013394,-0.158208,0.0316261,0.05936,0.0451827,0.034384,-0.0653139,0.0698889,0.0204542,0.0178034,0.0413343,0.0190746,-0.0721017,-0.0716546,0.0225934,-0.059953,-0.0658009,0.0207068,-0.0154812,0.021005,0.0157377,0.015663,0.00884979,-0.0515556,-0.0264243,-0.0413783,-0.0263746,0.0270811
0.0056567,0.0615215,-0.0331026,-0.0355911,-0.0447921,-0.00123595,0.0209248,-0.0445574,0.0559747,-0.0260383,0.00916813,0.0023131,0.0555139,0.00018868,-0.00743327,-0.0117548,0.00516649,-0.00728969,0.0402533,0.0735805,-0.00489855,0.0327117,0.042649,-0.0597812,-0.00366827,0.0406151,-0.0692193,0.0074698,0.00734868,-0.00715327,0.00741817,0.0539295,0.0147644,0.0370676,0.0191262,-0.0813373,0.010005,0.0346566,-0.0913209,-0.0471924,0.0353369,0.0603407,-0.0257519,-0.00145283,0.0829045,0.00831672,-0.0771125,-0.0447768,0.1073,0.0786281,-0.0032242,-0.0199294,-0.0168138,-0.00850842,-0.0462267,-0.0898421,-0.00611678,-0.0547038,0.0448209,-0.0254881,-0.0681048,0.00709507,-0.0222376,-0.0731003,-0.0541648,-0.0778243,-0.0915059,0.0163609,0.0293351,-0.00692917,-0.0321902,-0.0421712,-0.0368054,-0.00603436,0.0282409,0.0206692,0.0516588,-0.0615773,0.0566215,-0.0164242,0.0268498,-0.0491431,0.0210951,-0.0573142,-0.0150483,-0.00864937,-0.0418408,0.0879777,0.0321062,-0.0524738,0.002932,-0.00160723,-0.129938,0.0631968,0.00292767,-0.00857316,0.0493376,-0.00503347,-0.0219087,0.0374607,0.0379076,-0.0130653,0.0535085,-0.0809466,-0.0567607,0.0272207,-0.0447694,-0.116041,-0.0825995,-0.00157346,0.0197435,-0.0777709,-0.052824,-0.0423045,-0.0256691,-0.0719696,-0.0721891,-0.0751804,-0.0432545,0.0674344,0.0665307,0.0289898,0.0538833,0.106453,0.0807409,0.0689316,-0.0136004,-0.00206495,-0.0370366,-0.00387352,0.0413115,-0.00701483,0.0143315,-0.037955,-0.0581144,-0.0497932,-0.00883037,-0.00269197,-0.0477688,0.0117891,0.0352794,0.00158358,-0.0566459,-0.0471753,-0.0581732,-0.0733096,-0.0152509,0.0673326,0.0234621,0.0181756,0.022818,-0.0380055,0.0233193,0.0370976,0.0283654,-0.0880327,-0.045621,0.0401676,-0.0339318,-0.000428103,0.0730531,0.0549271,-0.00949081,0.0447222,0.0717408,0.0417923,-0.0389264,0.0136921,0.0394181,-0.0423036,-0.0295732,0.0575272,0.0120369,0.0416405,-0.0113789,-0.0359421,0.0180872,-0.00123584,0.00959626,-0.0182447,0.0173038,0.0152189,0.0178187,-0.0770566,-0.0761013,-0.00889478,-0.00837091,-0.0278655,-0.0551571,-0.0228999,0.0476467
-0.0164701,-0.0274381,0.0171887,-0.0547111,-0.0870485,0.0137179,0.00331748,-0.00350073,-0.0367045,0.0264058,-0.0207081,-0.031113,-0.0339294,-0.0548783,-0.054523,-0.0358572,0.0573938,-0.0412281,-0.0941222,-0.0262865,-0.0225719,-0.111855,-0.0619503,0.0282234,-0.0375101,0.00743805,-0.0205893,0.00916462,-0.0190194,0.0841678,0.0882029,0.0855567,0.0873022,-0.0346782,-0.043443,-0.0371797,0.0147919,0.076851,0.0815861,0.0340057,-0.00864176,0.105456,-0.0107429,-0.0265958,0.063283,-0.0207284,-0.0442858,-0.0333768,0.0491988,-0.0414916,-0.0034053,-0.0121903,0.0147408,0.0218917,0.0391881,-0.0197778,0.0204463,-0.0454439,0.0385468,0.100147,-0.0212784,0.0373063,0.0335581,-0.110209,-0.00930762,0.00665589,-0.0513597,0.00947132,0.0212883,-0.0316067,0.0228797,0.0248408,0.0022807,-0.0380399,0.0356759,0.0414456,0.0474059,-0.0149935,-0.0793823,-0.0190593,-0.00405847,-0.0687449,-0.083197,0.0160994,0.05545,-0.0457887,0.00516611,0.0106577,0.0182523,-0.0768228,-0.0439645,0.0155993,-0.0453054,0.0501579,0.020138,0.00222162,0.0430997,-0.072138,-0.0440651,-0.0437975,0.00707139,-0.0263635,0.0576981,-0.0969581,-0.0450241,0.0513995,-0.0430244,-0.012748,-0.042906,0.0273128,-0.0223778,0.0240102,0.0255553,-0.0210551,0.0170882,0.0149425,-0.0111842,-0.0520133,0.0556115,-0.0369256,-0.0777084,0.0297643,-0.0404328,-0.0506601,0.0169339,0.0258328,-0.0650047,-0.0247221,0.0289525,-0.0437714,0.0184406,0.0240688,-0.0160891,0.0318749,-0.0123568,-0.00819553,0.00971799,0.0505502,0.0256397,0.0475455,0.0305614,0.0346521,-0.0308908,-0.00917267,-0.0451864,0.0195842,-0.0107419,0.0415257,0.0361096,0.00619495,-0.0177132,0.0457591,0.0482465,-0.0625428,-0.0140477,0.037668,0.00626196,-0.0639374,-0.00619108,-0.0312167,-0.0412707,-0.0210132,-0.0599217,-0.0419125,0.00741355,-0.0282881,-0.0183589,-0.0913073,0.0320219,0.00272705,-0.0125719,0.0252994,0.0103582,-0.0326376,0.00696746,-0.040932,0.00910935,0.00853089,0.0204308,0.0184764,0.0126685,-0.0198748,-0.0731223,-0.0169513,0.024024,-0.0101523,0.0397353,-0.0103129,-0.031803,0.0261222,0.0799986
-0.0607387,-0.0235942,-0.0196529,-0.13049,-0.0249633,0.0222287,0.0288775,-0.0285972,0.0795986,0.0279286,-0.00447582,0.0479508,-0.00386173,-0.0102913,0.0279619,-0.0374732,-0.0570428,-0.010909,-0.032516,0.0311181,0.0432892,-0.0321316,-0.0771477,-0.00809437,0.0334167,-0.0341956,-0.0797581,0.0892547,0.0108185,0.00775752,0.0415488,0.0207149,0.000506116,-0.0169477,-0.0798997,-0.0269317,-0.0398432,-0.0227134,0.00571162,0.00481205,-0.0297684,-0.0794574,-0.033979,-0.0434098,0.00595578,-0.0457089,0.0773614,0.0236617,-0.123108,-0.0158518,0.0836964,0.0195269,-0.0177925,-0.0350296,-0.0162802,-0.0362087,-0.0519941,1.70554e-06,-0.0267839,-0.0517848,-0.0261091,-0.0371262,-0.0240423,-0.0279443,-0.0142682,0.0927029,0.0501438,-0.078242,-0.0102711,-0.017179,0.0105792,0.0552562,0.0728454,0.0587784,0.00727923,0.000436356,0.0161357,0.0574752,-0.0453629,-0.0352131,-0.00903587,-0.0226115,-0.0564269,-0.113398,0.0403728,0.00240851,0.0401049,0.0211296,0.0105726,-0.0252944,-0.0177738,0.00113271,0.00276583,-0.0012714,-0.0446745,0.000987943,-0.0180831,-0.0004439,0.0064812,-0.0381489,-0.00223734,-0.00291382,-0.0214547,-0.0171103,0.0159292,0.0113663,0.00245786,-0.0861667,0.0157829,-0.0072334,-0.0653834,0.0342143,0.0538975,0.0121293,0.0401921,-0.0102681,-0.049841,-0.0426766,0.0546451,0.0161241,-0.0475884,0.00297753,0.000712237,0.0260856,-0.0228031,-0.0135767,-0.0128247,0.0193109,0.0145922,0.0200137,0.020077,0.0647114,-0.0831349,-0.0311814,0.00258215,-0.0219716,0.0164897,-0.0334334,-0.0987601,-0.0867546,-0.0748145,0.0303633,0.0395752,-0.0463305,-0.0556507,0.00460068,-0.0352818,0.018171,0.0686129,0.0159,-0.00480517,-0.00835792,-0.0432572,0.062616,0.0475043,-0.00400276,-0.00182737,-0.0492762,0.0262744,0.0728973,0.00594841,-0.00822589,0.0224892,-0.00983847,-0.0312007,-0.0561619,-0.00724426,-0.0319167,0.00950234,-0.011972,0.0237049,0.0519791,0.00438685,-0.00379907,-0.103783,-0.0239185,0.0176723,0.0818467,0.0844115,-0.041117,-0.0375463,0.00798099,-0.0784538,0.00168387,0.0159325,0.00262668,0.0200976,0.0345735,0.0297708,0.07597,0.0481028
0.0296946,0.0175082,-0.0859733,0.0147871,0.0337146,-0.0203931,-0.0611198,0.0345272,-0.0226148,0.0518688,-0.0103145,0.0358894,0.124872,0.0411274,-0.00619479,0.0368921,-0.0259821,0.0110682,0.0195043,-0.122664,0.00791547,0.0393492,-0.113774,0.066491,0.031727,-0.108018,-0.00856278,0.00331399,-0.0902523,-0.0116456,0.0357926,-0.0507057,-0.0165485,0.0279019,0.037327,0.0477379,0.0183198,-0.0909128,0.0541353,-0.00732688,0.0200149,-0.0120201,-0.0131186,0.0272442,0.0303316,-0.0359194,-0.0481772,0.00466953,-0.0148968,0.0085142,-0.00851975,-0.0370323,-0.0419758,0.010905,-0.046738,0.0248732,0.0174295,-0.0539337,-0.0443426,0.0325248,-0.0160216,-0.0667583,0.0155913,-0.0852705,-0.127699,-0.0496451,0.0680227,-0.0155062,-0.10112,0.0306635,0.0495431,-0.0174872,0.0421491,0.000685408,0.0121486,-0.0556617,-0.0318989,0.0619727,0.00384596,-0.0299476,-0.0249093,0.0242631,0.103958,0.0402382,0.0442202,-0.018697,-0.122308,-0.0655728,-0.00407598,0.0524583,-0.00823138,-0.0235211,-0.0115344,-0.0476937,0.00523462,0.0144837,0.01356,-0.00486612,0.0400198,0.0831526,0.00155532,0.0120929,-0.0356412,-0.0107646,0.00167602,0.00599407,-0.0502228,-0.0163588,-0.0625973,-0.0414993,-0.0609722,-0.0610817,0.0165087,-0.0194342,-0.0322326,-0.0173903,-0.0808333,-0.00335119,0.00586783,0.0313852,-0.0386075,-0.0362193,-0.000254959,-0.0200532,-0.025873,0.0154139,-0.0152848,0.0257267,-4.47217e-06,0.0306763,0.0434751,-0.0286585,-0.0405959,-0.0201639,-0.0826912,-0.0492206,0.0288452,-0.0129297,0.00560908,0.0900606,-0.0648962,-0.0271172,-0.00448327,-0.000350833,0.0119162,0.033376,0.025673,0.0374944,-0.0636537,-0.0296323,0.15046,0.00545964,-0.0446296,0.0230573,-0.0465732,-0.11313,-0.100173,0.0218883,0.00294327,-0.0204044,0.0332151,0.0562427,-0.031182,-0.00223452,-0.00711486,0.0192616,-0.0557706,0.0130889,0.0400867,0.0817274,0.0892829,0.0234567,0.000513587,-0.0268483,0.0139957,-0.0408799,0.0289097,0.0441542,-0.0556749,-0.0222451,0.00569266,-0.0154972,-0.0683461,0.0270846,0.0111009,0.0536935,0.0208762,-0.0755949,-0.0317421,-0.0266246,-0.0533326
0.0220224,-0.0432156,-0.0282964,0.005855,0.0226947,0.00303154,0.00781178,0.0613055,0.0272863,-0.00917958,-0.0156698,-0.100168,-0.0222576,-0.0526046,-0.0702909,-0.0533047,-0.0476363,0.117041,0.00178884,-0.0326606,0.057251,0.0283247,-0.0164851,-0.00364195,-0.0665265,-0.0777268,-0.0065955,-0.0199,-0.00595632,-0.02921,0.0471874,-0.0465035,0.0429558,0.0137394,0.00794515,-0.0387437,0.0800471,-0.000850362,-0.0132237,-0.0269101,-0.0515723,0.0690018,0.0138682,-0.00748349,-0.000640849,0.102362,-0.020265,0.068223,0.0570332,-0.00530233,0.0293217,-0.00877691,-0.0040428,-0.00273267,-0.0149059,0.0245181,-0.0867696,-0.0336325,0.00730953,-0.0873819,-0.0399397,-0.0663099,-0.0121609,-0.018969,-0.0405175,0.0215646,0.110089,0.0327124,0.00638421,-0.0370105,-0.0949364,0.0149834,0.0590717,-0.0307304,-0.0242576,0.0328139,0.0119546,0.0432384,0.0686071,0.0416865,0.0647522,-0.035036,0.00514587,-0.00237051,0.0178485,0.0179504,0.0480381,-0.0376065,-0.070918,0.0473337,0.0594207,0.0241288,0.0129276,-0.0190327,-0.024371,-0.00750877,0.000266876,0.0133032,-0.0126578,-0.0552796,-0.0122252,0.0394336,0.032709,-0.0188286,0.036343,0.00670796,0.0639236,0.0559575,0.00960223,0.0729918,0.0248078,-0.0625973,-0.00328334,-0.0529052,0.00959281,-0.0614318,0.00222788,-0.0333787,-0.062361,0.00876912,0.00592513,0.0305498,-0.0213994,-0.0170988,0.0623295,-0.0443665,0.0196721,0.0532013,-0.0274482,-0.0105062,0.0164263,-0.0214544,0.0108637,-0.0877386,-0.0573436,0.0418057,0.0310217,-0.0321923,-0.000473829,0.0400174,-0.0297939,0.0422117,0.0623993,0.0295846,-0.00930487,0.021865,0.00978288,0.0137916,0.0667987,0.000574917,-0.10975,-0.107086,-0.0173601,-0.0431518,0.0100418,-0.0440318,0.010445,0.0119269,-0.0674622,-0.0816339,0.0137323,0.0282333,-0.0185848,0.0773901,0.0314628,0.0523571,-0.00867847,-0.0363665,0.0561779,-0.0160775,0.0077027,0.0684994,0.0771706,0.0333397,-0.0875641,-0.0539429,0.00314048,-0.0707982,-0.0677138,0.0123139,0.0304287,0.000645767,0.0222872,0.0263213,0.0203227,-0.0502337,-0.0320028,-0.0551443,0.0523432,-0.0161328,-0.106043
-0.0105187,-0.0554222,-0.0604905,-0.0603529,0.000510329,-0.00778487,0.004472,-0.00320664,-0.00919332,0.0332703,0.0369585,-0.00231295,-0.00583787,-0.0161263,-0.0847986,0.00897519,0.0459985,-0.00286826,0.000798804,-0.0233866,0.133002,-0.0377758,-0.0710724,-0.0150674,-0.0309623,-0.014447,0.0188454,-0.0324914,-0.0138266,-0.00629348,0.0294668,0.0606914,0.056848,0.0168031,0.00593411,-0.0879346,-0.0265266,0.101552,0.00569067,-0.0466773,0.081636,-0.0241909,-0.00963311,0.0481162,-0.0201909,0.036606,-0.0039751,0.0323808,-0.054307,0.00741888,0.0246598,-0.0796176,-0.0507929,-0.0822171,-0.00912618,0.0546374,-0.0802107,-0.0855702,0.0180662,-0.0507704,-0.0159163,0.0190716,0.0203592,-0.0735847,0.057577,-0.0388302,-0.0286349,-0.036137,0.0390846,0.0913894,-0.0245249,0.109583,0.0282642,-0.0138201,-0.0216648,0.0234795,0.0373243,0.0861311,-0.0464621,-0.0188948,-0.0503953,0.00796402,0.0981171,0.0326946,0.0450658,0.07015,0.00123033,-0.000826629,-0.0590199,0.0294785,0.0106043,0.0360415,0.0464091,0.0499764,0.0245862,-0.00518458,-0.101712,-0.0102953,0.0106512,0.0129953,0.0293606,0.0384428,0.00890065,-0.0293982,0.031633,0.00780944,0.0211796,-0.0251193,-0.120345,-0.00553467,-0.0612099,-0.0620109,-0.0674643,0.0280035,-0.0249882,0.0657893,-0.0587855,-0.00766634,0.0932847,0.0299882,0.0679234,0.0607613,-0.0841822,0.0302502,-0.00196241,-0.0637874,-0.0113014,-0.047573,-0.0504636,0.0201133,-0.0185352,0.0303624,-0.0184787,0.0135114,0.0486899,-0.0143027,-0.0541406,-0.0460704,-0.000699278,0.0216629,-0.105328,0.0415046,0.0674416,-0.102495,0.084614,-0.0107211,-0.0607118,0.0176321,0.098949,-0.0544695,-0.0185089,0.0428137,0.00231278,0.0482561,-0.00074365,-0.0199578,-0.0263847,0.07516,0.0045521,-0.0639004,0.0368582,-0.0148136,-0.0219738,-0.0409154,-0.0436344,0.00157047,0.0228955,0.106968,0.0197708,-0.0412413,-0.0118011,0.0694686,0.0014933,-0.0165772,0.036741,-0.0190265,-0.0174118,0.127461,0.0371478,0.0402696,-0.0068852,0.0552846,0.0529164,-0.0160865,0.0308806,-0.0197726,-0.0326971,-0.0842212,0.031747,-0.0439484,-0.0252484
0.0221554,0.0528797,0.0487877,-0.0317037,-0.0241512,0.0360894,-0.0129182,-0.0763781,-0.0104647,-0.0337696,-0.0452287,0.0480669,0.0229354,-0.00844308,-0.0576085,-0.00708654,-0.0426101,-0.0365986,0.00435546,0.0252228,0.0376285,-0.0133698,-0.00440288,-0.0361919,0.0418201,0.0244192,-0.072217,-0.0160727,0.00676989,-0.00817558,0.0692927,0.0244047,-0.0529719,-0.0228012,-0.0816015,-0.038764,-0.00563126,-0.030108,-0.00344604,-0.00779785,0.0518857,0.0348453,-0.0242272,0.0202207,0.0102307,-0.050671,-0.0943192,-0.0456212,0.0340091,0.101375,0.0817328,0.025793,-0.0442487,0.0111053,-0.0952795,-0.0968017,-0.0935789,0.0533249,-0.0276396,0.0197767,0.0259848,-0.00855382,-0.0412206,0.0259937,-0.0959422,-0.0134052,-0.0111823,-0.00502934,-0.0301348,-0.0190282,-0.00174097,-0.0200641,-0.0583561,0.0197403,-0.0154256,-0.0250749,0.0566447,0.0664581,-0.047418,-0.105928,-8.63691e-07,0.0398446,0.00401421,-0.019678,-0.0862752,-0.0446031,0.00338793,0.0307076,-0.0387112,-0.0179899,0.000657281,-0.0389909,0.036785,-0.0529961,-0.0818956,-0.0543357,-0.125407,-0.0469931,-0.00767901,-0.12355,-0.04,-0.00395555,0.00453689,0.0166689,0.0184887,0.0262953,-0.0313101,-0.00360446,-0.00799364,-0.00139977,0.0463704,0.0254365,-0.0369289,0.0214456,0.0916945,0.0489542,-0.0233638,0.0814787,0.0412322,-0.0257872,-0.00478503,0.0264024,-0.00783958,0.050289,0.00679905,-0.0235762,-0.0841788,0.0171915,-0.059546,0.0428756,0.0330987,-0.0330124,0.0785721,-0.00114544,-0.0197246,0.0836445,-0.0568081,0.0218129,-0.00128734,-0.0325737,-0.0483593,-0.0517646,-0.0110118,-0.0882811,-0.0786664,-0.0559774,-0.00354671,0.0326243,-0.00237183,0.0551493,0.0379972,-0.0102753,0.0496002,0.0587671,-0.0843003,-0.0271722,0.0771581,0.000442436,0.00278077,0.04064,-0.0208885,-0.00922924,0.00838455,-0.0812557,0.0168623,-0.000565341,-0.0538219,-0.00499843,0.0280405,-0.00180675,0.0310534,0.0400488,0.0055335,0.00154538,0.00492719,0.0384147,0.0446625,0.0120736,0.0128535,-0.0103662,-0.0392649,-0.0505891,-0.066191,0.0111693,-0.00368537,-0.0198918,0.0335692,0.0990168,-0.00432518,-0.0370493,-0.00584802
