0.00757517,-0.00991534,0.00845622,0.00545746,0.0043342,-0.0277222,0.0118781,0.00628459,0.0127875,-0.029972,-0.0178427,0.00698319,-0.0348204,-0.00698913,0.00776181,-0.0176346,-0.00378806,0.013904,0.011342,-0.0172863,0.00388676,-0.00511577,-0.00341565,-0.0119502,0.0244591,0.0237091,-0.000314618,0.00654254,-0.00988329,0.0158512,-0.0120947,0.00754563,0.0163938,-0.000445639,-0.00670688,0.0118857,-0.0463894,-0.0100086,0.00386962,-0.0198926,0.0261265,0.00384956,-0.0169488,0.0140982,0.00545537,0.00747449,-0.00155336,0.0187506,0.0135792,-5.04833e-05,0.0123417,-0.0114857,-0.0311939,-0.0359553,0.00514677,-0.0112219,0.0137895,-0.0107342,-0.000874032,0.0249388,-0.0148099,0.0289026,0.0250099,-0.0108968,-0.0187647,0.0032446,0.00327588,-0.0260912,0.0188061,0.0265968,0.0141836,-0.0068797,0.0223399,-0.00905446,-0.00598005,-0.010495,0.00314697,-0.0264425,0.00496511,0.00486616,0.0111553,-0.00021107,-0.0166009,-0.0119714,0.013043,0.0248584,-0.00260162,-0.00821042,-0.019575,-0.00423941,0.0108346,0.0137567,-0.00665904,-0.0112212,0.0121741,0.00997275,-0.0179071,0.0122884,0.00629195,-0.00294381,-0.0149659,0.0103552,0.00105359,0.0143325,0.00318094,0.00010607,0.0215189,-0.017842,-0.0252876,-0.0262325,0.0112492,-0.00358011,-0.00185078,0.00589614,-0.02021,0.00568323,-0.0043084,0.0114168,0.0182794,0.0180599,0.00945201,0.0142505,0.0146279,0.0283003,0.0171587,-0.0157335,-0.00903309,-0.00106791,-0.0127268,-0.00301847,-0.0043161,0.00672411,-0.0014059,-0.0147725,-0.00910563,-0.00189589,0.0350138,-0.00710256,-0.0316902,-0.00680706,-0.00861432,0.00056761,0.0206443,0.0165348,-0.0335753
0.000507162,-0.00749343,-0.0230458,-0.00421014,0.0104764,0.00389554,0.00305717,0.00426129,0.0213125,-0.00275856,0.0194217,-0.0200066,-0.0244302,0.017635,0.00477074,-0.0172568,-0.00651939,-0.0201005,0.0132179,0.00134308,-0.0100845,-0.00445266,-0.0142479,0.00899312,0.00455277,0.00664698,0.0277911,0.00760792,0.000966587,0.00166107,-0.000325505,-0.00403112,0.000853568,0.00338434,0.0131311,-0.0241435,0.0186539,-0.0199519,0.00680155,-0.00745779,0.0102241,-0.0223378,0.00194597,-0.0150198,0.00647525,-0.00755961,-0.0122149,0.0135999,0.0247886,0.000338407,0.021732,0.0163021,0.00444685,-0.0133389,-0.00248416,-0.0167509,-0.0143776,-0.00296745,-0.01829,-0.0302769,0.0075799,-0.0155546,0.0470975,0.00370123,0.00326148,-0.00721853,0.0257839,0.0128658,0.0169931,0.0123196,0.0110606,-0.00658493,0.00854417,-0.0113,0.0075247,-0.00235261,-0.00253725,-0.0131512,-0.00384386,-0.0309774,0.00690751,0.0230151,-0.00864877,0.0121798,-0.015505,0.0117278,0.0269297,-0.0194802,-0.0313979,0.00563992,-0.0140306,0.00171652,0.0180338,-0.0229488,0.0070405,0.00928012,-0.00242375,0.0167061,-0.00328982,0.0043171,0.002896,-0.0206681,0.00707101,0.027596,-0.00646518,-0.00993235,0.0185822,0.00914909,-0.00808953,0.00183402,-0.0085976,-0.00291264,0.0312783,0.0143002,-0.0281451,0.0103443,-0.032444,0.0365938,0.00235154,0.00435488,-0.000680331,0.00305617,0.0245719,0.0205017,0.00218311,-0.0241287,-0.00404928,0.0317977,0.00250328,0.014265,0.0272666,0.00932766,-0.0208839,0.00480808,0.0038166,-0.0138243,0.014145,-0.00288159,-0.0203886,0.000314356,-0.000681012,0.0182685,0.0143783,-0.00641436,-0.0113981
0.0062509,0.0277054,-0.0111844,-0.0272829,0.0212133,0.0129817,-0.0106698,0.0165829,-0.00104879,-0.00632116,0.00116923,-0.0320256,-0.00465925,-0.00380805,0.00478805,-0.00972508,-0.00514327,-0.0222886,0.016401,0.0141977,0.00677268,-0.0149436,0.000204232,0.0034828,-0.0121392,0.0148334,0.0167551,-0.0141971,0.000161789,-0.0175856,-0.00522629,-0.0105759,-0.00306181,0.0200439,0.014719,-0.0320407,0.0292111,0.00693065,-0.010271,0.0034999,0.000490823,-0.0382282,0.000965366,0.0112132,-0.013312,0.018312,-0.0149066,-0.00493565,-0.000791047,-0.0147918,0.0199994,0.0160248,0.0137976,0.00560675,-0.0122183,0.0299506,-0.0111886,0.0152185,-0.0390149,-0.00425177,0.0116484,0.00355221,0.0211057,0.0268982,0.0150192,0.0143163,-0.000147099,-0.00599883,-0.0184037,-0.00407685,0.0020244,0.0103809,0.00777253,-0.0208367,-0.0138306,0.000346787,0.0183955,-0.0111101,-0.00600288,0.00336407,0.00416118,4.37928e-05,0.00804508,0.0270874,0.0083641,-0.00505311,-0.0004147,0.000875155,-0.00187042,-0.00158651,-0.0276551,-0.00206366,0.0183456,-0.00214157,-0.0134559,0.00849067,0.00699862,-0.00546931,0.0117425,0.0318334,0.0271471,0.00797209,-0.0115068,0.000970817,0.00263102,0.0196115,0.00906332,0.0132446,-0.0104297,0.012851,0.000796336,-0.0104954,0.0142374,-0.0197784,0.00162529,0.00318984,0.00570791,-0.00244933,0.0245648,0.00884768,0.00127194,0.0149804,0.0165525,-0.00243842,-0.00298182,0.000318647,0.00498653,-0.00565707,0.00371555,0.0240873,0.0449292,0.0194178,0.0314067,0.0155283,-0.00425021,-0.00351091,0.00911568,0.0043755,0.0237672,0.00290259,0.0169158,-0.0047865,-0.00181748,-0.0100716,0.0339513
0.0143382,0.0340567,0.00269822,-0.00866398,0.0217355,-0.00930269,-0.00194442,0.00282081,-0.00887655,-0.0411076,-0.0253961,0.000665936,0.012887,-0.00371326,0.0172441,-0.00122833,-0.000267143,0.0129337,0.000612678,-0.00267406,0.012922,-0.0211873,0.000100347,0.0220328,-0.00100844,0.0169573,0.00703749,-0.0127012,0.00947324,-0.0145166,-0.0028688,-0.00386567,0.0224577,-0.00112899,0.0249879,0.0210488,0.00133058,-0.00171988,-0.0100498,-0.0129129,-0.000182779,-0.0259091,0.00605469,0.0459059,0.00216825,0.0197386,-0.00276322,0.00891401,0.0167566,0.0161881,-0.00415359,-0.0289929,0.0149833,-0.00163216,0.0113781,0.0181632,-0.00301051,-0.0240753,-0.0215118,0.0272598,0.00411767,0.010527,-0.0074591,0.00640024,-0.0034237,0.0357938,-0.02126,-0.0243323,0.0117832,0.0161316,-0.00471266,0.0116379,0.00707779,-9.31211e-05,-0.00364222,0.0155718,0.00970522,-0.020517,-0.0150207,0.0132384,-0.0168766,0.001454,-0.0115408,0.0203252,0.0202604,-0.00238328,-0.0262789,-0.0182666,0.00754141,-0.0088675,-0.00741089,-0.0118336,0.00313882,0.0121766,-0.00320741,0.0156786,-0.0171875,-0.016464,0.0102225,8.80317e-05,0.0190123,0.0276642,-0.000466806,-0.00830768,-0.0167106,0.00564725,0.00777117,0.0146593,-0.0258377,0.021923,0.0089413,-0.0260806,-0.00263348,0.00926784,0.0135019,-0.000541233,0.00717979,0.0298301,0.0134286,0.00101787,-0.0272092,-0.0249103,0.0146615,-0.00459759,-0.0105669,-0.00582925,0.017854,-0.0185623,-0.00818869,0.00586096,0.00275348,0.01753,0.0201257,0.0245376,-0.0212562,0.000782917,0.0268599,-0.00644399,0.000976285,0.0119577,0.021426,0.0164223,-0.00785751,0.0151856,0.0130928
0.0175313,-0.00204224,0.0141062,0.0409078,-0.00299873,-0.00223025,0.015793,-0.00592469,0.00217556,-0.0250259,0.00188864,-0.000881231,0.0121894,0.00702338,-0.0198858,-0.0184637,-0.0018776,-0.0164496,-0.0107966,-0.0182518,3.5075e-05,-0.00987254,-0.00183813,0.00519125,-0.00499312,-0.0213175,0.011823,0.00585927,-0.0154833,0.0277912,-0.00613756,-0.00592505,0.0090999,0.00532145,0.0158746,-0.0108034,0.0393378,-0.000613077,-0.00246047,-0.00456412,0.0264947,0.00710323,-0.00714264,0.0301312,-0.0225998,-0.0147545,0.030806,0.00575966,0.0116824,0.0136363,0.0121039,-0.0121378,0.00225659,-0.0229727,-0.0130678,-0.00688742,-0.0279625,-0.0176475,-0.0206178,-0.00700126,0.00626861,-0.0281878,0.000379231,-0.00875434,-0.000372823,-0.00703863,0.0215749,-0.000186205,0.0121039,-0.0190465,-0.0246063,6.82431e-05,-0.0311073,-0.0293681,0.0212036,0.0163536,-0.00395181,-0.00379523,0.000358891,0.00803498,0.000810414,0.0251128,-0.00573233,0.000934561,0.00701017,0.00591354,-0.00215576,-0.0264669,0.027708,0.00586095,0.0128163,-0.00679386,0.00964337,0.00688863,-0.00344122,0.00426147,0.0190382,0.00484253,0.0251292,-0.00454089,-0.00416424,0.0200658,0.0205227,0.00929943,-0.0234493,-0.00982342,0.00102407,-0.000613528,0.0274869,0.0143142,-0.0143505,0.000836523,0.0245456,-0.0055429,-0.0184171,-0.0146012,-0.0080271,0.00728472,-0.0283443,0.0164483,-0.00765543,-0.0246361,0.0014535,-0.0280373,-0.0328738,0.0104902,0.0350412,0.00153555,-0.0106972,0.019534,-0.000498613,-0.00785164,-0.000827045,0.00338383,-0.020687,0.0199734,-0.000311183,-0.00943051,-0.0191105,0.00215783,-0.0328747,0.0218297,0.00226212,0.0223167,-0.00569573
0.0087323,0.00422038,0.00303658,0.0054699,0.0145731,-0.0109998,7.38489e-05,-0.015264,0.00417317,-0.00491052,0.0215356,-0.029851,-0.0331646,-0.00227857,-0.0341164,-0.00528592,-0.0188182,-0.0216396,0.0134091,-0.00650538,0.00513765,0.0213951,0.00175849,-0.00365356,-0.0101191,-0.00609355,-0.00346284,0.0085872,0.00900386,-0.00570731,-0.0208039,-0.0226828,-0.0255678,-0.00366181,0.0228389,-0.0106027,-0.00635433,-0.0169795,-0.0038671,-0.00721171,-0.00860433,0.0232979,0.00202971,-0.00192052,0.00240484,-0.00311877,0.0304455,-0.00280605,0.0126155,-0.014976,0.0241643,0.0106053,0.00782107,-0.0123175,-0.00379202,0.0165662,-0.00183332,0.0236203,-0.00185676,-0.008915,0.00562308,-0.0115521,0.0225752,0.00349705,0.00191937,-6.53029e-06,0.0213922,0.0233751,0.00784178,-0.0187871,-0.00478074,-0.00865599,0.00170675,-0.0421306,0.0163648,-0.00500444,0.00219388,0.00960636,-0.00461553,-0.0330546,0.0124951,0.00654339,-0.00385166,0.0393965,0.0126364,0.0057543,-0.00590804,-0.0155792,0.0156188,0.0319297,-0.00857146,0.0178603,0.00366314,0.0172884,0.0229329,0.0170697,-0.0100639,0.00937964,-0.00550318,-0.0147034,-0.011255,0.0193264,0.00566907,0.00147094,-0.00483925,-0.0183156,-0.0263869,0.00771279,0.0187881,0.0223062,0.000351514,0.0064259,-0.0161345,0.00738584,-0.0127868,0.0210662,-0.0227337,0.0128789,-0.0235024,0.0239227,0.0116093,-0.00793805,0.00497675,-6.10933e-05,-0.00312619,0.0176252,-0.0049783,-0.0355326,0.0221621,0.0179348,-0.0183629,0.00341527,-0.00130463,0.00683146,-0.00327179,-0.0220833,0.00198701,0.00683506,0.0142782,-0.0310697,0.0189394,0.0145566,-0.0231237,0.0111818,-0.00351647
-0.0118214,-0.00263567,0.00968142,-0.00837902,0.0057198,0.0221048,-0.00303411,0.0143774,0.010662,0.0120919,0.00754332,-0.0143412,-0.00822963,-0.00712196,-0.00617935,-0.0158843,-0.00686452,0.00569904,0.00135814,0.010615,-0.00788297,0.0168257,-0.000158069,-0.0101394,-0.0243763,0.00573316,0.00804455,-0.00334877,0.0116129,-0.0209862,0.00530024,-0.0120842,0.00473936,-0.0167372,0.0259713,-0.00908417,-0.00333838,-0.00418803,-0.0232493,-0.0261721,-0.0100661,0.0149585,-0.0314132,0.0214373,0.0188203,0.00257335,-0.00201061,0.00947061,0.00975196,-0.00250388,-0.00526425,0.00935054,0.0239581,-0.00396149,-0.0132086,0.0244061,0.00334243,-0.00602005,0.0218462,0.0287197,0.00379931,-0.0104323,0.0183495,0.00313204,0.014973,0.011896,0.00894537,8.50783e-05,-0.022826,-0.00507655,-0.0165486,-0.00740543,0.0119088,0.01157,0.0171318,-0.00515886,-0.0163694,0.00156258,-0.00268604,-0.0134294,0.00417879,-0.017371,-0.00606508,0.0349101,0.0194168,0.0325094,0.0109367,0.0240447,-0.00794024,0.0230934,0.0224038,0.023415,0.0196615,0.0169202,0.0257484,-0.00433243,-0.0179093,0.0140623,-0.0146711,-0.00222134,-0.00705045,0.0096888,-0.017572,0.00996156,0.00445019,0.00785494,0.000246206,0.011881,-0.00226459,0.0115861,-0.0266194,0.0100373,-0.0081456,-0.00541215,-0.00836782,0.0288933,-0.0269513,0.0148084,-0.00121698,-0.0033389,0.00965221,0.00840413,-0.00135097,0.0131587,0.0297312,-0.0309355,-0.00316934,-0.0176675,0.0221484,-0.00919357,-0.00152635,0.019331,-0.00288663,0.00209336,-0.0139154,-0.00723521,-0.00257432,-0.0178408,-0.0114273,-0.00250805,0.0296854,0.014505,-0.0141538,0.0129243,-0.0385631
-0.0212608,0.0229862,0.00910289,0.00177136,-0.0229512,-0.0156861,0.0264778,0.00690285,0.00654825,-0.00240478,0.00130579,-0.0126241,0.0238616,0.0129709,-0.034347,0.00363132,-0.00430707,0.0188344,-0.000129133,0.0238146,0.00977494,0.00982585,-0.0102938,0.00307662,-0.0225231,-0.00645478,0.0360422,-0.0198506,-0.00198648,-0.017374,-0.00583071,-0.014574,-0.00446714,0.0144434,-0.0233744,-0.00689428,0.00873037,0.0156622,0.0261011,-0.0191599,0.00186646,-0.00313647,-0.0111437,-0.00397615,0.0138496,0.0092533,-0.0111894,-0.000863674,-6.57811e-05,0.0180322,0.0109169,0.0146706,-0.00370677,0.00236472,-0.0100549,-0.0286545,0.00941301,-0.00427782,-0.0125499,0.00410516,-0.0308903,0.00227495,-0.0117723,0.00873709,0.0200894,-0.0247613,0.00196076,0.00439141,-0.00710609,-0.0128521,-0.0124336,-0.0208363,-0.00808967,0.018648,0.0019512,-0.00200141,0.01888,0.0258201,0.00765717,0.0153233,-0.00477792,0.00662951,0.00905568,-0.00397768,0.0148719,0.02638,0.00222287,-0.00095558,0.0248893,0.0010711,-0.0145864,0.0169522,0.00797625,-0.00257853,0.00919326,-0.00977963,-0.0250162,0.0099314,-0.00235307,-0.0122381,-0.0254526,0.028367,-0.00672406,-0.018643,0.0130862,-0.00840583,-0.0028447,0.00530585,0.0345771,-0.0031057,0.00172125,0.000834252,0.0184745,-0.0195007,-0.00516691,-0.0135474,-0.0169933,-0.00432307,0.0127791,0.000926744,0.023009,-0.00824517,-0.0136561,0.0117733,-0.00973851,0.0153562,-0.0144086,0.0109577,0.0110168,0.0199601,0.00159957,0.00978131,-0.026797,-0.00487593,-0.0139565,-0.00736946,-0.00950594,-0.0180806,-0.0205034,0.00640746,0.0044848,-0.00187895,-0.00642564,0.0229886,-0.00983944
-0.00702993,0.0186719,0.00411405,0.00192075,-0.00221481,0.00205891,0.000379808,-0.0294263,-0.00187957,-0.00761296,0.00730066,0.0205505,0.00149037,0.0121052,-0.0254805,0.0193121,0.0206474,0.0106104,0.0192374,0.00942579,0.004563,0.0035987,0.0205189,0.00217374,-0.00335306,0.031459,0.0230564,-0.0370674,0.0185095,-0.0161743,0.000507905,0.0309405,0.0190646,-0.00097754,-0.00800985,0.00558007,-0.0204845,-0.00852424,0.0213575,-0.000268516,-0.0107703,-0.0110921,-0.00214858,-0.0328387,0.0143733,0.00926375,-0.00431597,-0.00139657,-0.00525976,-0.000740367,0.00922181,0.000880317,0.00374814,-0.00503161,-0.0176875,0.00389399,0.0307821,0.000861585,0.00582868,0.00146078,-0.0140247,0.0056868,0.0249583,0.0183185,0.0275219,-0.0135527,-0.0243257,0.028312,0.0100449,0.00674148,0.00882046,-0.00565225,-0.0157546,0.00211987,-0.0175812,-0.00373198,-0.00142131,-0.000410475,-0.0133014,-0.000633001,-0.00213525,-0.0162107,-0.0033504,-0.0252342,-0.00923958,0.00381615,0.00190019,-0.0283462,0.00152143,-0.00843442,0.0162405,-0.0223958,-0.01576,0.00990304,0.0127036,-0.00971079,-0.0187072,0.0105666,-0.0219025,0.0262932,-0.0171344,-0.00689898,8.82684e-05,-0.0158165,0.0326141,0.00747713,0.00512966,-0.0205025,-0.00515681,-0.0167266,0.00311173,-0.0096338,0.00913062,0.00848672,-0.0129544,-0.00547885,-0.0128111,-0.00681873,-0.0242269,0.0170833,0.0142934,-5.81096e-05,0.0290526,0.00813953,0.000733975,0.0377187,-0.0126835,-0.0128873,0.0154711,0.0418504,0.00127062,0.0134612,-0.0242891,0.00112759,0.020047,-0.0128421,-0.0138707,-0.00696757,0.004297,-0.00196361,-0.00238991,-0.0071533,-0.00675923,0.000562038,0.00746478
0.0290701,0.0219512,-0.00983983,-0.0291893,-0.00160951,0.00989471,0.0107862,0.00276211,-0.0151346,0.013429,0.017611,0.00267916,0.00483576,0.0110674,-0.0029696,-0.00583554,-0.00466305,0.00289587,0.01764,0.0126184,0.00710339,-0.0019092,0.0129606,0.01362,0.0123361,0.0284543,0.000655775,0.0226995,0.0109484,0.012675,-0.0267689,0.01217,-0.00757129,-0.00332877,-0.0204341,0.00489626,-0.0194889,0.00370275,-0.0147483,0.010415,0.00250456,-0.0104426,-0.00918416,0.0143424,0.00115916,-0.0432071,0.00474925,-0.0143831,0.0256496,-0.0164236,0.0129961,0.00695102,-0.0184056,0.00166739,-0.0280312,0.00451715,0.0143986,-0.01881,0.0136691,0.00933127,0.00462581,-0.000394837,0.00688019,-0.0156406,0.00420984,0.00288689,0.0290086,0.0192095,0.0189959,-0.00566975,0.0158683,0.0189489,-0.0194168,-0.00128759,-0.00128672,0.0121651,-0.0190389,0.00910796,0.0134391,0.0120557,0.0117177,-0.00828827,0.00266977,0.00703411,-0.021817,0.00984021,0.0091609,-0.0143148,0.0141844,0.000230829,0.00299227,-0.0312036,0.00853856,0.0152397,0.0194388,0.00792923,0.00196046,-0.000424056,0.00398711,-0.00662625,0.00394512,-0.0222735,0.000809135,0.0137746,0.0170913,-0.00162154,-0.00982773,0.00756723,-0.0127918,0.000763214,0.0182386,-0.00156035,0.00329424,0.0215266,0.0127875,0.0137934,0.00230294,0.0114777,0.0136797,-0.0148716,-0.00944018,0.0266101,0.0232298,0.00696338,0.0197653,-0.00731173,0.0188273,0.00316928,-0.0145088,0.0130416,0.0181451,0.02039,-0.00803263,0.00624019,-0.00859194,0.0208777,0.000598681,-0.000292376,-0.00807505,0.0283305,-0.0132621,0.0010806,-0.00881364,-0.0076941,0.0147012
