0.0445838,-0.0508367,0.0273133,0.0135065,0.0654571,-0.0328157,-0.0251525,-0.0433749,-0.0479883,-0.0341836,-0.0156473,-0.0856669,0.00439576,-0.0790505,0.024917,-0.057538,-0.0443062,-0.0269398,-0.0796465,0.0370699,-0.0491371,-0.000570937,0.0151419,0.00999827,-0.0874588,0.041491,0.0340232,-0.0554159,-0.0132764,-0.011542,-0.0207515,-0.0835003,0.0835467,0.00268491,0.024995,-0.027406,-0.0132051,-0.0400925,-0.0197376,-0.0332307,-0.0226676,0.0133251,0.0768303,-0.00838491,0.0862017,-0.0251983,-0.063273,-0.101974,-0.0585032,0.111541,-0.0247018,0.0186333,-0.0727433,-0.0693563,0.0323138,0.0528009,-0.0440912,0.0175754,0.150174,0.0889776,0.0989178,-0.0211573,-0.0178082,-0.0147356,-0.010323,-0.0579755,0.0729422,0.0880312,0.0553007,-0.0100011,0.109679,0.0438596,-0.00380763,-0.000835044,-0.0701177,0.123152,0.0408069,0.00766968,-0.00272495,-0.0414276,0.0379375,0.00954881,0.030142,-0.00369945,-0.00728175,0.0159073,-0.0441622,0.028743,-0.0477461,-0.010954,-0.00487284,0.0450171,0.0488253,-0.0334158,0.0138134,0.0276878,-0.0441491,0.0417763,0.0824378,-0.0112188,-0.0146572,0.124121,0.00549678,-0.0346243,-0.00355531,0.0482771,0.0381047,-0.00540654,-0.0129405,0.0150983,0.00707817,-0.0715088,-0.0386588,0.120087,-0.0864411,0.0428226,-0.15396,0.0166511,0.0479575,0.0149835,0.0507285,-0.055942,-0.00648388,0.0813294,-0.00547711,-0.0260561,-0.0816879,-0.0503465,-0.0819712,0.0252291,-0.0274782,-0.0320194,0.0301333,-0.0710109,0.0632289,0.0682953,0.0263,0.0287959,-0.0284987,0.0191274,0.0199982,0.0898486,-0.0378873,-0.0210633,-0.0312682,0.0170925,-0.0238157,-0.0303747,-0.0217828,0.043004,-0.0112582,-0.0765894,-0.0438898,-0.0622376,0.0443985
-0.137793,-0.045611,-0.0271343,-0.0287579,-0.0124166,-0.00648784,-0.0291138,-0.0505709,0.0674346,0.0695813,0.00238508,0.0609172,0.0934567,-0.0622894,-0.00696881,0.0849591,0.00152172,-0.017999,0.0602337,0.0173611,-0.0567815,-0.0149756,0.0138653,0.0421376,-0.012415,0.0306967,0.0581492,0.00662366,-0.0138971,-0.0330267,0.0593826,-0.0095414,-0.054977,-0.0730078,-0.0264102,0.101407,-0.0280361,-0.0249738,-0.0498981,-0.0556468,-0.0815087,-0.0567573,0.0683031,0.034754,-0.0685398,-0.00772783,0.0490967,0.0502128,0.0126171,-0.063768,0.11605,0.0925141,-0.0158246,-0.00713044,0.0448835,0.0589287,-0.00876953,-0.0662964,-0.0717586,0.0367222,-0.108939,0.0153299,-0.00210336,-0.0182246,-0.0132685,0.0332921,0.0954252,0.0855706,0.0501712,-0.0336955,0.0103657,-0.00448259,-0.051718,0.0558283,-0.0297925,0.104578,0.0276266,-0.149337,-0.0461516,0.0569857,-0.0391786,-0.0839548,-0.0927574,-0.0107155,-0.0755935,0.00514838,-0.0625385,-0.023717,-0.0429034,-0.0652893,-0.0492075,-0.0682124,0.0120509,0.0479691,0.0276051,0.0293159,0.0410467,0.0595539,-0.0349024,-0.0151211,-0.0160286,0.011209,0.042479,-0.0155528,-0.00805065,0.0869641,0.0578553,0.0485523,-0.0699938,-0.0213002,0.0021246,-0.0257438,0.0259136,0.012333,-0.0263979,0.0264397,0.00397967,-0.0850645,0.0119422,0.0297065,0.0190518,0.0795656,-0.00181446,-0.0493131,0.0140008,-0.0879408,-0.0705538,-0.0578835,-0.0254538,-0.0052436,0.172743,0.0191482,0.00693755,0.0561274,-0.0328237,-0.0324072,0.0379297,-0.00162151,0.0589302,0.0507865,0.020455,0.00266805,-0.0347256,-0.019903,0.0193654,0.0553762,-0.0129973,-0.0444435,-0.0121185,0.0805534,0.0726344,0.0180301,-0.0298466,-0.0133884,-0.0671952
-0.0362866,-0.0437307,-0.0056674,0.0751163,-0.0988992,0.132272,0.0835044,0.0537616,-0.0312042,-0.0638609,0.058142,-0.0738822,-0.0575942,-0.106461,0.0150594,0.0683451,0.0557665,-0.0723554,-0.0374319,0.0133268,-0.110342,0.027742,0.0522955,0.0171426,0.0353854,0.0733375,-0.0190334,0.00583803,0.0173987,-0.0111935,0.0254647,0.0178994,-0.00766715,-0.00332199,0.00396532,0.115576,0.127879,-0.0608197,-0.00513762,0.0869049,0.037729,0.00514597,0.00354388,0.0652904,0.0609155,0.0293227,0.118721,0.0678862,-0.0306853,-0.0271382,-0.0359853,-0.0683879,-7.35046e-06,0.00806898,-0.00163377,-0.0640982,0.00149683,-0.0157719,-0.0212271,-0.0054015,-0.101227,-0.011279,0.102285,0.0166155,0.0212558,-0.0629026,0.0301494,-0.043346,-0.0343601,-0.0603026,-0.0541937,-0.110048,-0.111976,-0.0609258,0.00370499,0.0302377,0.0397639,0.0162941,-0.00944404,0.00619371,-0.0172685,0.144286,0.039879,-0.0951348,0.0751539,0.081372,-0.0438638,0.0622405,0.00773586,0.0939459,0.0163302,0.0863448,0.00377929,-0.124333,-0.0447425,-0.00927651,0.0126605,0.0438514,0.0278844,-0.0420567,0.0121035,0.0502893,-0.0108582,-0.0535205,0.00519219,0.053925,0.00552855,-0.078625,-0.00383508,-0.0208913,0.0288742,0.0630742,0.0855618,0.0719672,0.0218126,0.0157962,-0.0559975,-0.0651831,-0.0694897,0.0116246,0.00112941,0.0151227,0.0180694,0.00927177,-0.102329,0.0515439,-0.00960027,-0.0856869,0.0330101,-0.0448137,-0.0522277,-0.0539041,-0.0608514,0.0698786,-0.0142397,0.0889727,-0.0191073,0.0304256,0.0215653,0.0331673,0.0533486,-0.122418,0.0230311,-0.090265,-0.0709035,0.00605151,-0.0489197,0.0196755,-0.00514666,0.0104002,-0.00413086,-0.0229447,0.0545168,-0.0720468,-0.145588
0.0595212,0.00412882,0.0447281,0.0719972,-0.0254552,0.0447385,0.0530614,-0.0640996,-0.0559144,0.0243355,0.0163673,0.0115825,-0.0106805,-0.029319,-0.0258426,-0.0504371,0.131966,0.0345755,-0.0393619,0.115386,-0.0230371,-0.00579542,0.00259689,0.0054253,0.0748805,-0.0214006,-0.060299,-0.00563658,-0.0320128,-0.00658363,0.0732442,-0.0078665,-0.112123,0.0515192,-0.0437359,-0.0129148,-0.0485018,0.00549785,-0.14846,-0.0733375,0.0587168,0.0388875,-0.071513,0.0187067,-0.06945,0.0189869,-0.030586,0.0373301,-0.0173818,0.0301861,-0.0625476,-0.103695,-0.00871463,0.00670889,0.0178066,-0.00227768,0.0172334,-0.0135602,-0.0443979,0.0321673,-0.00969749,-0.0455129,-0.0258919,-0.0256285,-0.0454359,-0.00414469,0.0197283,0.0495141,-0.0771317,0.00212514,-0.00288264,0.00317285,-0.00802651,0.0625074,0.0606264,-0.0401119,0.0183218,-0.0149354,0.0591234,0.0755708,0.0532893,-0.0777309,-0.0668717,0.0180887,-0.0362263,0.0534172,-0.0194517,0.0575312,-0.112709,0.0502375,-0.0644842,-0.0918044,0.000231472,0.0151408,-0.0713983,-0.0377014,0.0373408,-0.00284682,-0.00414268,-0.0196073,-0.0459406,-0.131639,-0.0446432,-0.0597379,0.159268,-0.00525534,-0.0472594,0.0128044,0.0798152,-0.0256289,0.119881,-0.0199195,-0.0491473,-0.0533599,-0.133638,-0.0242632,0.0119076,0.0845359,-0.0474814,0.00534389,-0.0457043,-0.000745237,-0.012468,0.00430355,0.0565134,0.0300011,0.0180119,-0.0685093,-0.063361,0.0467884,0.0113648,0.0764462,0.0090146,-0.0156719,0.0571249,0.069655,-0.0350943,-0.0337825,-0.01764,-0.00901353,-0.02757,-0.100245,-0.0582374,0.156613,0.160488,-0.00538527,0.00286844,-0.0515152,-0.0400942,-0.0278647,-0.0239974,0.0683713,-0.0465861,-0.0210038,-0.0357762
0.0326292,0.114708,0.0207525,-0.0897281,-0.0374279,0.0236476,0.0049935,-0.019522,0.00853019,-0.0563914,0.0278249,0.0253474,0.0725739,-0.0570485,0.0143517,0.0345859,0.0480766,-0.058784,-0.0209593,0.0614601,-0.0574709,-0.00803831,0.00888423,-0.0456532,0.0095084,-0.0648116,-0.0459984,-0.0396219,0.0515411,-0.0579545,-0.0523171,-0.105203,0.0434321,0.0229877,0.0287993,-0.0588207,-0.0404361,-0.0197008,0.063884,-0.0612673,0.0388951,0.0244427,0.0658154,0.0823939,-0.0438947,-0.0214603,0.0470847,-0.00968268,0.0138318,-0.0181161,-0.0505779,0.0226323,0.0603554,-0.0661623,-0.0160103,0.0927899,-0.0303006,0.0219937,-0.0139581,0.0591036,0.0585657,0.0364714,-0.0617754,-0.0333844,0.0474621,0.0348709,0.0502555,0.0369669,0.0728408,0.0186331,0.0263749,0.027932,0.00388068,-0.0346531,-0.0708642,0.0749061,0.00271803,-0.036596,-0.109136,-0.0363444,0.0594192,0.071317,0.129589,-0.104952,-0.14169,0.00431344,0.00495135,-0.0102821,-0.0668546,-0.0382851,0.0522961,-0.023,0.0225021,0.0154992,0.00553375,-0.0742948,-0.0161978,0.0229174,-0.0265067,-0.00469073,-0.0258203,-0.0196338,0.0587704,0.0470877,-0.00435728,-0.0193676,-0.0595296,-0.051515,0.0109804,-0.0312756,0.0451515,-0.0440106,0.0267634,0.0242881,0.0489933,-0.107957,-0.0371957,-0.0167168,0.0249146,-0.026481,0.00486454,-0.0677735,-0.0792394,-0.068661,0.0392442,-0.133219,0.0208223,-0.0732618,0.0728291,0.0892434,0.042928,0.0237045,0.0369733,-0.0315705,-0.00614749,-0.00675843,0.0577994,-0.0662282,0.0324154,0.0259185,0.00788853,0.0458353,-0.00159373,0.0320629,-0.0944841,-0.0511443,-0.0382332,0.0161854,0.0496454,-0.103113,-0.0473954,-0.0928817,0.0354814,0.028135,0.132162
0.0759937,-0.0676271,-0.03594,0.0647448,-0.0820135,-0.0128439,-0.00498416,-0.0641156,0.11746,-0.0373334,-0.0223239,-0.0654453,-0.00176134,0.0246035,-0.0553589,-0.0378292,0.0592824,-0.0727345,0.0204351,0.0182221,-0.00933876,-0.0592885,0.0624258,-0.00667584,0.112701,0.0233833,-0.00663084,-0.024815,-0.0244783,0.0348326,0.0671008,0.103634,0.086399,0.0541667,-0.00520703,0.00888237,-0.0140358,0.0132005,0.0543633,0.00614534,-0.00796394,-0.0321007,0.0146696,-0.0153026,0.0385879,0.00845944,0.0309381,-0.069681,-0.00745788,0.0189616,-0.0320724,-0.0726687,-0.0235925,0.0824877,-0.0386932,-0.08205,-0.0170702,-0.0702233,-0.0393516,0.0276453,-0.0402651,-0.0341344,-0.0358146,-0.015674,0.0673438,-0.0210126,0.023838,-0.0152508,-0.0584727,0.0263992,-0.0312939,-0.0388809,-0.0894196,0.0902275,0.0828141,0.0208927,0.016615,-0.0431733,0.0161065,-0.00657901,-0.036522,-0.021653,0.0111744,-0.0130238,-0.0113707,-0.0161558,-0.0571856,0.0451402,-0.00900096,0.0296724,0.0274605,-0.0238507,0.0176471,-0.0436943,-0.0174438,-0.0641691,0.00190512,-0.0693009,-0.0297085,-0.0271825,0.0504698,0.0500091,0.0373058,-0.0163004,0.0292935,-0.0397157,-0.114092,-0.0431303,0.013322,0.0449857,0.0182329,-0.0201791,-0.0185569,0.0648416,-0.00860379,-0.0404532,-0.0104356,-0.0279658,0.047713,-0.065061,-0.040066,0.0562114,-0.0503308,0.0203601,0.0237781,0.0696751,-0.038595,0.0349001,-0.0524098,-0.0281513,0.0408553,0.0249819,-0.0958494,-0.0777126,0.0148011,-0.01859,-0.0639029,0.0513466,0.00724896,-0.0720234,-0.0104603,-0.0740579,0.00368568,-0.0124998,0.00379872,-0.0291764,7.79689e-05,-0.0709068,0.0252703,-0.0148738,-0.0219754,0.0278875,-0.0565904,-0.0250251,-0.031902
-0.0139052,-0.0383991,-0.0171616,-0.0365534,0.0410323,0.00853195,-0.0938454,-0.048561,0.00537717,0.0304978,0.0210336,0.00980802,0.0121565,-0.0555588,-0.0408159,0.0381602,-0.0187385,0.000182968,0.11677,0.0337482,-0.0506006,0.0334051,0.0645719,0.0312156,0.00460623,-0.0392487,0.0183922,-0.0137926,0.0302843,-0.0444518,-0.0399202,-0.0732941,-0.0957123,0.00079169,-0.0108528,0.0664129,0.0190945,0.111846,0.0487324,0.19223,0.00505422,0.0542735,0.00829224,-0.0732667,-0.0147822,-7.53842e-05,-0.0458801,0.0719826,-0.00812865,0.0644953,-0.0171707,-0.0894461,0.0223906,0.0136283,-0.103777,-0.00855811,0.0190037,0.0522146,0.113225,-0.0450872,0.0887081,-0.0420974,0.00318178,0.0515881,0.0573857,0.0125777,0.0459602,0.0390145,0.000867786,-0.00241592,0.0389716,-0.0649634,0.00704527,-0.0264166,-0.022034,0.0430923,-0.106187,-0.0132598,0.103418,0.0735533,-0.0054669,-0.0425437,0.0807147,-0.00866245,0.0043506,-0.0548227,0.0727555,0.025896,-0.00274333,-0.0230624,-0.117821,0.0348066,0.0520337,-0.133659,0.0523811,-0.0189353,0.044365,-0.0314525,-0.153505,-0.00197163,-0.0627982,-0.0517954,0.0393987,-0.0297599,0.0785556,0.0164306,0.0668217,-0.0510019,-0.0793873,0.0650098,0.0774598,0.060973,-0.0357211,-0.0329456,-0.0434197,-0.0818447,0.0677192,-0.0338642,0.0391724,0.0360968,0.027675,-0.0810748,0.000589842,-0.0102566,-0.0079724,0.0272395,-0.0220851,-0.0362434,0.036134,-0.00883274,0.0625173,0.0183578,0.0888514,0.0151776,-0.0684409,0.0198595,-0.0565536,-0.112489,-0.141355,0.00387131,0.0741814,-0.099072,0.0112124,-0.00909481,-0.00501918,0.0137358,0.0532601,0.0120205,-0.0276134,-0.0321118,-0.0820376,-0.0409296,-0.0271127,0.0375129,-0.00902753
0.0396152,0.0777248,-0.0408367,-0.0297986,-0.102555,0.0497458,0.0535946,0.0817794,0.0291127,-0.0747402,0.0151882,-0.0977441,-0.0126247,0.035789,-0.0221756,-0.0222891,0.0404004,-0.0329572,-0.00542477,-0.00758527,0.0609153,-0.0402983,0.0371863,0.0526071,0.0901128,-0.0458528,0.0876196,0.0601054,-0.0298165,0.1099,-0.0416561,0.0205856,-0.0152654,-0.0203196,0.0639663,-0.112117,-0.0956275,0.0277647,-0.0855344,-0.123939,-0.0425664,0.0425562,0.0164718,-0.0135392,0.0924732,0.137522,0.0421694,-0.0590975,0.0135433,-0.0503353,0.0662929,0.00655567,0.0626385,-0.0211654,0.0427469,0.047294,0.013003,-0.040495,0.032854,-0.0630379,0.0267656,0.0918402,0.0320138,-0.0151672,0.0478033,-0.00140589,-0.0415125,0.0108195,0.00602597,-0.0382032,-0.0463523,-0.0210809,0.0518268,-0.0616453,0.0586699,-0.0188744,-0.0869732,-0.0567125,-0.0303561,-0.013288,0.0744212,-0.0252159,0.00703188,0.0154982,-0.051611,0.0321765,0.0326404,-0.00262341,-0.0965599,0.0443286,0.00338546,0.000954536,0.004416,0.0237035,0.071635,-0.01312,0.0618939,0.0404027,0.0152685,-0.0284941,0.0129132,0.0664467,0.0142332,-0.0249388,-0.128496,0.000878457,-0.0623326,-0.00731859,-0.0572661,-0.0282111,0.0398971,-0.0088815,0.0680962,0.0207758,0.132202,-0.0127366,-0.0527691,0.0187888,0.0716889,-0.0762911,0.00886271,0.0212154,-0.0376384,0.0353057,0.0412572,-0.0273548,0.0105929,-0.0440804,0.038182,0.00886052,-0.0378213,-0.000854407,0.000569955,-0.0741145,-0.0168834,0.0675012,0.0159193,0.115485,0.0143168,0.0336935,-0.0425899,0.0630441,0.0362507,0.0662065,0.00182221,0.0111846,-0.108391,-0.0838531,-0.0670631,-0.0211686,-0.0729603,0.0269061,-0.023037,0.0651037,-0.0377416
-0.02258,-0.0567104,-0.054045,0.0966901,0.0535149,-0.0454253,-0.0424694,-0.0948068,-0.0590055,-0.200957,0.00875043,0.120386,0.0823725,-0.05647,0.00938078,-0.0125256,-0.00810422,0.0382007,-0.0436012,-0.0275672,0.145754,0.00579712,0.105998,-0.0072581,-0.0276005,-0.0173266,-0.048843,-0.0290998,-0.0179294,-0.00596177,-0.0478831,-0.0658086,0.00197058,0.00074061,0.00504282,-0.0671763,0.0410429,-0.0173547,0.0675837,0.0587097,-0.0379023,-0.00411339,0.0420034,0.0367164,-0.0973971,0.0265086,-0.0686629,-0.0551326,0.0187278,0.0817581,0.0599301,-0.0790745,-0.0532263,-0.0496536,0.0306367,-0.0496056,0.01724,0.00814736,-0.033682,-0.0933447,-0.0227023,-0.00846319,-0.0347633,-0.00937355,0.128895,0.0376298,-0.0404781,0.0582995,-0.0519103,0.0143565,0.027986,0.0388943,0.0107783,-0.00560836,0.020691,0.0306815,0.0352498,-0.0139662,-0.104818,-0.0372899,-0.0619795,0.0496624,-0.0195969,-0.113438,-0.102758,-0.0225055,0.0335755,-0.0153762,-0.03665,-0.113867,-0.0788443,-0.0689996,-0.0640221,-0.0693826,-0.0556863,-0.00498712,0.0476817,-0.00194597,0.0484797,-0.0662773,-0.0850973,0.0150413,-0.0914525,0.0750974,0.0798299,0.00128511,-0.053571,-0.0517615,0.0203214,0.00223619,0.0653909,-0.0167228,-0.0246735,0.0340815,0.0276016,-0.0287037,0.00496865,0.0128233,-0.0506426,0.0251358,0.0458569,-0.0135003,-0.0547178,0.00162383,-0.039723,-0.067394,0.0486134,0.0387778,-0.0549799,-0.0520594,0.0813833,0.00310695,-0.00773702,-0.0648224,-0.0585744,0.00334614,-0.07683,0.166455,-0.0134623,-0.0640544,-0.0260132,-0.0307171,-0.0587216,-0.00386805,0.0353134,-0.0162832,-0.032296,-0.0104842,-0.0111815,0.0249634,-0.00963579,-0.0243817,0.0682022,-0.0591902,-0.0178225
0.0404433,0.018959,0.0131052,-0.111677,-0.0729355,-0.0138331,0.00435363,-0.004589,0.0192185,-0.025716,0.000301641,0.00836159,-0.109755,-0.050803,-0.0555692,0.0951113,0.0358169,-0.0549136,-0.0403409,0.0418189,-0.102472,-0.0217712,0.100589,-0.0154589,-0.0210826,0.00212994,0.0190659,0.039476,-0.036901,-0.00192954,0.0151141,-0.0496044,0.0138219,0.0517536,0.00198738,0.0179538,-0.0215907,0.0360426,0.0752116,0.045557,-0.0266137,0.0135875,0.0853354,0.0417365,-0.0314817,0.0135571,-0.0795551,-0.0424867,0.0158239,-0.0460157,-0.0537552,-0.00314657,-0.0925558,-0.0133973,0.0519204,-0.0656062,-0.0220968,0.0439342,0.0836451,-0.02742,0.126546,0.013213,-0.0895781,-0.02382,-0.0285371,0.0740845,0.061421,0.0428288,0.00370304,0.091181,-0.0688258,-0.0432497,-0.0229824,0.118417,0.0225182,-0.10694,-0.137702,-0.0708163,0.0542409,0.0589713,0.0320666,-0.0258965,-0.00799856,0.00223255,0.0266611,0.0383907,-0.0240884,-0.00206315,0.0196535,0.0631706,0.0335266,-0.0625623,0.0605561,0.00150753,0.00215783,-0.0912507,-0.0331042,0.0248647,-0.00825036,-0.0936358,0.00159458,0.0269827,-0.0237023,0.0313991,0.0313088,-0.00366038,-0.0872474,0.0262472,0.0641644,-0.0253882,0.0793948,-0.0650928,0.0103513,-0.00331896,-0.0526688,0.0606251,-0.0847766,-0.0117347,0.0176478,0.102605,-0.0732093,0.0385243,0.0623322,0.0675906,0.0370967,0.0666039,-0.0700788,-0.0647514,-0.022574,0.0218079,0.0150882,-0.0680498,-0.0186881,-0.0473523,0.0572918,0.0296518,0.0425388,-0.043445,-0.0161742,-0.0605132,0.0455204,0.00175,0.0457154,0.0302649,-0.0651779,0.0329074,-0.034618,-0.0237443,-0.0610068,-0.0318364,-0.0300326,0.00902067,0.0789357,-0.0302218,0.0953997
