-0.0739261,0.0174601,0.0366242,0.0196028,-0.017587,0.00518259,-0.0813893,-0.025937,-0.0460157,-0.00426566,-0.0744447,-0.0234327,0.00504382,-0.0631922,-0.0377916,-0.0715931,-0.0206349,0.0777537,0.0669745,-0.00984996,-0.136195,0.0372314,0.0736609,0.027871,0.0148735,0.0927602,0.0385226,-0.0297498,-0.0744391,0.00818557,-0.0405654,-0.0422227,-0.00619942,-0.0303211,-0.07314,0.0791923,-0.0289975,0.0565489,-0.038155,0.00771358,0.0106124,-0.0372872,0.0168578,-0.0207374,-0.133474,-0.0241317,0.0209297,-0.0355284,0.035602,0.00357374,0.0320246,-0.0244981,-0.0319107,0.0921302,-0.0666529,0.0317837,0.0234271,-0.0230396,0.0494094,0.0281823,-0.0868306,-0.04125,0.00392556,-0.0436909,-0.0229375,0.0236321,0.1008,0.0298102,0.0144356,0.0759273,-0.0217924,-0.0244735,-0.0564868,-0.025536,-0.0169863,-0.00628541,0.00727852,0.117735,-0.029547,-0.0430638,0.0519892,-0.0113279,0.0234902,-0.0266886,0.0625081,0.0860212,-0.0316604,0.0494578,-0.0670295,0.014072,-0.0303848,-0.0610312,-0.0299509,0.0169622,-0.043538,-0.0174635,-0.0177259,-0.0331843,0.0501706,-0.0258988,0.0289202,-0.0135009,0.0408463,0.0941355,-0.013431,-0.0270295,-0.0638446,-0.113445,-0.0328051,-0.0152048,0.0370643,-0.0268987,0.0416499,-0.0731783,-0.0816665,-0.0517562,-0.0621087,0.0784232,-0.00408096,-0.098971,-0.0910356,-0.00844461,0.0458135,-0.0395982,-0.037022,0.0197768,0.0507192,-0.0384041,0.0264589,0.122941,0.0175028,-0.023281,-0.020039,0.065391,0.0464948,-0.0545106,0.0707654,0.0529105,0.01401,-0.012534,-0.0754467,-0.0279451,-0.0614304,-0.0374461,0.0379683,-0.0951217,0.0186071,0.00923991,0.044716,-0.0436329,0.0283823,0.0329827,0.0175248,0.00293534,0.00172453,0.0776155,-0.0889565,-0.0290724,0.000615074,-0.0430338,-0.0331655,-0.0434916,-0.0524986,-0.0955174,0.0358396,-0.0131223,-0.0468047,0.00028414,0.015377,-0.00292557
-0.0456196,0.0250767,-0.0324367,-0.0929223,0.0441074,-0.0134031,-0.0615893,-0.0120407,-0.0828507,0.00583338,-0.0583825,-0.0116363,0.0382141,-0.0563524,0.00441409,-0.0244042,0.0296853,0.0334287,0.0323529,-0.0316648,0.0280672,0.0263775,0.0383728,0.00887313,0.00356502,0.0259931,-0.0392938,-0.061663,-0.0343294,0.00774941,0.0443492,-0.0562409,-0.125761,-0.0656171,0.0399252,-0.0541204,-0.00421967,0.0723642,-0.0464637,-0.0465211,-0.010057,0.0381454,-0.00880825,0.0151821,-0.0121506,0.123811,-0.0368917,0.0372289,-0.0613812,0.062756,0.0660991,-0.00697602,-0.00293801,-0.01756,-0.00281285,-0.04637,-0.0362395,0.0727952,-0.0792544,-0.0208292,-0.0735308,0.048006,-0.0360717,-0.00149271,-0.0677419,-0.0474221,0.0999332,0.0501708,0.0741322,-0.078361,-0.0987787,0.0204989,-0.0527932,0.00542391,-0.0117533,0.0590371,-0.0730242,0.0113592,0.0692818,0.0402287,-0.0218461,-0.0787071,0.0710991,-0.0143995,-0.0152657,0.0725243,0.0618495,0.0157341,0.00190277,0.00881616,-0.0603266,-0.00788262,0.00101088,-0.0519186,0.0540259,-0.018628,0.0268893,0.00309507,0.0200312,0.0436703,0.0231112,-0.0808569,-0.0268933,-0.100969,0.0477443,0.00971367,0.0304283,0.0669491,-0.0506417,0.100511,-0.0303954,0.114949,0.00638905,-0.0665151,-0.147823,-0.0100812,-0.0262119,-0.0244907,-0.0289568,0.024004,-0.030311,0.00619657,0.0134044,0.0101331,0.00566733,-0.00305304,-0.0743173,-0.0392512,0.0185829,0.0306734,0.0253198,0.137032,0.0438949,-0.0297498,0.000452555,-0.0390827,0.0755159,-0.0232591,0.0121313,-0.0408954,0.0497193,0.00209721,0.00267588,-0.0633115,0.0011033,0.0221907,0.0315605,0.038743,0.0921637,0.0891679,-0.032578,0.0164067,0.0832012,0.0217462,0.107792,0.0180199,-0.0388479,-0.0276581,-0.0407712,-0.118079,-0.0614394,-0.018665,-0.0169326,0.0979326,0.0119863,-0.0464215,0.0613337,0.0130411,-0.0693337,0.0355893
0.00206309,-0.0361887,0.10994,0.0198285,0.059141,0.0201686,-0.0234412,0.0164734,-0.0517793,-0.0358673,-0.0143325,-0.0556236,0.0128199,0.0151,-0.0473118,0.00656095,-0.00526416,-0.0384951,-0.0725314,0.047458,0.0100811,0.0465507,-0.0396713,-0.0386763,0.0189073,0.0094616,-0.0173332,-0.0433782,0.00952497,-0.0464751,-0.0463173,0.0251156,-0.00927368,-7.50104e-05,-0.00883446,-0.0458364,0.0429429,0.0519382,0.00974462,0.0772826,0.0178371,0.0416496,-0.0612744,0.0799525,0.0298486,0.0789748,0.04931,0.0131117,-0.0289434,-0.000634212,0.00116378,-0.0261643,-0.0687408,-0.077554,-0.0839386,0.0146198,0.0380576,-0.0211466,0.0220158,-0.0605066,-0.0250478,-0.127905,0.000276717,0.0189385,-0.0133477,0.00763237,-0.0248565,-0.0817375,0.0419323,-0.0749312,-0.0150774,0.00409401,-0.016265,0.00984785,-0.0506422,0.0855095,-0.0201597,0.0319724,0.00937197,-0.0552116,0.0806803,-0.0342159,0.0587861,-0.0254935,-0.0212192,-0.0110356,0.0583603,-0.0577044,0.0510335,-0.0152976,-0.0230597,0.0220509,0.0586051,0.0267722,0.0726157,-0.0455866,-0.0714733,0.000384754,0.0460673,-0.0312945,-0.0391947,-0.00413811,0.0446074,-0.0135315,0.0956268,-0.0213094,0.010778,-0.00818341,-0.0483807,-0.0439551,-0.0516736,0.0471935,-0.0719913,-0.0196214,-0.0891372,0.00649391,-0.0142508,-0.00226478,0.0304742,-0.0307076,0.0226142,0.0130679,0.029483,-0.0444849,-0.0408255,0.00589702,0.00664513,-0.0568772,-0.0274,-0.000705178,0.0612289,-0.0172167,0.0299335,-0.00173611,0.0351263,0.0224204,-0.0796572,0.0127745,-0.0485496,0.0231723,-0.0249181,-0.000999442,0.010885,-0.0204448,-0.0098885,-0.0423857,-9.29043e-05,0.0114407,-0.151111,0.133329,0.0373313,0.00754463,-0.00827789,0.0644544,0.0201775,-0.0552204,-0.00789587,-0.043701,-0.02037,0.00758297,-0.0151867,0.0881364,0.0539295,0.0615501,0.00123071,0.0105103,0.0322995,0.0409544,-0.0558998,-0.00405587
0.0276819,0.0188372,0.0311176,-0.0290311,0.0037187,-0.0463764,-0.0539727,-0.0546596,-0.0472617,-0.0436595,-0.00729302,0.0176907,-0.0732755,-0.0631235,-0.128497,0.0277393,0.0271297,0.0213157,-0.0103099,0.0706208,-0.0561866,0.0220957,-0.0719998,-0.0969573,-0.040077,0.0450725,-0.0112075,0.0462305,-0.056563,-0.0464438,-0.0355061,0.0156805,-0.125925,0.00244245,-0.00709625,-0.0371487,-0.0125692,-0.0591428,0.00981681,-0.0461283,-0.0205671,0.0689618,0.0682357,-0.0644581,-0.014447,-0.0580583,0.00147253,0.0630771,-0.00208464,-0.0167804,-0.0200951,0.0876097,0.0344709,0.0278568,-0.0448715,-0.0452415,0.0139736,0.00559376,-0.0515196,0.0378174,-0.0284035,0.00238549,0.00267789,0.0278153,-0.0467744,-0.00638019,-0.023905,0.0212502,0.00224393,-0.132558,0.0100635,-0.00310984,-0.0728042,0.00277956,-0.0120422,0.0137231,-0.0376954,0.02658,0.00128776,0.0439878,-0.0265427,-0.0572766,0.0129225,-0.0392705,-0.0239572,-0.0204838,-0.0348425,0.02814,-0.0487184,-0.0556632,-0.0154809,-0.0491856,0.0194965,-0.0321773,0.0581321,-0.0125328,-0.0943265,-0.0751278,-0.0610898,0.133606,-0.0319828,0.0177663,0.0738404,-0.00913577,-0.0761956,0.0235024,-0.0115855,0.00489401,0.0427321,-0.0679469,0.101859,0.0202111,0.0134453,-0.0827629,0.016366,-0.0707271,0.0138739,-0.0335419,0.00614187,0.0150692,-0.0122296,-0.0066988,-0.14021,0.0413966,0.00389094,0.0111342,0.0427281,-0.0489385,0.0027835,-0.0107161,0.0367907,-0.0661,-0.0250851,-0.0580284,0.024143,0.118787,0.0764548,0.144882,-0.119831,-0.0465738,0.0512367,-0.0312584,0.00387885,0.0379889,0.0652002,0.0342815,-0.00217642,-0.061221,-0.0232819,-0.0584293,-0.0226793,0.00219138,0.00228499,0.0936159,-0.00302157,0.0698135,-0.067645,-0.04804,-0.0374812,0.0597789,0.0117103,0.0780718,-0.0394836,-0.0354894,0.0016209,-0.0727692,0.0534527,-0.0163089,0.0496414,0.0277526
-0.0424669,0.0444825,0.0114936,0.0297655,0.0167508,0.00310632,0.00864788,-0.0346862,0.0532815,-0.0441456,0.0720248,-0.0355789,-0.0314752,-0.0480838,-0.00245824,0.00908051,-0.0397936,-0.00323529,-0.00552742,-0.0230654,0.0409723,0.0438956,-0.0256672,0.0180516,0.00373053,-0.0112017,-0.0131589,-0.0103907,-0.0595775,-0.0494546,-0.0518151,-0.0360047,-0.0664723,-0.0452629,0.0257246,-0.00350655,0.0574017,0.0270293,-0.00202544,0.0608915,-0.023632,0.0311547,-0.0501186,-0.0533171,0.0454965,0.106936,0.0763385,0.0255188,0.0549129,0.0386931,0.0407692,-0.0404789,-0.0472667,0.0205639,0.0137148,0.0281732,-0.0163496,-0.0909125,0.0292157,0.0147703,-0.058916,0.0484664,-0.0521909,0.0506266,-0.0962814,0.0243945,0.0680076,0.0669837,0.0305021,0.00402459,0.0566354,0.0392245,-0.00990234,-0.00917787,-0.00123773,-0.0357155,-0.0336047,-0.0846577,0.0173012,-0.0382945,-0.00864975,0.0315819,-0.0783446,-0.0141133,-0.00321409,-0.060124,0.013966,-0.0397603,-0.000784027,-0.0126124,0.0894883,0.00341632,-0.0739785,-0.0416333,0.0586716,-0.0259274,-0.100315,-0.0945057,0.0540197,-0.0283876,-0.0234439,0.0694675,0.066987,-0.0102571,-0.0167615,-0.00831032,-0.0272465,0.0391049,0.154025,0.0620781,-0.0273544,-0.0894684,0.0409951,0.0635621,0.0285577,-0.026469,-0.0656976,-0.0387584,0.0253861,-0.058065,-0.00763433,0.0876519,0.0480503,0.0608012,-0.04151,0.0345021,-0.0613735,-0.0310786,-0.0261188,0.0376552,0.00745402,0.00263298,0.0255688,0.0078151,-0.0257309,0.0476326,0.00200468,-0.0701711,0.0341012,-0.00572251,0.0386369,0.0121069,-0.0711015,0.008297,0.000511204,-0.0198348,-0.0184437,0.0476763,-0.00750756,0.0311726,0.0273978,-0.0250651,-0.00317725,0.00577606,-0.0943853,0.00850418,0.0235941,-0.0476131,-0.0140255,-0.0297596,-0.00110354,0.0723158,0.0371432,-0.0642476,0.0453964,0.063523,0.120856,0.030255,-0.000252722,-0.00585897
-0.0184353,-0.0369338,-0.00444544,0.0491787,-0.0339782,0.00344443,0.0712803,-0.0283271,-0.0158017,-0.0164502,-0.0665369,0.0215543,-0.0211169,0.0502568,-0.0107572,-0.0119669,0.0805966,-0.0256931,0.120083,-0.0592394,0.0537933,0.00464212,-0.00168897,0.0195878,0.0416044,-0.0352255,-0.00210566,0.00926091,0.0343199,0.0509369,-0.0712987,-0.0384881,-0.00596628,0.0781429,-0.081976,-0.00065334,-0.0477923,-0.0264604,-0.00167632,0.0328139,-0.0203717,0.0337222,0.034472,0.148521,0.447409,0.566702,0.187353,0.0303298,-0.0276702,0.0688492,-0.0257664,0.0209081,-0.00360149,-0.0050287,-0.0907883,-0.1146,0.0354768,0.0536572,-0.00288254,-0.0471422,-0.0583154,0.00259715,0.0424492,-0.00997536,-0.00577457,0.0304991,-0.0404244,-0.0835375,-0.0348742,-0.0548585,-0.0963839,-0.0272536,0.0106694,-0.048558,-0.0574513,0.0444362,-0.0442587,-0.0826694,0.0416754,-0.0822125,-0.085025,0.00992957,-0.0573297,0.02373,0.0756418,-0.00483454,-0.0750506,-0.0272041,-0.0149609,0.00481913,0.0514625,0.0180883,-0.0550591,-0.012788,-0.0495021,-0.0137057,0.0457903,0.00942314,0.0254452,0.0197977,0.00951369,-0.0457189,0.0679602,0.0267951,-0.0180183,-0.0002745,-0.0150958,0.0852349,-0.0128054,-0.0151033,-0.0178368,0.0263461,-0.0482722,0.0119758,-0.0605293,-0.0242631,0.03066,0.0299283,-0.0720558,-0.102605,-0.0896487,-0.0228209,0.030727,-0.0233042,0.0303688,0.032685,-0.0425397,0.0501418,0.0144569,0.0460724,0.0291551,0.0927429,-0.00364646,0.017831,0.00218563,0.0214986,-0.00379825,-0.0802341,-0.0114994,-0.0613916,-0.0658861,-0.0525879,-0.0655518,0.039094,0.0002333,0.051902,-0.033094,0.0953001,-0.0312892,0.0175759,0.027018,0.0492377,0.0382152,-0.0198514,0.00856466,0.0669637,0.00701135,-0.0254034,0.047506,-0.0350626,0.0648575,0.00457185,-0.00876385,0.00586587,0.0290673,0.0191626,0.038225,0.118102,-0.048322,0.0354051
-0.028026,0.0114179,-0.0714383,0.0195619,0.0721282,-0.0651113,-0.00544668,-0.0153933,0.00830167,-0.0929738,-0.0560911,-0.0186724,0.0163752,0.0523454,-0.0282496,-0.0421442,0.0612944,0.000248679,0.0992897,0.130052,-0.0417836,-0.00424833,0.0794405,0.0246217,0.0481721,-0.0429104,0.00875792,-0.0578878,0.0666421,-0.0302561,-0.00523325,0.0262085,0.0728073,-0.0186768,0.0416422,0.00834781,-0.00625089,-0.0693945,0.0518365,0.0351053,0.013815,-0.0347552,0.0484973,0.17928,0.60106,0.857127,0.358573,0.110161,-0.0188308,-0.0473489,-0.00358366,-0.0402742,-0.0559369,0.0617048,-0.0272211,0.0699572,-0.0198812,0.0389586,0.076063,-0.0213149,-0.00173884,0.138312,0.0588076,-0.0375102,-0.0547154,0.0264499,0.024175,0.0173798,-0.010761,-0.0581274,-0.056484,-0.0437626,0.0328809,0.0167704,-0.0180849,-0.0335562,0.043142,0.011012,-0.0689075,0.0300878,0.0854151,0.00194164,-0.0277483,0.0184517,0.0271112,0.0441253,-0.0397605,-0.0192521,-0.0602915,-0.105975,-0.0207139,0.0726074,-0.0482461,0.0136546,0.00994507,-0.00364592,0.0568054,0.0219932,0.0595712,0.0511628,-0.105106,0.0267707,0.014261,0.116041,0.0411525,0.0210185,0.0183917,-0.04882,-0.0110652,-0.0137546,-0.0494665,-0.0590835,-0.00375375,0.0107514,-0.068325,0.0925079,-0.0325707,0.0138858,-0.000718708,-0.0254458,-0.0928029,-0.0126632,0.0678183,0.0207724,0.0428454,-0.00660024,0.0204331,0.0115307,-0.00522277,0.00360924,0.0935755,0.0114443,0.0276143,-0.0639362,0.0386604,0.0202793,-0.0725575,0.0544905,0.00832706,-0.049489,-0.0390612,-0.0592683,0.12316,0.0303506,-0.0584037,-0.0299577,-0.0144128,0.0668985,-0.0219406,0.0463994,0.0256351,0.0154606,-0.0530687,0.0404748,0.0314631,-0.0208699,0.0152929,-0.0314786,0.0313429,0.0377596,0.0766136,-0.0364358,0.014202,-0.00459718,-0.0459996,0.0154967,0.0805442,-0.0327146,0.0242464,0.0739341
-0.0414977,-0.0119306,-0.152868,0.0249742,0.0722764,-0.0321641,-0.0354523,-0.00287565,-0.0234149,0.0739007,0.0130353,-0.0802175,0.00826355,-0.00321827,0.0387672,-0.0665184,-0.0219932,-0.0444109,0.050235,-0.0276082,-0.0414606,-0.0283898,0.0494858,0.0571559,0.0179568,0.0775522,-0.0408961,-0.0603329,-0.0128725,0.0529186,0.0323636,-0.0117646,-0.0739271,-0.00208678,-0.0499744,-0.0366147,0.0838886,-0.0287888,-0.035541,0.015221,-0.00119572,0.0443648,0.0567541,0.0818373,0.292239,0.322938,0.154843,-0.0477982,0.00300111,0.00815439,-0.071948,-0.0380787,-0.0233164,-0.102803,-0.00983957,0.0479656,-0.0600224,-0.0363838,0.0237737,-0.106021,0.0634747,-0.107423,0.0416136,-0.00742614,-0.0217324,-0.0605166,0.0361886,0.00421978,0.0513995,0.0118795,0.00795507,-0.0676725,0.081353,0.00916154,0.0163982,-0.00276289,0.0400765,-0.0478636,-0.00540112,-0.0943088,0.00838266,-0.0151507,0.0299518,-0.00672315,0.0347087,0.0184552,-0.0431836,-0.0284089,0.0252552,0.114718,0.0471698,-0.0459962,-0.020045,-0.0470992,-0.0642586,-0.0613882,0.0203872,-0.0731647,0.0233859,-0.0608961,0.0752742,0.0385883,0.0352147,-0.0706522,-0.0385007,-0.0284066,-0.114302,0.00698121,0.00993757,-0.00889364,0.036087,-0.0479758,-0.00160199,0.00472665,-0.0250093,-0.0148789,0.00871401,0.00951143,0.00285545,0.0773586,-0.0155972,-0.0832939,-0.0132094,0.0699713,-0.0139418,0.0319089,0.00170289,0.0187069,0.0548672,0.044934,-0.0147049,-0.0282413,-0.0685872,-0.0726381,0.0049216,0.0606754,-0.075337,0.110258,0.108545,0.0656365,0.00420506,-0.0607843,0.00291922,-0.012783,0.0301682,0.0184312,-0.0101499,0.0438494,-0.0619127,-0.000649562,-0.0231689,-0.00617568,-0.0191565,-0.066292,-0.0246488,0.0391635,-0.0428048,-0.0588002,-0.0634277,-0.0168317,-0.000540459,0.0624585,0.0138979,0.0871852,-0.00697785,-0.033516,0.0197753,0.0424018,-0.000606581,0.0133768
-0.0118366,-0.0987224,-0.0697048,0.0540332,0.0596784,-0.0806499,0.110786,-0.0036201,0.0715907,0.0644833,0.017073,0.0887993,0.0209557,-0.0291246,-0.00599037,-0.0664507,0.0962669,-0.0289049,0.0143805,0.104625,-0.00830324,-0.0264752,0.0600744,0.054982,-0.0127977,-0.0864985,-0.0763235,-0.0689134,0.000226649,-0.0293019,-0.0255561,0.0295786,-0.00110526,-0.0681778,-0.033595,0.0166858,0.0433148,-0.0364083,-0.0411631,0.0828798,-0.00988127,0.0156029,-0.0853211,-0.0259682,0.011921,0.07624,0.112546,0.00927495,-0.0237415,0.0968104,-0.0364014,-0.0827999,-0.0403391,-0.049515,0.0202504,0.110216,0.0256659,-0.00401526,-0.00103321,-0.0399347,-0.0239014,-0.0319245,-0.0170555,-0.036375,0.135764,-0.0369862,0.0335563,-0.0124481,-0.0118516,-0.0399446,0.0315422,-0.0829367,-0.0410709,0.0176875,-0.0723829,-0.0272197,-0.0091955,-0.00435688,-0.0183062,-0.00962052,-0.0433575,-0.0267696,0.0176055,0.00626808,-0.100527,0.0245491,0.0373169,-0.0376035,0.0549846,0.0279057,-0.0736889,-0.0691697,-0.0254294,-0.00614614,-0.0463559,0.0187556,-0.0629909,0.00384792,0.044731,-0.0447755,-0.00662241,-0.0367146,0.0173003,-0.0234497,0.073303,0.00212126,0.00620479,0.00281239,0.00845494,-0.0167163,-0.0135871,0.042649,-0.00762338,-0.0824277,0.0543992,0.00909877,0.0143752,-0.00944697,-0.0301721,0.0822267,0.0663862,0.0620824,0.0363701,0.000680794,-0.0401378,-0.0198776,-0.00662637,0.0417876,0.00895306,-0.0223263,-0.0488009,0.00624154,0.0313515,-0.0281988,0.020762,0.0295113,-0.0207221,-0.0050947,0.00496565,0.0111972,0.0502755,0.113512,-0.0174843,0.0589391,-0.0135048,-0.00725627,0.0148225,-0.0846722,0.00774074,0.0186921,-0.0790404,0.0379747,0.0582176,0.0259375,0.0323831,0.0278474,-0.0223066,0.0269086,-0.0280319,0.0261918,0.0943572,-0.0611263,-0.0379249,-0.0125054,-0.06633,0.141698,0.0159405,0.00868034,0.00198001,-0.033752
-0.0235587,-0.0380076,-0.0283336,-0.0271015,-0.0497866,0.0211718,-0.0247795,-0.0432366,-0.0203413,0.00143529,-0.0137578,-0.00897808,0.00168387,0.060682,-0.00725,-0.0119535,-0.0467627,-0.05495,-0.0182815,0.0352373,-0.0385248,-0.0189325,-0.078704,-0.035448,-0.0702595,0.0334172,0.032928,0.0340902,0.00302466,-0.0851906,-0.0846868,0.0113625,0.00230526,0.00990529,-0.0352234,-0.0270979,-0.00502065,-0.0250249,-0.0142184,-0.0350898,-0.0362822,0.0471259,0.0440591,-0.0439011,0.0534467,-0.0145376,0.0300871,-0.127168,-0.00757241,-0.0451613,-0.0463337,0.0460892,-0.0273564,0.0388117,0.0343234,-0.0442506,-0.0985693,0.0254447,0.0924462,0.102964,-0.0116531,0.0628181,0.0656642,-0.00966381,-0.0203113,-0.0819098,0.00714931,0.00207271,-0.0353712,0.124594,-0.00408256,0.0756816,0.0380366,0.0113661,-0.00299554,0.0759666,-0.0855097,-0.0274938,-0.0534337,-0.0112227,-0.0901798,0.0488263,-0.0361258,-0.0266575,0.0237132,0.0335463,0.0492695,0.047471,0.00981606,-0.0268691,0.062499,0.0620038,0.00835196,-0.054379,-0.100601,0.000320756,0.0162197,-0.0509106,-0.00627578,0.0120469,-0.0715175,-0.0291761,-0.041797,-0.0290715,0.00398334,0.00629928,0.0756367,-0.0404018,0.0866643,-0.00137114,-0.0616584,-0.0341931,0.0188182,0.0654772,0.0332139,-0.0359958,0.045506,0.0738729,-0.0634007,-0.0421544,0.0632512,-0.00380238,0.0478366,0.0315359,0.0590699,0.0886889,-0.0427597,0.0571771,0.060958,0.0347308,-0.0322934,-0.00987455,0.0418215,0.163194,0.00326709,-0.0063061,0.0376988,-0.0150865,0.0143015,0.0180691,-0.0260093,0.00695285,-0.0223248,-0.00550524,-0.0270801,-0.00926633,0.0851196,0.0423207,-0.0444157,0.0235356,-0.136952,-0.0458151,0.0527334,0.0485798,0.0138762,0.00694676,-0.000877219,0.0270832,-0.0153838,0.069446,-0.0672948,-0.0318709,-0.0242107,0.0476693,-0.0152488,0.0594734,-0.0652378,0.0728664,-0.00404182,-0.0132783
