-0.0106234,0.00733562,-0.00244141,0.00602968,-0.00763529,0.0269432,0.0149866,-0.0170095,0.0196513,-0.0129845,-0.0026095,-0.0105551,0.0062904,0.0229638,0.00623495,-0.0178782,-0.0274145,-0.010276,-0.0104374,0.0183108,-0.00786405,0.00267692,0.0125602,0.0272023,0.00932426,0.011648,0.0147708,0.00393845,0.00408054,0.0035117,-0.0131097,0.00969799,-0.0128195,-0.00976656,0.00329381,-0.00327757,-0.00890726,0.00203043,0.0364016,0.0078422,-0.00606639,0.016636,0.0205476,0.0153132,-0.0215532,-0.00460455,0.0101025,0.0151121,0.00777534,-0.0113767,-0.0227354,0.0177474,0.0135749,-0.00635161,0.0215802,-0.000543041,-0.00348628,-0.000442807,-0.0114823,-0.0306175,0.00818723,-0.00387137,-0.0140957,0.0174381,-0.00985267,0.00102084,0.00295212,-0.00218728,0.0243073,-0.0132942,-0.0192823,-0.00149398,0.0292327,-0.0316036,-0.00701103,0.00920583,0.0193632,-0.0150344,-0.031433,-0.0333966,0.00474377,-0.000865658,-0.0033801,-0.00433775,-0.018084,-0.0182332,-0.0051596,0.0237713,-0.0203063,-0.0223707,-0.0062272,-0.0103944,0.00375375,-0.0119037,0.0037058,-0.0101589,0.0135753,0.0351536,0.00751828,0.0121822,-0.0119989,-0.00971326,-0.0196112,-0.00840828,0.015109,0.00863043,0.025189,-0.0115192,-0.0126665,0.00852189,0.00540589,-0.0132034,-0.00448771,0.00110343,-0.0041719,0.00219151,-0.00330647,0.00911511,-0.00169698,-0.00464366,0.00307273,0.0350217,0.0210233,0.0083785,0.0181916,0.0116667,-0.00802907,0.0216423,-0.00802483,-0.00198938,0.0182168,0.0138523,0.0229894,-0.000354921,-0.00982863,0.00452147,-0.0106732,-0.0206351,-0.00850178,0.0124089,0.0213091,0.0395345,0.0183792,-0.00530077,0.00996866,-0.000653719,0.00809295,0.00298726,-0.00788671,0.00351337,0.0125357
-0.00342232,0.00954657,0.015842,0.0157741,0.00833678,-0.0143437,0.0241928,0.000810061,-0.0197812,0.00251847,-0.0146013,0.010948,-0.0102251,-0.0165942,0.0172671,-0.00866514,-0.00107561,-0.0226308,0.00361181,0.0131532,-0.0186449,-0.0109922,0.00339538,0.0119755,0.002641,0.00641074,0.0121302,-0.00440665,0.0144342,0.0117562,-0.0189086,0.0155355,0.0291704,-0.00174193,0.00489053,0.0157892,0.0186265,0.000987749,0.023932,0.0179482,0.00814087,-0.0355238,0.00766737,-0.0161216,-0.012359,0.00936094,-0.00561576,-0.0200028,0.0316166,0.01723,-0.00238761,0.0262474,0.0138007,-0.0102413,0.0136339,-0.00405193,-0.00532646,-0.00829524,0.00389847,0.0227867,-0.0237504,0.014104,0.0272269,-0.0133117,-0.0179794,0.0175626,0.0242326,-0.0139372,0.000830489,-0.0195118,-0.00936378,0.00736306,-0.0106617,-0.0324111,0.00211608,-0.00162468,-0.00959537,0.0289639,0.0768512,0.00572294,-0.00585021,-0.026818,0.00611658,-0.00459888,0.00731628,0.0300776,-0.00221157,-0.0238949,-0.00436558,0.0129987,0.0108985,0.0167705,-0.00399496,0.000783615,0.00995018,0.00580172,-0.00480397,0.00155249,0.0226219,-0.00191666,0.00164466,0.00138036,-0.0111224,-0.0164481,0.00578656,0.0174392,-0.0252526,-0.0134929,0.00372766,0.0142727,0.000391666,0.0044529,0.0046592,-0.00853829,0.00174678,-0.0132863,-0.0085655,0.0390517,0.00573138,-0.0012699,0.0383456,-0.0079265,-0.00668923,0.00365388,0.0244126,0.0034966,-0.00692148,-0.00965338,-0.00505128,0.0190168,0.00748843,0.00393716,0.00910361,0.00232008,-0.0186997,-0.00284719,0.011371,-0.00136681,0.00725838,0.015931,-0.0147007,-0.000499288,0.00701611,-0.0143059,-0.0265002,-0.0177077,-0.0128312,-0.0249318,0.0106128,0.00596954,-0.0440347
0.0110544,-0.0103416,-0.00321113,0.00574882,0.0298729,-0.0136039,0.021083,0.00341739,-0.000450173,-0.0148408,0.00394673,0.00357868,0.0220284,0.019565,-0.00216827,0.000625736,0.00440502,0.00758487,0.00356695,-0.0195947,-0.00236242,-0.0122693,-0.00348672,0.0054267,0.0214996,0.00381337,0.00434404,-0.00324017,0.00643235,0.0236309,0.00691074,-0.0192166,-0.00504507,0.0039159,0.00497896,0.0105898,0.00512031,-0.000187784,0.00130361,0.0180466,-0.0112783,-0.0190839,-0.00794901,0.0124642,-0.0116726,-0.0258721,0.00818976,0.00526164,-0.011636,0.0139202,0.0124375,-0.0103937,0.0177023,-0.0149859,-0.00672474,0.00301358,0.0103338,0.0148776,0.0116295,-0.00401542,-0.0102789,-0.0125913,0.00374772,0.00275559,-0.0194218,-0.00984942,-0.0192809,-0.0291485,0.000384575,0.00674054,-0.00198207,-0.00668982,-0.0109541,-0.00385816,-1.39792e-05,0.0272672,0.035563,0.00882605,0.00200708,0.0167516,0.0022621,0.0104988,0.00923624,-0.00361713,0.0154562,0.0146893,0.000827265,-0.0017739,-0.00321891,-0.00524173,0.00792847,-0.0163824,0.0129902,0.0120289,-0.0048608,0.00985828,0.0281127,0.0126044,0.0080847,0.00244375,-0.00720468,-0.0127828,0.00401565,0.0243815,0.0151422,0.0127063,-0.00354095,-0.00379925,0.00327643,0.019895,0.0163068,0.0138481,0.0213164,0.0187584,-0.0141407,-0.0124144,0.0254242,0.0190254,-0.0171612,0.0333608,0.0147064,-0.0199573,-0.0102096,0.000415221,9.39193e-05,0.0008776,0.00489664,0.00635125,0.00505598,0.00588487,0.0440271,0.00830039,-0.0220113,-0.000108945,0.0370035,0.0415231,0.037888,0.0134799,-0.0219225,-0.0177961,0.0115916,-0.00757388,0.00918559,0.0387493,0.0211981,-0.00887603,-0.0238379,0.0145664,0.0162805,0.00241074,0.0203093
0.0176058,-0.00498262,0.0225808,0.0036448,-0.0145046,0.00937072,-0.0118441,-0.0226353,0.00351723,0.000834297,-0.00136024,0.00242796,-0.0165359,-0.00782956,0.026267,-0.00505033,0.00612368,2.07904e-05,-0.00431553,-0.00381068,-0.00347537,-0.0161483,-0.0104715,-0.00609505,-0.0136262,0.0250384,0.0290796,-0.00303391,-0.00548786,0.00638616,0.0124792,0.0185431,0.015535,0.0429249,0.00335531,-0.0110805,0.00290793,0.00435923,0.00897276,-0.0103459,-0.0330722,-0.0029046,0.0167921,-0.0136663,-0.0241796,-0.0105627,0.0207986,-0.000766807,0.0177902,-0.0151318,-0.0276595,-0.0014854,0.0153899,-0.00764792,0.0193037,0.0147269,-0.0278943,0.0163055,0.0316991,0.00306859,0.0212535,-0.00614905,-0.000220103,0.0135212,0.00532268,-0.00134934,-0.00232814,-0.0185234,0.0150081,0.0341947,-0.000563828,-0.00708236,0.00702498,0.0226015,0.0100327,0.00916463,0.0196041,-0.00882803,-0.0119219,0.0323107,0.0363313,0.00545767,-0.0179868,0.0139326,0.0250519,-0.00503365,0.0129515,0.0153244,0.00401882,0.0186204,0.00724161,-0.00162016,-0.0246917,-0.0194203,-0.00188381,0.0127404,-0.0119486,0.00780272,0.0140735,0.0124941,0.0150545,0.00575258,-0.0040266,0.001485,0.00175376,-0.000519251,-0.012216,0.015241,0.00381093,-0.0279916,-0.0025131,0.00797492,0.00313688,-0.00203297,-0.00969447,-0.0186192,-0.0168182,0.00128173,0.0212088,0.00169836,0.00507146,-0.0170701,0.00273949,-0.0057834,0.00328932,0.0353809,-0.00896178,-0.0238394,0.0110494,0.00425727,-0.0011929,0.00922043,0.0184065,-0.00223737,-0.0136747,-0.0108392,0.00381842,0.00638845,-0.0109997,-0.00849581,0.0088876,0.0155913,0.0231476,0.0105943,-0.00195128,-0.00452487,-0.00234302,0.00643073,0.0061298,-0.0107433,0.0113749
0.0328268,0.0413859,0.00457547,0.0254595,0.0180031,0.00441008,-0.00325716,-0.0195884,0.0334722,-0.00188717,0.00454725,0.0150799,-0.0212593,0.00840966,0.00582158,-0.000192359,0.00102391,0.00405452,-0.0102652,-0.000953011,0.0107837,0.00429002,0.0267624,0.0134518,-0.00906307,0.025605,0.0413289,-0.00220935,0.0160515,0.0348234,0.0242422,-0.00189231,0.00633841,0.00225204,0.0110557,0.0164276,-0.0278564,0.0381243,0.0351354,-0.0382953,-0.0130014,0.0214265,-0.00683411,0.0324067,0.00855161,-0.00589865,0.00720779,-0.0456728,-0.0117901,0.00710942,0.00372807,-0.00600403,-0.00447266,0.0206059,0.0048172,-0.00796223,-0.00582016,0.0167503,0.000125063,0.0205614,-0.00110581,0.0302066,0.0073789,0.0252954,0.0251546,0.0201092,0.00387412,-0.0209512,-0.0169346,-0.0216996,-0.00664151,-0.00372065,0.00899788,-0.00812574,-0.00778514,-0.00177119,0.00547421,0.00166876,-0.019544,0.0201329,0.0427507,-0.0141133,-0.0283953,-0.0114593,0.00174913,0.0175319,0.00363464,-0.0122196,0.00604396,0.00650995,-0.000157337,-0.010036,0.0275032,-0.00233698,-0.0074416,-0.0116594,0.0102303,0.0102124,0.00610245,0.00300999,0.00116005,0.00103826,-0.00944631,-0.0235287,0.0203428,0.0186552,0.00919134,-0.00907501,0.0219203,0.0406475,-0.010141,-0.00607889,-0.012237,0.0101174,-0.00852727,-0.0344763,-0.00962116,0.00590742,0.0058742,-0.011592,-0.019327,0.0103317,0.0276228,-0.00456399,-0.00558365,0.0323781,-0.0153015,-0.00648015,-0.000819895,-0.00815927,-0.0289772,-0.00284416,-0.0116399,0.00254137,0.0242115,0.0259239,0.0178349,-0.0108641,-0.00220582,0.0132552,0.0248655,-0.00491513,-0.00781959,-0.00171915,-0.00212725,0.0021841,0.00236754,-0.0112305,-0.0136644,-0.0156558,0.00873401
-0.0123284,-0.0209126,-0.00552378,-0.000175849,-0.0179315,0.00807568,-0.000744711,-0.00103409,0.0279254,-0.0133117,0.00172258,0.00796248,-0.0067816,-0.00174508,-0.00868617,0.012956,0.0151867,0.00292613,-0.00222562,0.0272404,-0.00880162,-0.015021,0.0199776,0.0190421,-0.0332647,0.0021883,0.00539781,-0.0202456,0.00620507,0.0307862,0.0268373,0.0252325,0.019827,0.0134894,-0.000403407,-0.00574577,-0.0164478,-0.0099152,0.0169905,0.0180104,-0.0106412,-0.0168517,0.0089861,-0.0255129,0.0123099,-0.00554793,0.000146961,0.00208146,0.0172523,-0.0177751,0.0105305,-0.0113812,-0.00321617,0.0153786,0.00634769,-0.0236007,-0.00881866,0.0250487,-0.00967728,-0.0152241,0.00824342,0.0018613,-0.0148964,0.00155188,-0.0103276,-0.029073,0.00416101,0.00077135,0.00170757,-0.0109944,-0.00330831,-0.0066192,0.0118157,-0.000975254,0.0104795,-0.0195829,-0.0195834,0.00455863,0.00955383,0.0045899,-0.00217084,-0.0139857,-0.0125079,-0.00117876,0.0141797,0.019776,0.00817526,-0.00717551,-0.0258577,0.00754002,0.000418996,-0.00577684,-0.0092526,-0.0157373,0.0268635,0.00550686,-0.00977418,0.00915021,0.00904888,-0.00284695,0.0169846,0.00961327,0.00944256,-0.00579077,0.00245732,-0.00786965,-0.0187844,0.00578879,0.0260647,0.000804268,0.0282206,0.0214822,0.0143625,0.0104826,0.01149,-0.00462885,-0.00295051,0.00866006,0.0050897,-0.0127211,0.00609312,0.00897893,0.0121125,-0.0113799,0.00412785,0.0180248,0.00856173,-0.00182901,0.00274691,0.0277428,-0.000980104,0.00747828,0.0412535,0.0211725,-0.00976151,0.00553757,0.0123586,0.016956,0.0115246,0.0257807,0.0179615,0.0125607,0.00689523,-0.0166098,0.0168317,-0.00287685,-0.00893095,0.035349,0.00599716,-0.0226155,0.00683506
0.00409268,-0.0115776,0.0140936,0.00775686,-0.0150816,-0.00323319,-0.0207445,0.00355504,0.0220258,-0.0116583,-0.00315481,0.011599,0.0103953,0.0082876,0.0264254,0.00425851,0.00479795,0.00727403,0.0196331,-0.015143,0.0130321,0.00786832,-0.00561109,0.00305367,-0.00317496,0.00768917,0.0176951,0.00556503,0.0188626,0.00932652,0.00395446,-0.0192761,0.000505878,0.0171069,0.00655597,-0.0109029,0.00310882,0.0131718,-0.0020543,-0.00860213,0.021977,0.00437297,-0.00139516,0.0186033,0.0335876,0.00976818,-0.0271562,-0.00159449,0.00261042,0.002706,0.0105592,-0.00613591,0.0105959,0.0335082,0.00978663,0.00225702,-0.00310936,-0.00235067,-0.00255932,-0.00872553,-0.0222319,0.0131651,0.00985386,-0.0103009,0.00445705,0.0045328,0.0168158,-0.00434085,-0.0118799,0.00799285,0.0223458,-1.95698e-08,-0.00827976,0.00932671,0.00559121,0.000462246,-0.00409632,-0.000490865,-0.00282014,0.0175445,0.0170454,-0.00857806,0.0185207,0.0148451,0.00580332,-0.00208928,-0.0224269,0.0039348,-0.00786801,-0.0168879,0.00743959,0.00166654,-0.00287845,-0.00125473,0.00130552,0.0154712,-0.00354054,-0.0105979,-0.00767587,-0.0128956,-0.0271008,-0.00639882,0.0256212,0.00456698,-0.0156877,0.000991109,-0.00958659,0.00490829,0.0223764,0.0213941,0.00998971,-0.000814159,-0.00637347,0.0102979,0.0192134,0.0225064,-0.00208276,0.00257159,0.0105082,0.0227586,0.0313666,0.0226378,0.00911144,-0.017841,0.0145829,0.0249471,0.0153084,0.0101269,0.0122828,0.0195691,0.0361835,0.00157905,0.00431243,0.00101536,0.0129889,0.00807665,4.97663e-05,0.0161906,-0.0118872,-0.00647611,0.0114679,0.00354636,-0.02888,0.0165739,0.0057242,-0.0166849,0.0147694,0.0106357,0.00113453,0.00318073,0.0108721
0.0259676,-0.00383755,0.000287256,-0.00347884,0.000673799,0.00207462,-0.00297282,-0.000599351,-0.00929393,-0.010905,-0.0107323,0.0185893,-0.0172474,-0.0108895,0.0142634,0.0171388,0.0135816,-0.00657763,0.0103374,0.0153709,0.00187379,-0.0106541,0.0193339,0.0193125,-0.00670997,0.0273537,0.0086129,-0.00194648,-0.0126874,-0.014447,0.00567313,0.0169118,-0.00857869,0.0122039,0.013796,-0.00779353,-0.00053464,-0.0049695,-0.0200112,-0.00509937,0.0300108,-0.00307474,0.00348796,0.0139038,0.0186277,0.0314036,0.0031858,-0.00455518,0.00309657,-0.00893997,-0.00267593,0.0177902,-0.0245097,0.00408408,0.0387972,-0.00120636,0.0120202,-0.0277601,0.0177123,0.0178355,-0.017264,-0.0330681,-0.017194,0.0214477,-0.00531892,0.000371886,-0.00606769,-0.0498323,-0.0218858,0.00830802,0.0178085,-0.00276244,-0.0212286,0.0238042,0.0355569,0.0242832,0.000419043,0.02372,-0.00359487,0.00846641,0.000669259,0.0133252,-0.00158723,0.0159264,0.0252637,0.0234341,-0.0167001,-0.000196639,0.0377044,-0.012504,-0.00332648,0.0104923,0.000305721,-0.00580688,0.00552344,0.00817876,0.00728594,0.00335778,0.00714278,0.0355185,0.00646693,-0.0293724,-0.00107267,0.0310435,0.0126712,-0.0167515,-0.0007739,0.00215203,0.0110315,0.00756806,-0.0113749,-0.0114943,-0.0168169,-0.0197688,-0.0163577,0.0046341,-0.0014204,-0.0215779,0.00547618,0.00380536,-0.0224996,0.00363593,-0.00415487,0.00146739,-0.00301491,0.00242657,0.000765306,-0.0244685,-0.0100136,-0.000569236,0.01401,0.0242439,0.0315825,0.0376864,0.0101803,-0.0112855,0.0252323,0.0285317,-0.0141601,-0.000690089,0.0173198,-0.0200402,-0.0174886,0.00507949,0.0133032,-0.0024257,-0.0176978,0.0137516,0.0105896,-0.0109568,0.00353254
0.0288324,0.018115,-0.0176519,0.000875656,-0.0196182,-0.0214276,0.0137209,0.000588891,0.00475797,0.0134508,-0.0110016,0.0125357,0.0335967,-0.0244013,0.00304271,0.0209301,0.00278816,0.0130903,0.0280385,0.000994501,0.00335385,0.000269612,0.00553617,-0.0246678,-0.0206292,-0.0155065,-0.0385043,0.0157704,0.00272866,-0.00993641,0.00906339,0.00315251,-0.0149905,-0.019202,-0.00533864,0.00546352,-0.00798168,-0.00700832,0.0428337,0.0271307,-0.01611,-0.00140942,-0.00751366,-0.0170511,-0.00934309,-0.00192364,0.025917,-0.00890999,-0.00805664,0.00424006,-0.00592187,-0.00309463,-0.00913968,-0.0044392,-0.000760267,-0.00362372,0.012371,0.00861083,0.0296464,0.0184193,-0.00775312,-0.00786885,-0.015452,0.0330127,0.0454901,0.013543,-0.00998076,0.0103112,0.000977879,0.00233692,-0.00649701,0.0109841,0.0137105,-0.000773907,0.017358,0.0156105,-0.00698579,-0.00799961,-0.00113743,0.0218736,0.0125133,0.00771646,-0.00396426,-0.00953887,-0.00364912,-0.00280576,-0.0121705,0.000185223,-0.00318772,0.0104288,-0.0110734,-0.0198789,-0.00619417,-0.0115651,-0.00763108,0.00995095,-0.0117932,-0.0121968,0.00121183,-0.0065525,-0.00289666,-0.0165518,-0.00219269,0.00774859,-0.0140555,0.00150305,0.00154783,0.00449027,-0.0142617,-0.000673692,0.0224586,-0.00588007,-0.0071374,0.00195657,-0.00896571,0.00701526,0.0157785,0.0185826,0.00285351,-0.00552991,-0.00502759,-0.00709518,-0.00581791,-0.000745774,0.0137486,-0.0107821,-0.0143612,-0.0121961,0.00850493,0.00191221,0.0144543,0.00532673,-0.00420474,0.00188094,-0.0103703,0.00801492,0.0327177,0.0163292,-0.00659258,-0.00906772,0.0025281,-0.00715973,-0.0160612,0.0127781,0.0113873,-0.00819936,-0.00582738,0.0161099,0.0164775,0.0161107,0.0177797
0.010871,-0.0170017,0.0220916,-0.00202118,-0.0182788,-0.00355047,0.00161367,0.00369432,0.0156142,-0.0137326,0.0279096,0.0190627,0.00297485,0.0172315,0.0311997,0.000443272,0.0157616,0.0216534,-0.0104976,-0.0175458,0.0282215,0.0175317,-0.0100309,0.00662882,0.00653244,0.00745828,0.0281951,-0.00939567,0.0226438,0.0194496,-0.0255927,-0.02237,0.00950907,0.0160378,-0.00794402,0.0187266,-0.00529848,0.0120102,-0.00621666,-0.0195878,0.00373118,-0.016912,0.0209335,0.01955,0.0137338,0.00635907,-0.00776119,-0.00298918,-0.00801774,-0.0152284,-0.00206264,-0.000549563,-0.0267425,-0.0094358,0.000575089,0.00528497,0.00461142,0.00320494,0.0226017,0.015352,0.0235435,0.0147474,-0.020168,0.00207604,0.00201954,7.61361e-05,0.000139997,-0.0208868,0.00951734,-0.00644029,0.0103948,0.0282039,-0.0109077,-0.00289163,0.0118048,0.0211767,0.0033706,0.0135302,0.0282869,-0.00212862,0.00411589,0.00175665,0.000842178,-0.0107759,-0.00234047,0.00428095,0.00940749,-0.00267373,-0.00373492,0.0142585,0.00632964,0.00250204,-0.0281784,0.00388861,0.0190127,-0.0096615,-0.00540273,-0.0123264,0.00460236,0.00612076,0.00684743,-0.0187629,0.00688721,0.00182907,0.00471427,0.0255958,0.00465588,0.0159523,-0.01229,-0.00696072,-0.000702278,-0.00688218,-0.0273286,-0.02236,-0.0164798,0.00139209,0.00336654,-0.00364026,-0.0369761,-0.00288833,0.00976014,0.00131282,-0.00193556,-0.0098224,0.00568399,-0.00391896,-0.00330509,0.0243468,0.014759,-0.0142767,-0.0164456,-0.0235353,0.0084579,0.00205818,0.010781,0.00124446,-0.0138565,-0.0122071,-0.00844474,-0.0252851,0.00013741,0.0119286,-0.010551,-0.00423411,0.00572238,0.00747206,-0.0125264,-0.0152671,0.0226589,0.00827791,-0.0112691
