0.0258349,-0.00321989,-0.0185439,0.0422495,0.0105958,0.0454937,-0.0174997,-0.0194437,0.0300065,0.00420891,-0.0356484,-0.0236807,-0.0123792,-0.0456308,-0.00690956,0.00195441,-0.000456325,-0.0162441,-0.0177389,-0.0217246,-0.0353012,-0.0258294,0.00799191,0.0480191,0.0134822,0.0440873,0.0387957,0.0562196,0.0507233,0.00403194,0.065509,0.0119039,0.0844611,0.220751,0.252626,0.3935,0.404067,0.407991,0.251747,0.112816,0.0388682,0.0364445,0.0186716,0.0377838,-0.0447089,0.00606581,0.0104889,-0.0177785,0.0417823,0.0694637,0.0040726,0.00358204,-0.0518753,0.000379663,0.0216541,-0.0337699,-0.00685453,0.0477019,0.0571357,0.0309024,0.0252884,-0.0206268,0.0151178,0.024966,-0.0444625,0.0127183,0.00552349,0.0234313,-0.0452703,-0.018583,-0.0214183,0.00906776,0.0110666,0.057232,-0.0242,0.0401206,-0.0415676,0.0429861,0.0784281,0.0194564,0.051025,0.1031,0.163946,0.121967,0.141389,0.0969827,0.113239,0.091251,0.0658026,0.0579734,0.0755063,0.000147373,0.041608,-0.0336808,-0.0171376,0.00736986,0.00126348,0.0274717,0.0188898,0.0323459,-0.0037376,-0.0114395,0.0136054,0.0430896,0.00980295,0.0462358,-0.0280685,0.0428537,-0.0227886,0.0282485,-0.0659159,-0.00132989,-0.046909,0.00341809,-0.0179002,-0.000475971,0.0618722,0.002274,0.0100995,-0.0178184,0.0152284,0.0408955,0.0250926,-0.0146455,0.0528761,0.0261905,-0.0302242,0.0387169,0.0313213,0.0238327,0.023686,-0.00746417,0.00182371,-0.000610665,0.0260877,0.0402074,0.018425,-0.010386,-0.0236947,0.0199084,0.00216209,-0.0191154,0.0131726,-0.0306706,0.0135103,-0.00281015,-0.0267337,0.0376846,0.0152004,-0.0122989,0.0142362,-0.008008,0.00464771,0.0340362,0.0520175,0.0659826,0.020187,-0.0132393,-0.0213108,-0.0216226,0.0290929,0.0133036,-0.0384144,0.0249159,0.0388251,0.0621941,0.0189203,-0.0249422,0.00413446,0.00794838,0.0143909,0.0174728,0.00101765,0.00416344
-0.0448055,-0.0511173,-0.0148611,-0.0149949,-0.00514646,0.0171888,0.0377351,0.00259827,0.0172911,-0.0895992,-0.0389121,-0.0315175,0.0159852,0.014675,0.0187707,-0.0357522,0.0355687,0.00891258,0.00756028,-0.021326,0.00523141,0.0147934,-0.016147,0.0104801,-0.015323,0.00217219,0.0590127,0.0238243,0.0054761,0.046662,0.00360576,0.0136308,0.0324795,0.103255,0.199324,0.29881,0.326371,0.31852,0.217947,0.177059,0.0322628,0.0586423,0.0291424,0.0344609,0.00745063,0.017927,0.00791908,0.0363578,-0.000488333,0.0128861,0.00441844,-0.0509674,-0.00524543,-0.0170237,0.0223657,0.031093,0.0344291,0.0547294,0.0743115,0.0637172,0.0673523,0.0170434,0.0912524,0.0494796,0.0193466,0.0488695,-0.000139825,0.0409576,0.0110591,-0.0360443,0.00816695,0.0536842,0.0210768,0.0340479,-0.005499,-0.00949538,0.0374577,-0.0192074,-0.022217,0.0890082,0.0462678,0.0655034,0.0820353,0.0655194,0.0529849,0.0707618,0.0374885,0.0600178,0.0236539,0.0618218,0.0521888,0.0263105,0.0218516,-0.01298,0.0557268,0.0068098,0.0267148,-0.0118827,0.00992615,0.00261613,-0.0288512,0.00109378,-0.0156814,0.0107629,-0.0120419,-0.00450954,-0.0402046,0.0202809,0.056388,-0.000274368,0.00931354,-0.0229218,0.0429286,0.00308228,-0.0390465,0.000221086,0.0464091,-0.00440642,0.0382838,0.00555867,0.0662763,0.0185566,0.0209312,0.0341297,-0.0135779,0.0345029,0.0167133,-0.00343462,-0.00839083,0.0192545,0.0170004,0.02573,0.00876612,0.0339242,0.0326416,0.00986117,0.0245892,0.0514207,-0.0611746,0.0273886,0.00891671,0.00939581,-0.00292261,0.0396585,0.0610178,0.0119557,-0.00588717,0.110063,0.00821061,0.0327205,0.0412097,0.0241194,-0.0797436,-0.0163279,0.0443958,0.0233586,0.00119492,0.0510091,0.0241657,0.00357513,-0.00416244,0.0263195,-0.0198067,0.00117386,0.0191322,0.0220914,-0.0415648,-0.0119603,0.00455756,0.032903,-0.00753681,-0.00422666,-0.0291802,-0.0266786
0.0324946,0.00479955,0.0122576,-0.0278004,-0.0311582,0.00028779,0.0556355,-0.0223511,-0.00802904,-0.0294077,-0.00947645,-0.0400617,-0.0277432,-0.0334546,0.0524237,-0.0078855,0.0482749,0.0577463,0.0322066,-0.0329092,0.0794838,-0.00419298,-0.0694903,-0.0483564,0.023598,-0.065899,0.0514012,-0.00122254,-0.0209752,0.0198827,-0.0310929,0.0307342,0.0107682,0.0638418,0.177097,0.104165,0.151908,0.154367,0.195316,0.0649682,0.0577375,0.0264406,0.0297334,0.00735816,0.0400759,0.0039504,-0.0363512,0.015126,0.00683448,-0.00272828,0.0178447,-0.0303694,-0.00010525,0.0149726,-0.00484765,0.0588603,0.0931519,0.131714,0.170152,0.201224,0.226403,0.118323,0.0462129,0.02009,0.0435891,0.0492552,0.0209391,-0.0190866,0.0152813,-0.00320102,0.00118526,-0.0223312,0.0364847,-0.013013,0.0355882,0.0334867,-0.0569806,0.00778402,0.0340206,0.0650335,0.00990302,0.0481214,0.0138357,0.048462,-0.00722402,0.0512268,0.046797,0.0381664,0.0316322,0.0462808,-0.0031706,0.0480738,-0.0205142,0.0107608,0.0231953,0.0372402,0.0645092,-0.00555216,-0.0598078,-0.0147325,0.000959369,-0.0245211,-0.0236064,-0.0151325,-0.00318385,0.0156029,0.0204379,-0.034004,-0.0357973,0.0172814,-0.0189915,-0.0271223,-0.0194977,-0.0236316,0.0126527,0.0516837,0.0438781,0.0156899,0.0161054,0.0225648,0.00345477,0.0276947,0.0353088,-0.011307,-0.0388998,0.0593845,0.0166021,0.00651322,-0.00438297,0.0197676,0.0180846,0.0352572,0.00749929,-0.0242792,0.0541987,0.00353746,-0.00506833,0.075123,-0.0333294,0.0252878,-0.00101076,0.0356854,0.0119341,0.0352261,0.044607,0.0145559,0.0202623,0.0552934,-0.012227,0.000586194,-0.005418,-0.0384825,-0.0040775,0.0357947,0.0540772,-0.0676176,-0.0349789,-0.0434875,0.0205431,-0.0181715,0.00464391,-0.00157472,0.0670036,-0.0419257,2.74163e-05,0.0123339,0.0574108,0.00218765,-0.0216534,0.00807425,0.00863318,-0.0070934,0.0118772,-0.0332914
-0.00334203,-0.0399593,-0.013641,-0.0019314,-0.0038598,-0.00363514,-0.000950936,0.00983843,0.0287751,0.00817817,-0.0329378,-0.0594903,-0.005442,0.0068212,0.00774933,-0.0152503,0.0154626,-0.00632693,0.0251543,0.0174801,0.0079108,-0.00390612,-0.0277932,-0.0177016,0.0203423,-0.0306389,0.00643773,0.0267719,0.0564971,0.0234514,0.0207919,0.0278467,0.0100203,0.00292371,0.0882645,0.0964224,0.0973784,0.127456,0.131304,-0.0218982,0.0606275,-0.0123976,0.0142494,0.00998674,-0.0208236,-0.0619339,0.0212549,0.0336339,0.0448489,-0.0012258,-0.026374,0.0310727,-0.0438341,-0.0234188,0.0579151,0.0308903,0.138613,0.239128,0.385167,0.432572,0.394871,0.297338,0.1529,-0.00117593,0.000715245,0.0476978,0.0286548,0.0206331,0.00307708,0.0489394,-0.0407733,0.0284984,0.00753679,-0.0315978,0.00817005,-0.00795762,-0.0385106,0.0273493,0.0218502,-0.000760537,0.00104777,0.088423,0.0220101,0.0228095,0.0512256,-0.0601079,0.0108288,0.0630366,-0.00642268,-0.035869,-0.00944798,0.0255038,-0.0192702,-0.0014457,0.0107716,0.0173118,0.00840851,0.0378293,-0.0648278,-0.00743903,0.0289976,-0.0366357,0.0174575,-0.0261764,-0.000384145,0.0152442,-0.0168237,-0.0055272,-0.000613473,-0.0545386,-0.0041904,-0.0339318,-0.0197562,-0.0135124,-0.0168992,0.0240542,0.0395289,-0.0219352,-0.0063137,-0.0221402,0.00199742,0.0827599,0.0137285,0.0636108,0.0372843,0.0518176,0.0985119,-0.0160079,0.0305459,0.0126435,-0.00151256,0.0178452,-0.0252159,-0.00353791,0.00897928,0.0369718,-0.0287755,0.0287272,0.0327336,-0.00606543,0.0233443,0.00300484,0.0126803,0.0055438,0.0262818,0.0181453,0.0700997,-0.0405695,0.0493453,0.0309187,0.035351,-0.0198237,0.0355706,0.0437174,-0.00927542,-0.0613805,0.030706,0.00533265,0.00402853,-0.0254831,0.0585225,-0.0421386,-0.00410614,0.00317718,-0.0495401,0.00487313,-0.0172677,-0.00334831,-0.0147336,-0.00845714,0.0139231,0.0219326,0.0337332,-0.0209422
-0.0218706,0.037247,-0.0183601,0.0417181,-0.0107514,0.0313049,-0.0238695,-0.0118525,0.0228375,0.0350618,-0.0680508,0.000201715,0.00900833,0.0131355,0.00354488,-0.0114604,-0.038524,-0.0276209,-0.0195933,0.0619055,-0.0333008,0.0276399,-0.0164021,0.00731265,-0.0105219,0.000651868,-0.044335,0.0237466,0.00900467,0.0297086,0.0311491,0.00163196,0.00131932,0.0312105,0.088536,0.0793313,0.0896334,0.0737641,0.0158334,0.0545164,0.0636352,-0.0443009,0.00261306,0.0087348,-0.0414535,0.00624924,0.0307155,0.0380837,-0.0611402,0.00832515,0.0296681,0.0261034,0.000937744,-0.0366078,-0.00289138,0.0537605,0.0363705,0.224892,0.363987,0.447306,0.393386,0.315123,0.123784,0.0165662,0.0250841,0.05213,-0.0243307,0.0366136,-0.0136944,0.0280245,0.00259893,0.00888092,-0.0375664,-0.00565251,0.00771165,-0.0245842,0.0139979,0.0140464,-0.0108094,0.0208987,-0.0451839,0.0379714,-0.0100038,0.025397,0.0525495,-0.0140415,0.0342854,0.0287687,0.0186628,-0.0256975,0.0667596,-0.0671597,0.0222011,-0.00516822,-0.0108653,-0.0330614,0.0113607,-0.0714633,-0.0481873,0.0714524,0.0286594,0.0406733,0.011839,-0.000745432,0.0143173,-0.00372531,0.00655649,-0.0194353,0.0318414,0.00824724,-0.0426029,-0.0251795,-0.0223242,0.0208279,-0.0492375,0.0169757,-0.00741281,-0.0339992,-0.0411495,-0.0371753,-0.00415191,0.080257,0.0763886,0.166203,0.162183,0.0957158,0.143523,0.0513798,0.00433673,-0.0128242,0.00956474,0.0408302,-0.0382537,0.013216,0.0349539,0.0787575,0.0415506,-0.0790789,0.00880195,-0.00790666,0.0933458,-0.0523003,-0.0359158,0.0111093,0.00179677,0.00987546,0.0540688,-0.0266236,0.0199032,0.0615431,0.0447477,0.0671403,0.0493594,0.0312587,-0.00743123,-0.0316195,0.0159055,-0.0466844,0.0129993,0.0135833,0.0103758,0.0246546,0.0248994,0.044585,0.0163843,0.0201614,-0.0447244,-0.0141971,0.113339,-0.012943,-0.0372314,-0.00618335,0.0390319,-0.000957761
0.00738145,0.0146604,-0.0382159,-0.011052,-0.0339805,-0.0524045,0.0228653,-0.0364264,0.0074942,-0.00279544,-0.000982858,0.00952966,0.0400678,0.00752253,0.0721433,0.056839,-0.03914,-0.0108902,-0.0403409,-0.0203367,-0.0141983,0.0147109,0.00578885,0.038653,0.0298417,-0.0262502,0.0162977,-0.0137706,-0.0157398,-0.0393311,0.0101464,0.0212608,-0.0153203,0.0702567,0.0784701,0.0216127,0.0151968,0.0503007,0.0147391,0.0431236,0.0216404,-0.0152933,0.00793653,-0.0460579,0.0367257,-0.0150507,-0.0391179,-0.000551323,-0.0260452,0.0104797,0.00626692,0.0407556,-0.0193384,-0.0523883,-0.00748285,0.0287706,-0.000826105,0.0960875,0.214841,0.266874,0.213172,0.171112,0.0479335,0.0645462,0.0599665,-0.0447775,0.00213695,0.0134462,0.00351919,-0.0344982,0.06683,-0.0145136,-0.0338899,0.00203783,-0.0137223,0.000337899,0.0119634,-0.0328471,0.000652025,0.0063125,-0.00171103,0.0388803,0.0391233,0.0262655,0.0756715,0.0395265,0.0364331,0.0518406,-0.00276122,-0.0443333,0.0363924,-0.0283956,-0.0139798,0.0179176,-0.0464128,0.0232016,0.0317843,-0.0333328,-0.0246556,0.0226144,0.000403642,-0.0190352,-0.0169066,0.0108049,0.023541,0.0120951,0.0134221,-0.0177602,0.00552367,0.0277886,-0.0158695,0.0016406,-0.01022,0.0166351,-0.0425778,-0.0390916,0.0467393,0.0382379,0.0316885,0.0118895,0.0447375,0.0578982,0.0917193,0.208821,0.272391,0.232118,0.248052,0.171409,0.058498,0.0337674,-0.0211475,0.00998046,0.00749593,0.00520782,0.0153287,-0.003981,-0.0115495,0.0582437,0.0366608,0.0295571,0.0104079,0.0266153,-0.042317,0.0201128,0.0439305,0.0388014,0.00502378,0.0675573,-0.0165706,0.0148891,-0.0342214,0.0840794,-0.00257945,0.0275218,-0.0223096,0.0547119,0.01342,-0.036085,-0.0363191,0.0622177,0.0343347,0.0711976,0.0306761,0.000138666,0.0182883,0.0253205,-0.00429095,0.00291699,0.026587,-0.0105856,0.0485425,-0.0388691,0.0207975,-0.0163653
0.0781262,0.0329104,-0.0418104,-0.0318848,-0.0258243,-0.0668388,-0.0229364,0.0268667,0.0431424,-0.0465532,0.0247514,-0.0183601,0.0139502,-0.034932,0.0311658,0.0425891,-0.000896373,-0.0215474,-0.037715,-0.00981081,0.0180169,-0.0252868,-0.0227725,0.0222189,0.0404066,0.0074415,0.00673974,0.0372105,-0.0202824,-0.0429722,-0.0186477,0.000525682,0.0407683,0.0632915,0.0610747,0.0324273,0.0112272,0.0551919,0.0813961,-0.00564285,0.080815,0.00577051,0.00632786,0.00539181,0.0053088,-0.0400621,0.00367319,0.00554433,0.0209103,-0.00919049,0.0203594,-0.0203161,0.00828795,0.0179169,0.0343438,-0.0599054,0.058997,0.00762254,0.0972952,0.0750139,0.0180554,0.0374857,0.0141746,0.089555,0.0239294,0.0136189,-0.0346172,-0.00286756,0.017303,-0.051283,0.0220981,0.014736,0.0272531,0.0185423,-0.0187274,0.037269,0.0146867,0.019765,0.0508832,0.0388393,0.0198779,0.0294054,0.0193732,0.046945,0.0500035,-0.0105334,0.00140769,0.00909618,0.0351581,-0.0127436,-0.00183015,0.0393282,-0.0108327,-0.0131964,0.0209891,0.0167624,0.0398464,0.0929485,0.00108734,-0.0241211,-0.011555,-0.0112097,0.0339767,0.0537633,0.013336,0.0476017,0.0571251,-0.0211293,-0.000252438,0.0431184,0.0181727,0.0547825,-0.0724521,0.0555269,0.0171464,0.00483027,-0.00784435,0.0873316,0.0564445,0.00766475,0.025868,0.00144404,0.107984,0.127669,0.241548,0.285026,0.270873,0.150303,0.0135467,0.0196277,0.0241172,0.0393865,0.0589299,0.0378153,-0.0267338,-0.0254376,-0.0033049,0.0567904,-0.013056,0.0028334,0.0290494,0.00743083,0.0113546,0.013679,0.0495733,-0.00225288,0.00730815,0.0273981,0.026633,0.0751805,0.00935119,-1.44187e-05,0.00332036,0.0195029,0.0425623,0.0667057,0.0122064,0.0124499,-0.0267253,0.0271659,0.0303319,-0.000450877,-0.0192757,-0.0548499,0.0186409,0.0200375,-0.0230399,0.0299761,-0.0386492,0.0270204,0.0210565,0.0519148,0.0306533,-0.00934284
0.0172962,0.00492101,0.0248608,0.0180502,0.00750288,-0.0130835,-0.0184173,-0.0188796,0.0337544,0.026708,0.0115712,0.00688536,1.77308e-05,-0.0128598,0.0242002,0.00119762,-0.0151791,0.0205675,-0.0045156,0.00169499,0.023613,-0.00226915,-0.00345467,0.0100081,-0.0269631,0.0116838,0.00895566,0.0212063,0.046584,-0.0197654,0.0144115,-0.0333549,-0.0115411,0.0121126,0.0166039,0.0254565,0.0468997,-0.0105446,0.0609341,0.0209998,0.0665263,0.0388019,0.0143742,-0.00103112,0.0168028,0.00823449,0.0347112,-0.0419895,0.027977,0.055685,-0.0167897,-0.033544,0.0501054,0.0473195,0.0284613,-0.0069448,0.0491832,0.0254528,0.043747,0.070365,-0.0320266,0.0113211,-0.00806215,0.0219674,-0.0169025,0.0357584,0.0163951,0.00271206,-0.0129215,-0.0118564,-0.0342661,-0.000232596,0.0161346,0.0343121,-0.0271241,-0.00404073,-0.0106018,0.0397785,0.0585159,0.0185141,0.0209573,0.0419364,-0.0546541,0.00559321,0.00692683,-0.0132101,-0.0233358,0.0246428,-0.0138136,0.00993746,0.00874927,0.000909433,0.0443679,-0.0160537,0.0318865,0.0163315,-0.00685672,0.0536859,0.00701776,0.0292302,0.00593406,0.0232671,0.00615842,-0.0332605,0.0133803,0.0164071,0.0369681,-0.0185759,0.0499409,0.0961033,0.00350861,0.0225387,0.0156692,-0.00529182,-0.016493,-0.00209944,0.00876152,0.0589061,-0.00785015,-0.00814866,-0.0162455,0.0514708,0.0271076,0.0917446,0.0911511,0.121566,0.145353,0.0308911,-0.00850884,0.0161316,0.00648507,0.0234211,0.0183489,-0.027462,0.015909,-0.00963986,-0.0138864,-0.0196612,0.0382744,0.0028584,-0.0102847,0.0175865,-0.00996123,-0.0228041,-0.03747,0.0188544,-0.00373518,0.0484976,-0.0231188,0.0177187,0.0516914,0.0228992,0.0155664,0.0453109,-0.0241052,-0.0293068,0.0464405,-0.0305494,0.00303355,-0.0526388,0.0251358,-0.0170951,-0.0713285,0.0243564,-0.0040601,0.0350456,0.0285581,-0.034444,0.0277733,0.0353262,0.0458244,0.0177648,0.00224864,0.0364004
0.011288,0.00623079,0.0178727,0.0421695,0.000554261,-0.0743904,-0.0250605,-0.0255363,0.055239,-0.0237138,-0.00984032,-0.0476371,0.0339034,0.00476611,0.0287163,0.00129238,-0.00682376,-0.0062341,-0.029266,-0.024676,-0.0513694,0.0200378,0.055144,0.0172123,-0.0167366,0.0656682,-0.0110538,-0.00628422,0.0686432,0.0294529,-0.0429023,0.0207595,-0.011459,0.0440791,0.0148914,0.0310237,0.0404316,0.0639909,0.050635,0.0232488,0.0273614,0.0144596,-0.0123836,0.0274652,0.0662178,0.0526418,-0.0111105,-0.00456349,0.0493542,0.0414631,0.0379172,-0.00932212,-0.0182853,-0.0488724,0.0287149,0.0283259,0.0338769,0.0182702,0.0165777,0.0197473,0.0672441,0.0153645,0.0291111,-0.0178559,0.0279596,0.00342143,0.0446841,-0.025043,0.00350765,-0.0337565,-0.051166,0.0123254,0.028917,0.0151209,-0.00873628,-0.011563,-0.0292646,0.0377065,0.0161006,-0.0325753,0.0113405,-0.00459009,-0.0212048,0.0069716,0.037881,0.014905,0.0415054,-0.0194489,-0.0522144,0.0237819,-0.0306936,0.00559305,0.0302963,0.0518362,0.0127005,0.0265238,0.0299073,-0.00349033,0.0363347,-0.0103576,0.0310532,0.0403956,0.0236763,3.93894e-05,-0.0243585,-0.0147643,-0.0053078,-0.0144978,-0.00332528,0.0267526,-0.0190622,0.0301785,0.0189861,-0.0299055,0.00679284,-0.0112795,0.0231979,-0.0189585,-0.0207628,0.0050986,0.0108281,0.0375839,-0.0285815,0.101618,0.036199,0.0344818,0.0854344,0.00466838,0.024635,-0.0647639,0.0246973,0.0241471,-0.0240502,0.0151062,0.0223081,-0.0540686,-0.0415312,0.0530569,0.0337544,0.0140938,-0.0273565,0.0667993,-0.00418972,0.00805504,-0.0284827,0.0807603,0.00151459,0.00123245,-0.0143566,0.0736551,0.138451,0.0949383,0.0613017,0.0512145,0.0212604,-0.0213427,0.0103266,0.006065,-0.0334807,0.0297039,0.0172341,0.0225738,-0.00234839,-0.0110879,0.0111042,-0.0131356,0.0260528,0.0526756,0.032227,-0.00608858,0.0461178,-0.0456002,0.0196452,0.0343268
0.0148051,0.0147101,-0.0710281,0.0205419,-0.0386872,-0.0515244,-0.0385858,0.00892049,0.0710353,0.0254356,0.0435667,0.0044609,-0.0154817,0.014563,0.0149548,0.00817775,-0.00860132,-0.0315023,-0.0190939,0.00933263,0.0249686,0.010192,0.0461489,0.0508563,0.00162843,-0.035336,-0.0154955,0.0235906,0.0553642,-0.0101742,-0.0482866,0.0419174,0.0822558,0.0754444,0.0397582,0.0419015,0.00982719,0.0284225,0.00736961,0.0077994,-0.0340462,-0.013516,0.0496542,0.00314742,0.0517982,-0.0417798,-0.014898,0.00803724,-0.0416368,0.0435814,-0.0227804,0.014298,-0.034636,-0.0254433,-0.00202562,-0.0109944,-0.00163194,0.00288973,0.00901449,0.0593525,0.0342772,0.0857353,-0.0182527,0.0400715,0.0033138,-0.0334488,-0.0387763,-0.0342353,0.00754648,0.0414809,-0.0217501,-0.0190852,0.0244526,0.034673,-0.00162314,0.0301709,-0.058625,-0.00124019,0.00674417,-0.010169,-0.017255,-0.0186792,-0.0525088,0.0154133,-0.00558359,-0.0149192,-0.0150907,-2.98662e-05,-0.0196775,0.0241497,0.039391,0.055232,-0.0122044,0.0544611,0.0240975,-0.0248964,-0.0385247,-0.0672802,0.00780818,0.0149642,-0.0251547,0.0157528,-0.0270806,0.0543806,0.0184586,0.0044789,0.0096383,-0.00290344,0.00173288,-0.00403443,0.0414544,0.0187313,0.0119002,0.00320297,-0.0199261,-0.0279188,0.00365252,0.0107515,0.00351366,0.00878173,-0.00553082,0.0407074,0.0481858,-0.0208562,-0.00500183,0.093802,0.0577784,-0.00346737,0.0527937,0.00343563,-0.00418784,0.00723335,0.0303288,0.0924145,0.0228271,0.0545494,0.0288849,0.0292409,0.0336946,0.0120402,-0.00311821,0.00929839,0.0136717,0.0463958,0.029725,0.0157217,0.0701649,0.0638064,0.0929715,0.182857,0.192908,0.191926,0.199345,0.13054,0.0506171,0.045491,0.0332075,0.011746,0.0344866,0.0404097,-0.0247499,0.044919,0.0313749,0.00884526,0.0580296,0.000387348,-0.00827989,0.0194825,-0.0203607,0.00339685,-0.0443313,-0.0508056,0.0151026,0.00652469
