-0.00142303,-0.000385279,-0.00198324,0.00568703,-4.60049e-05,0.00197254,-0.00172928,-0.0120323,0.00633446,0.0153597,0.00288102,-0.017255,-0.0184769,-0.0205195,-0.0298343,-0.00663868,0.00561999,-0.0103294,-0.0171179,-0.0168071,-0.014798,0.00274839,0.000297888,0.00631573,-0.0197669,-0.0221818,0.0273606,0.0152649,0.00186938,-0.00809747,-0.00265386,-0.000813492,-0.00136848,-0.00784645,-0.0210675,-0.00489093,-0.0100366,-0.0109473,0.0164391,0.00803468,0.00713328,0.0318716,0.0201316,-0.00459592,-0.0224783,0.00887883,0.0036906,-0.00258962,0.0368462,0.0106681,-0.00855598,-0.00879767,0.0239048,0.0352532,0.00599613,-0.0112687,0.0027068,0.00274196,-0.013783,-0.00286874,-0.0124923,0.0074644,0.00735231,0.0183343,0.00920407,-0.00159848,0.0157482,0.00226976,-0.017633,-0.0158785,-0.00186627,0.0185501,-0.00139401,-0.00349471,-0.01145,-0.00599935,0.0161702,-0.0156737,-0.0234048,0.0157521,0.0115794,-0.00670207,-9.66617e-05,-0.0187944,-0.0186576,-0.0130859,-0.0105359,-0.030743,-0.0226634,-0.00269969,-0.00526068,0.00827891,-0.021491,0.0055702,-0.00453546,-0.013604,-0.00620451,-0.00245411,0.00415205,-0.00465696,-0.00440494,-0.00642502,0.000232229,0.0247551,0.00635867,-0.0109424,-0.0192393,-0.0091833,-0.010085,-0.0158412,0.000221632,0.000798156,-0.00802601,-0.00679482,0.0111751,-0.00962749,-0.0197329,0.0340999,-0.000773885,-0.0310789,0.010572,0.0169767,0.00195752,0.00948278,0.00148718,-0.00655172,-0.00773582,-0.0164391,0.0143217
0.00267429,0.00596723,-0.0146524,0.00299168,-0.00888407,0.00713774,0.0190144,0.00193722,0.0224354,0.0170538,-0.00812945,-0.0196852,-0.0235341,-0.0250884,-0.0120749,0.011483,0.00303546,0.00366122,0.000105062,-0.000542646,0.00622136,0.0117944,0.014195,0.0164235,0.00450624,0.00177736,0.00467855,-0.0216681,-0.000350151,-0.00786969,-0.0240924,0.0143336,0.00103759,-0.00184991,0.0142398,0.000357314,0.00860447,-0.0140551,-0.0152334,0.0117819,0.0140199,0.0114453,0.012777,-0.009495,-0.0165685,0.012661,0.0151984,0.0287797,0.0230892,-0.00790747,-0.00146544,-0.00367398,-0.0105909,0.021915,0.00575121,0.0043573,0.00668301,5.59635e-05,-0.0132375,-0.013675,-0.0151252,0.00497958,0.0144207,0.0153181,-0.00269279,-0.0155248,0.00629657,0.00514089,-0.00876495,0.0519021,0.0236108,-0.0194289,-0.0121499,-0.0221912,-0.000493428,0.00970644,0.00997421,0.0127537,-0.0175786,-0.0138426,0.00165882,-0.0177313,-0.0259536,-0.0173623,0.0170805,0.014268,-0.00441024,-0.0367904,0.0017239,0.0124217,-0.011801,-0.00323844,0.000967559,-0.0117048,-0.000945311,-0.0102182,-0.012686,-0.0148122,-0.00501322,-0.00749283,-0.0125601,0.000838942,0.0106818,-0.00840582,-0.0037055,0.0103314,-0.0171843,-0.0254265,-0.013057,0.0112582,0.0195655,0.00248925,0.00830173,0.0215395,0.0155878,0.00066472,-0.00593743,9.99649e-05,0.0123879,-0.00222276,-0.014465,-0.0192556,-0.000701366,0.005603,-0.000514012,-0.0053859,0.00798168,0.00530649,-0.0196471
-0.015276,-0.00210765,0.00739141,0.00492861,-0.00696301,0.0016737,-0.00785937,-0.0155837,0.0109148,0.002526,-0.00850926,-0.0070254,-0.00305444,0.00829361,-0.00748244,-0.00776606,0.0126343,0.0187409,0.00393551,-0.0133235,-0.00672409,0.0116448,0.0171546,0.000334708,0.00162389,0.00258467,0.0157672,-0.0169534,-0.014552,0.00848092,-0.00963458,-0.00106079,-0.0104517,-0.00815154,0.00715764,-0.000458886,0.00256555,-0.00908085,-0.00359293,0.00475015,0.0112329,0.00723989,0.0108113,0.0105725,0.00666707,0.0109043,-0.000309236,-0.00539842,-0.0111006,-0.0226944,0.00421799,0.00337873,-0.0235054,-0.00787484,-0.0183984,-0.00641863,0.00264426,-0.0142627,-0.0104793,0.0129133,0.00642241,-0.0224657,-0.00918949,0.00300042,0.00831359,-0.000632579,-0.0170142,-0.0133048,-0.00566876,0.0238866,0.0239536,-0.0103698,-0.0223061,-0.0109166,0.00967634,-0.00857746,-0.00247749,0.0177025,-0.013376,-0.0238391,-0.00730117,0.00883084,-0.00805976,-0.0238982,0.00675364,-0.00234207,-0.0122765,-0.0179667,-0.00180949,-0.019794,-0.0353084,-0.0132217,0.000734715,0.00139311,0.0106215,0.0083005,0.00525494,-0.0124401,-0.00727786,-0.0020016,-0.00918607,-0.0160736,-0.0139756,-0.00478837,-0.0103247,-0.0180957,-0.00632515,0.00729253,0.00154311,0.00155257,0.0109819,-0.021726,-0.01084,0.00561626,-0.013349,0.0025735,-0.00698529,-0.0308398,-0.00843393,0.0141682,0.000302828,-0.0230923,0.011352,-0.015761,-0.0215061,-0.00825374,-0.0134664,-0.0243008,-0.00579646
-0.00535121,-0.0147103,0.00435363,-0.00217115,0.00289813,-0.00542155,-0.0223281,-0.00722878,-0.00394442,-0.00136036,0.00630436,-0.005834,-0.00731764,0.0027372,-0.00553118,-0.00620992,-0.00227216,-0.00302569,0.00612624,-0.0161567,-0.01227,0.0105067,0.00997987,-0.0179865,-0.00861158,0.00745931,0.0110114,0.0142192,0.00595906,0.00851938,-0.0139107,-0.039262,-0.00218225,0.00105645,-0.0123188,0.0049593,-0.00247213,0.00545449,0.019243,-0.000886496,0.0122044,0.0024266,0.00322981,0.0173675,0.00221482,-0.00682698,-0.0233734,-0.0173098,-0.000428285,-0.00729717,-0.0203925,-0.00936601,-0.0155954,-0.0242907,0.00699835,0.0080595,0.00171681,-0.00608739,0.00563433,0.010449,-0.0111494,0.00243933,0.00442427,0.0183015,0.00798002,-0.0200982,-0.00368637,-0.00590929,-0.00387386,-0.0140029,-0.0204622,-0.0132392,-0.00403807,-0.00231168,-0.00586827,-0.0196955,-0.00936964,0.00753806,-0.00947719,0.00396978,-0.00868011,-0.00435772,0.0201045,-0.0106389,-0.00971121,0.00748941,0.0016775,0.000740191,0.00116895,-0.0161955,-0.0258664,-0.00779979,-0.0120514,0.00942602,0.01185,0.00786813,-0.00308428,0.00644093,-0.0116509,0.00346353,0.0137784,0.00409159,-0.010336,0.0043819,0.0154279,-0.0132423,-0.0139578,0.0116073,0.00643888,0.00544881,-0.00350976,-0.021796,-0.0177104,-0.00732069,-0.00257144,-0.0038228,0.00738776,9.40674e-06,0.0021041,0.00390303,-0.00377453,0.0197086,0.0165789,0.00643976,-0.00474976,-0.0209907,-0.0230667,-0.0177184,-0.00889198
-0.0133905,-0.0189731,0.00955645,0.000695489,0.0169844,0.00215802,-0.00294603,-0.0193127,-0.0147824,0.00779768,0.00931652,0.00184545,-0.0200339,-0.0324773,-0.00568997,0.00848847,-0.0143734,-0.0088893,0.0112162,0.00404546,0.00845825,0.00435528,0.014936,0.00407173,-0.00565769,-0.00470468,-0.0248826,-0.00647942,0.00133113,-0.00952408,-0.0213417,-0.0209531,0.0120393,-0.0072603,-0.0123519,0.00602968,0.00153034,0.00817057,0.00562238,-0.0234323,-0.0281283,-0.0213888,-0.00161273,0.000566069,-0.00657702,-0.00516442,-0.02453,0.00623234,0.0329525,0.0169286,0.00985208,-0.00760036,-0.0132591,-0.00485187,-0.00272769,0.00904941,0.0111034,-0.00471844,0.00880342,0.00618567,-0.00132407,-0.0173268,0.00345175,0.0292769,0.00448954,-0.00206398,0.00885514,0.00585927,0.0113994,0.00776503,-0.0171995,-0.0184682,0.013846,-0.00373854,-0.0226213,-0.013496,0.0102659,-0.0142541,-0.0330722,-0.00803796,0.00841072,0.00178418,0.00461127,-0.00404444,-0.0110105,0.0141009,0.0145669,0.0053335,-0.00440279,-0.00908425,-0.00518538,-0.00844595,0.0118243,0.00976258,-0.0040804,-0.0120995,-0.00195697,0.0145484,0.00939788,0.0119837,0.0124779,0.00318969,0.0112997,-0.00863639,0.00320216,0.0154856,-0.010056,-0.00730505,-0.00194215,-0.0142741,-0.00953985,0.00268845,-0.0297903,-0.0177088,0.00812042,-0.00186359,-0.0147458,-0.0233143,-0.000384125,0.00827986,0.00115948,0.00790172,0.00364007,0.0029454,0.0128953,-0.00379244,0.00421935,0.0170933,-0.00891669
-0.0199342,-0.00853031,0.0159136,0.00779591,0.00420239,0.0267195,0.00374475,-0.0371295,-0.0185176,0.00931839,0.00276687,-0.00870799,-0.0110099,-0.000246147,0.00953256,0.00925888,0.00422126,-5.51334e-05,0.0097107,0.00254358,0.00874922,0.00104244,0.00180187,0.0101849,-0.00196166,0.0121304,-0.00219642,-0.0113524,-0.000887988,0.0104632,0.00524022,0.00379715,0.0208882,-0.00650414,-0.0031728,0.004686,0.00532701,-0.00202329,-0.00610404,-0.00958467,-0.0222118,-0.0121433,0.0041764,0.000877855,0.0143449,0.0250875,0.0152548,0.0130364,0.0229329,0.00406905,0.00848769,0.00671996,0.00389771,0.00864401,-0.00304711,0.0043392,-0.00862932,-0.0164256,-0.0136216,-0.000183985,0.0126085,-0.0119998,0.00491867,0.00670614,-0.000975163,0.0223555,0.0219221,0.0218769,0.0289343,-0.00397778,-0.00676704,0.00534147,-0.00283311,-0.00861578,-0.00801646,-0.00799271,0.000347948,-0.00912873,-0.0115584,0.0018107,0.000406541,-0.000854257,0.00716155,0.00428462,-0.00328252,-0.019248,0.00972398,0.0240789,-0.00768248,0.0087572,0.0154718,-0.00808275,0.00449335,0.00142371,-0.0129784,-0.015976,-0.0187056,-0.00627114,0.0188529,0.00855852,0.00134331,-0.00886611,-0.00249889,-0.00305448,-0.0210071,-0.0120356,-0.00603233,-0.00424646,-0.000564864,-0.00365183,0.00261144,0.00264002,-0.00866504,-0.0123759,-0.0122045,0.00869866,-0.014149,-0.0390342,-0.00227857,0.0222799,-0.00754799,-0.0394521,-0.00469163,-0.00931505,-0.00276059,-0.0216868,-0.00830152,0.00551493,-0.0100789
-0.00999537,0.0133845,-0.00578463,-0.0101938,-0.0139662,0.0133331,-8.98803e-05,-0.0120826,-0.0201348,0.00337142,0.0125467,-0.0223142,-0.0158116,0.003585,0.0149935,0.00689215,0.00982419,0.0169105,0.000499263,0.000971682,0.0117668,-0.0154043,-0.0036099,0.0194826,0.00709977,-0.00378799,0.00122297,-0.0018792,-0.0142849,0.0105843,0.0210155,-0.00692156,-0.000473142,0.0253201,0.00250096,-0.0237764,-0.00975643,0.00242968,0.00138856,-0.00413233,-0.00492273,-0.000514949,-0.00140042,0.0111829,-0.00511116,-0.00229025,0.0184509,0.00839687,0.0117897,0.00291294,-0.00649175,0.00633566,0.0160272,0.00594099,0.0118271,0.0147679,-0.0220019,-0.00469714,0.0143447,0.014514,-0.0095084,0.00653169,-0.00432322,-0.0246765,0.000395102,0.00407592,0.0162923,0.0285532,0.0126544,-0.000182714,-0.000462828,0.000884967,-0.00441614,0.00346131,0.0166857,-0.0110428,-0.0262164,0.00615791,0.00533338,0.00487938,-0.00517965,0.00599382,0.0232643,0.000162331,-0.000461692,-0.00782678,0.0235372,0.0143143,0.00638401,0.0311201,0.00560329,-0.0164655,-0.016435,-0.00449255,-0.0140957,0.00664973,-0.00575108,-0.0337229,-0.0134481,0.0105347,-0.0182491,-0.0168312,0.011066,0.00537074,-0.0177098,-0.00282813,0.00621237,0.00255123,-0.015118,0.00285633,0.0150626,0.00112878,0.0240157,0.0116734,-0.0166368,0.00538391,0.0061584,-0.0165156,0.0104596,-0.015147,-0.038049,-0.031577,-0.0186508,-0.00507843,-0.00144967,-0.0172701,0.00100297,-0.0157734,-0.00554954
-0.00886368,-0.00875245,-0.00582221,0.00798749,0.00280203,0.011629,0.00529593,-0.00718795,-0.0130794,-0.000766513,0.00180237,-0.00413338,0.0106903,-0.00451585,0.00668784,0.00646453,-0.00418149,-0.000270421,0.0142958,0.0161495,-0.00290055,-0.00548072,-0.00322656,0.0102096,0.0179619,-0.00122838,0.0053097,-0.00407465,-0.0143761,-0.0123847,0.00449975,-0.00301217,-0.010093,0.0260944,0.0159035,0.008808,0.0127827,-0.0105365,-0.0136881,0.00237844,-0.00411559,-0.0262397,-0.00929063,0.0105768,-0.0326498,-0.0244019,0.00656718,-0.00720042,0.00854978,0.0189151,-0.0057989,0.00948973,-0.0112182,0.0013166,0.0130197,-0.00906364,-0.00908549,-0.00954774,0.000783785,-0.00315113,-0.00497561,3.39722e-05,-0.00961554,-0.0212094,-0.00771427,0.017687,0.0160406,0.00423723,-0.0155909,-0.00410652,-0.00636207,-0.0300274,0.011365,0.0134838,-0.00517043,-0.00165894,-0.0165764,-0.00392847,-0.0050291,-0.0117789,0.0119196,0.009766,-0.00804445,0.00324569,-0.00309301,-0.012589,0.0218177,-0.00315881,0.000236944,0.0214982,-0.00797634,0.0152995,0.00873355,0.00657307,-0.000551679,-0.00110674,-0.0018803,-0.023307,-0.0237167,0.00468652,-0.0146203,-0.000664339,0.0249241,-0.00121469,-0.00482803,0.0117816,0.00524882,-0.00617383,-0.0245513,-0.0120426,0.0308653,0.0143274,-0.0111315,0.0129784,-0.00666953,-0.00544201,-0.0102913,-0.0153454,0.0113078,-0.0122567,-0.0198303,0.00937698,-0.00728504,-0.0201338,-0.0119856,-0.0024739,-0.004492,-0.0112597,0.00189058
-0.0279878,-0.0121293,0.00168925,0.00742761,0.00793248,0.0265119,0.0140923,-0.0118221,0.00910587,0.00740534,-0.016424,0.0069603,0.00700636,0.00605851,0.0251973,0.0125407,-0.00793881,-0.0248301,-0.00735024,0.00200055,-2.15387e-05,0.00433763,0.00158511,0.0149017,0.0103731,0.0150176,0.0197095,-0.00892851,0.00895922,-0.00050773,-0.00496916,0.00262851,-0.00296262,0.00859054,0.0036146,0.0144056,0.0130456,-0.00618388,0.00995118,0.00969351,-0.0109001,-0.00549161,0.0072673,-0.00990147,-0.0207817,0.01771,0.0109953,-0.0194102,0.00346825,0.00581555,-0.0231804,0.00840045,-0.0066706,-0.00802054,0.00447618,-0.0196081,-0.00143321,0.00850211,-0.0017461,-0.0310686,-0.0130405,-0.0130269,-0.00409034,0.022301,0.00728959,0.00648116,-0.00272728,-0.0123192,-0.0183573,-0.0132144,0.00497596,-0.000464876,0.0109256,0.00420483,-0.0260662,-0.0119214,0.00103069,0.00989289,0.00113895,-0.00133376,0.0138227,-0.00286172,-0.018145,-0.00171133,-0.0157683,-0.0167801,0.00309845,-0.0198361,-0.00747625,0.000677022,-0.00894317,0.00445316,-0.00701477,0.00876236,0.0115169,-0.00646572,-0.00424076,-0.0283227,0.00297058,-0.00520643,-0.018448,0.0096411,0.00224888,-0.00983439,-0.0027156,-0.0106375,-0.00463603,0.00740452,0.000845117,0.00590415,0.0173533,-0.00413757,-0.0117361,0.00867447,-0.00986065,0.00269945,-0.0231845,-0.0393181,-0.00547277,-0.0135275,-0.00914811,-2.69261e-05,0.0143415,-0.00369686,-0.0174485,0.00313783,-0.0139518,-0.00559285,-0.00248487
0.0154413,0.0119948,-0.00467031,0.00121503,0.00227484,-0.00617271,-0.0113537,-0.00949083,-0.00602776,-0.0168804,0.00196293,0.00181068,-0.0236563,0.0147927,0.017784,-0.00204953,0.000851102,-0.0306151,0.000235379,0.0125574,-0.00104091,0.00639759,0.00866472,0.00926055,-0.0065243,-0.0157871,0.00792199,0.00950664,0.00292627,0.00272054,-0.00205889,-0.00285604,-0.0132226,-0.00241811,-0.00737965,-0.0102735,0.00354429,0.00379977,0.0275844,0.0249884,0.0123403,0.0169353,-0.0131266,0.00336711,0.0308049,0.00506582,-0.0235342,-0.0072615,0.0171843,0.0126024,0.00573579,0.0103559,0.0286525,-0.00473694,-0.00342912,0.00882375,-0.0163029,0.0138764,0.0282155,-0.00968998,-0.00824144,-0.00632212,0.0107208,0.0298104,0.00165597,0.0014876,-0.0143834,-0.0120024,-0.000332055,-0.00119799,0.0134855,0.0193399,0.00573187,0.00550065,-0.0228415,-0.0226955,-0.00783674,0.00343002,0.0157683,0.00618702,0.00322952,-0.00301646,-0.0187819,-0.0253611,-0.0196957,-0.00360281,-0.00473638,-0.000657319,0.00192756,-0.0182832,-0.0213701,-0.0245759,-0.0180637,0.00336277,-0.000502389,-0.00784043,0.00140264,-0.0167379,0.0144112,-0.00186819,-0.0253896,-0.0141019,-0.0175308,-0.00127952,-0.00578681,-0.0166028,-0.00847873,-0.00326052,0.0271071,0.0203389,-0.00489166,0.00701749,0.0103147,-0.00495576,0.000273783,0.0131819,0.0094853,-0.0233694,0.00821271,0.00323935,-0.0111846,-0.00819499,0.0124734,-0.00536055,-0.0132023,0.00647586,0.00084568,-0.0117289,0.00801052
