-0.0338922,0.00434683,-0.0679129,0.0558748,0.00909106,-0.0150092,0.0178068,0.052004,-0.0422759,-0.0681867,0.0519232,-0.0270441,0.0367993,0.0385951,0.0398822,-0.0656204,0.0494577,0.0125645,-0.0212635,-0.0134318,0.0377928,-0.0127338,-0.0625335,0.0103115,-0.064887,-0.0481416,0.00530494,0.0189161,0.0131797,-0.0402014,0.0136195,-0.054467,0.000730507,0.00321539,0.051544,0.0545227,-0.0665823,0.0465272,0.0546348,-0.0315729,-0.039654,0.0020131,0.0574997,-0.0656685,-0.0162608,-0.0460427,-0.05855,-0.0183818,-0.00822384,0.0223414,0.0298428,-0.00730355,-0.0242194,0.00772724,-0.0475838,-0.0444212,0.0202347,-0.0489761,-0.072393,-0.0612443,-0.0623512,-0.0656566,0.0643783,-0.0411953,-0.0704134,0.00971937,-0.0463014,0.018788,-0.000966531,-0.0521838,-0.0365837,0.011195,-0.0757706,-0.053381,-0.0106649,0.0623308,-0.0422101,0.0235919,0.0643453,0.0362557,0.0271156,0.0158079,-0.0549392,-0.0240331,-0.0329472,-0.0757719,0.0234705,-0.0321566,-0.000552435,-0.0204181,-0.0451065,-0.00781725,-0.0412083,-0.00485997,0.00937232,0.0197785,0.0162445,0.0231925,0.00133204,-0.022601,0.0313893,0.0543361,-0.0224088,-0.0386458,-0.0164906,-0.0228872,-0.147984,0.00142348,-0.0142612,0.00442632,0.0133743,0.0581088,-0.0242824,0.00245762,0.0113088,0.00712667,0.110445,0.0445379,-0.0383278,-0.0832916,0.0281621,0.0135446,-0.0321138,-0.00494261,-0.112174,-0.058727,-0.0148801,-0.0194673,0.0619539,-0.013388,-0.0868397,0.0267727,-0.0424839,-0.0554321,-0.00288102,-0.0229105,-0.0342756,0.0686053
0.0521216,-0.00975948,-0.0161889,0.00416466,-0.0501005,-0.00494033,0.0401056,-0.0436935,-0.0487181,-0.0104826,0.0299909,-0.0339666,0.0383243,0.04318,0.0405987,-0.0203441,0.0220061,0.0325952,-0.0171549,-0.0155811,-0.000308219,0.0308191,0.0270036,0.0231107,-0.0771464,-0.0122944,-0.0083673,0.0103624,-0.011487,-0.00523243,-0.0185537,-0.0399822,0.00652796,-0.0122617,0.11174,0.0211218,-0.0412935,-0.0239686,0.00762285,-0.0212188,-0.0469294,-0.0304297,-0.0494149,-0.0563967,-0.00132023,-0.027607,-0.0150326,0.0118277,0.0261861,0.0333452,0.0262633,0.0227607,-0.0144206,-0.0241023,0.0154781,0.0578329,-0.0231201,-0.0319411,-0.0190966,-0.0137956,0.0486319,0.0168627,-0.0276923,0.00293891,-0.00203102,-0.00788629,0.145622,0.0115137,0.00874814,0.0517133,0.0607629,0.00962657,-0.0176602,-0.00244462,-0.0410656,0.0755687,0.0404374,-0.00444493,-0.0108794,-0.0259465,0.0436985,0.0950839,0.0624188,-0.0347875,-0.0594734,-0.0349786,0.0491698,0.0329152,-0.00630711,0.0740881,0.029434,-0.0429715,-0.00846203,-0.0167702,0.0916456,0.0487521,-0.0244904,0.0173827,-0.0168986,-0.0457012,0.00939548,-0.0842897,0.0104086,-0.0550619,0.00373006,0.0556756,-0.0710159,-0.0254549,-0.0146882,-0.0563838,-0.0393755,0.0999928,-0.00561643,-0.00654548,0.00335457,-0.00809989,0.0355946,-0.0242876,0.0110916,-0.0191498,-0.0382901,-0.0494585,0.0289391,0.0182578,-0.0242879,-0.00190849,-0.0306377,0.00379017,-0.0291327,-0.0202066,-0.0162777,-0.0515287,0.00274442,-0.0291239,0.0402727,-0.0274525,-0.0213577,-0.0592162
0.0134994,0.0130689,0.109034,-0.011647,-0.0202027,-0.0581457,0.0409351,-0.0475237,0.00481119,0.0346839,0.0696057,0.040516,0.0484239,0.0053172,-0.0749422,0.0470061,0.0820328,0.0104785,-0.00884371,-0.0385569,0.0158347,-0.00370317,-0.00548466,0.0433545,-0.0616272,-0.0683597,0.0183473,-0.0013009,0.1149,0.0221473,-0.0244993,0.0194631,-0.00902542,-0.0215807,-0.0619568,0.0983185,-0.0115821,-0.0778729,-0.0856371,-0.0114757,-0.050308,-0.0289491,-0.0551224,0.0488871,-0.0114822,0.0865272,0.0367879,-0.00955105,0.0110554,0.0357696,0.0394671,0.00719112,-0.0551415,-0.0283335,0.0121016,-0.0339637,-0.0560147,0.0303838,-0.0504987,-0.0157606,0.0612401,0.0253347,-0.0520281,-0.000763813,0.0169326,-0.14626,-0.0412687,-0.033918,0.0265189,-0.0354776,0.00847629,-0.0470386,0.0686489,0.0115376,0.00962265,0.0439049,0.0228604,-0.0561188,-0.0463152,0.00852687,0.016441,0.0309827,-0.0484277,-0.110527,0.00884682,0.0108514,0.0596813,0.0459898,0.0131761,0.0663504,0.0522734,-0.0215561,-0.0365811,-0.0296818,0.033587,0.0449752,-0.002055,-0.0437221,-0.0730933,-0.0500696,0.0312576,-0.0836459,0.00740909,-0.0243053,-0.0601902,0.0901093,-0.00751152,0.0210714,0.0380544,-0.0825689,-0.00909488,-0.114523,-0.0894444,0.0352517,0.016707,-0.0135498,-0.00980959,-0.0495203,-0.0585755,-0.0382418,-0.0382733,-0.0499164,0.00678364,-0.00728702,0.0142746,-0.067361,-0.0227758,0.0342652,-0.0389391,-0.0194422,-0.098046,0.0167468,-0.00413992,0.0481837,0.0368708,-0.0178205,0.0319171,-0.0113627
0.055734,0.0151867,0.0406283,-0.00053464,-0.00509559,-0.0453057,0.00414667,-0.0105056,-0.0216499,0.0361009,0.0572932,-3.24678e-05,-0.010324,0.0866805,-0.00327538,-0.0160463,0.014209,-0.0151874,0.063109,-0.019214,-0.0132774,0.0106192,0.00740704,-0.0375746,0.0132068,0.0504629,0.021769,-0.0115805,0.0055062,-0.0174381,-0.074682,-0.00601315,-0.0160653,-0.0423951,-0.0885869,0.0129384,-0.0524672,-0.00831776,0.0232056,0.0135331,-0.0327041,-0.0574038,0.0514573,-0.000852048,-0.127821,-0.0380618,0.0100382,0.0267622,0.0245758,0.0163905,-0.00564789,0.0750263,-0.0236518,0.00641613,0.0462074,-0.0475774,0.0204376,0.00399264,-0.0606021,-0.0932122,0.002068,-0.0172763,-0.0377233,-0.0194723,0.0429242,-0.0627802,-0.0397152,-0.0529165,0.00776639,-0.0056002,-0.0632658,-0.0292202,0.0388697,-0.0273153,-0.0352928,0.00116257,-0.069886,-0.0694989,0.00883547,0.019075,0.0214454,-0.00251543,-0.0029627,-0.0304233,-0.020895,-0.0136714,-0.0254042,0.0524842,-0.0264796,-0.038855,0.0155519,-0.0139727,0.00987242,0.0720345,-0.0420576,0.00574467,-0.0459098,-0.0115886,-0.0283327,0.0297958,0.0020969,0.1235,-0.0760811,-0.023989,-0.0759268,-0.072079,-0.0458286,0.0473862,0.0354301,-0.0264307,0.0180445,-0.13426,-0.0793562,0.0557369,-0.0166749,-0.0421889,0.056633,-0.019751,0.0294707,-0.0199525,0.00555206,0.0145795,0.0704026,0.0140906,0.0361952,0.00609347,-0.0194812,-0.000871105,-0.107779,-0.00698514,0.00822688,-0.00077841,0.0169804,0.00150852,0.000938022,-0.0105294,-0.0123444,0.042398
-0.0297559,-0.0281907,0.0487433,0.0459745,0.024637,0.0277779,0.0128501,0.0401237,0.012542,0.0337566,0.138824,0.145308,0.142933,0.0872832,0.0120783,0.0482727,-0.0363789,-0.00188339,-0.0491567,-0.0862517,-0.0232469,0.0742685,-0.00385955,0.0561435,0.0195784,0.0197294,-0.0487908,-0.0645522,-0.0988444,0.0237541,-0.0658008,0.0380696,0.0167569,0.0212621,0.0274018,-0.0645328,0.0677338,0.0613767,-0.0679796,-0.0613145,-0.0457829,-0.00909502,-0.0734861,-0.0244955,0.051074,-0.0126672,0.0707833,-0.0321259,0.0188771,-0.00496718,-0.0892321,0.0337101,-0.00577597,-0.0119204,0.00947539,-0.0678236,0.0552812,-0.0130209,0.0412063,-0.0149194,0.0572084,-0.0209222,-0.00278011,-0.025818,0.0825223,-0.0191412,0.031358,-0.000822223,0.0276828,-0.016422,-0.0350119,0.0423871,-0.0619548,-0.00139602,0.000668902,0.053267,-0.0162893,-0.0491975,0.0524317,-0.0252992,0.0179918,0.0166574,0.070876,-0.00948128,0.00215068,0.00726089,-0.0673046,0.026597,-0.0743821,0.0629251,-0.0249145,0.0203211,-0.0125895,0.0363993,0.0261884,-0.00430916,-0.0158776,-0.0396443,0.00398556,0.0397206,-0.023153,-0.000818436,-0.0621274,-0.105075,0.0337039,-0.0672255,0.0293546,-0.0402108,-0.0193708,-0.0225629,-0.0463995,0.031322,0.105561,0.00948272,-0.0861024,0.0391972,-0.0154948,-0.0823415,-0.0247291,0.0364022,0.0427047,0.0387064,0.0637179,-0.0914264,0.0147339,-0.0452449,-0.0377296,0.0433204,-0.129651,-0.0920717,-0.0328872,0.0527017,-0.0472753,0.0179096,-0.0198106,-0.063505,-0.00287867,0.0496316
0.0561463,0.00490077,0.0293735,-0.0142414,0.0126279,-0.0124731,-0.0448679,0.0341551,0.0185604,0.0692468,0.216724,0.379053,0.2563,0.070112,0.1021,0.041111,-0.192737,0.0169258,0.0458754,0.0144925,0.00689864,-0.0405449,0.0479116,-0.00341144,-0.0567707,-0.0751469,0.038133,-0.0825641,-0.0235841,-0.0452288,0.0286991,-0.017242,0.0196752,0.0552939,-0.0321597,-0.0132069,0.0478222,-0.0113082,-0.0344667,-0.0601897,-0.0504738,-0.0114945,-0.0517456,-0.0285879,0.0813366,0.0499528,-0.00241419,-0.0470968,-0.0998106,0.0778138,0.0752652,0.0242226,0.0341259,0.00974723,-0.0050305,-0.0592276,-0.045028,-0.0411312,0.01639,0.0242016,-0.00124553,-0.0542558,-0.0689526,-0.00539922,-0.0249368,0.00377582,0.00767703,0.0372981,-0.020697,0.0242811,-0.0406195,-0.0101772,-0.0263876,0.00294348,0.0291265,-0.00915392,0.0553068,-0.00456942,0.0906262,0.0542474,-0.0151325,-0.00208313,0.0303178,-0.0371437,0.0385212,-0.00313608,-0.0383371,-0.0236421,0.0282498,0.0279736,-0.0809351,-0.0148551,-0.00197415,0.0172352,0.0374251,-0.0258082,-0.0290205,-0.0135296,-0.0292962,0.0380874,0.0799971,-0.00883049,-0.0148891,-0.0736368,-0.0287906,0.0374579,-0.00714242,-0.0123259,0.0157123,-0.0657386,0.00447512,-0.0340747,-0.00558565,-0.0741936,-0.0321135,-0.0743802,-0.00936725,-0.0183513,0.00351313,-0.0280447,0.0701914,-0.00823865,-0.0158778,-0.012857,-0.0205981,0.0119277,-0.0236173,0.0242866,0.0197263,-0.0489612,-0.0587448,0.0420204,0.0360335,-0.0129875,0.0323157,-0.0303514,-0.0777912,0.0248427
0.0243818,-0.00805096,-0.0488719,-0.0115954,-0.0451489,-0.0491058,0.0574224,0.0080145,0.037131,0.0843342,0.153754,0.300645,0.201663,0.0263985,0.0254105,-0.0271776,-0.0948065,0.0104376,0.0641634,0.0309129,2.83759e-05,-0.0266234,-0.0264439,0.0130542,-0.0373173,-0.0406053,0.0510835,-0.0431963,-0.00237973,-0.0614364,0.0279344,-0.00330232,-0.0552398,-0.0130308,-0.0113593,-0.18234,0.0291126,-0.0656253,0.00382384,0.0728825,-0.0424936,-0.0426568,0.00549374,0.0444008,-0.0314735,-0.028797,-0.0786503,0.053234,0.0129942,-0.0450313,0.0394102,-0.02518,0.00552395,0.0667485,0.000747089,0.0346317,-0.0422924,-0.0366678,0.00745778,0.0343319,-0.129454,0.00498277,0.0686319,-0.00556717,-0.038479,-0.0128236,-0.00588952,-0.0553783,-0.00856735,0.0358123,-0.0440022,-0.0306823,0.0153585,-0.0231862,0.0238275,-0.0816471,0.005487,0.0774075,0.0486354,0.115427,0.135479,-0.00751621,-0.00966885,-0.0314268,0.0337514,-0.0137968,-0.059661,-0.0232364,-0.0148865,-0.0253039,0.0721516,0.0241528,0.0176976,-0.0760778,0.0014427,-0.0906409,-0.0740557,-0.00539787,-0.0444069,-0.0199073,0.00867145,-0.0479676,0.00894246,-0.0493582,-0.00110654,0.0677327,0.0413402,0.0634319,-0.0327939,0.0590959,-0.011753,0.0588711,-0.04319,-0.065211,-0.0409976,-0.072648,0.0229376,0.00818967,-0.00833413,-0.120754,-0.0075562,-0.135739,0.0510081,0.00698954,-0.00924657,-0.0223218,0.0282488,0.0407836,-0.0365952,0.0280859,0.0445802,-0.0287557,0.00468404,0.0392416,-0.0270994,-0.00161652,0.0131019,0.00232573
-0.0850295,-0.0596843,-0.0224191,0.0123705,-0.0207927,0.0288548,-0.00696628,-0.022558,-0.0129787,-0.0182072,0.0490507,0.0131785,0.110048,-0.0150099,-0.0823948,-0.0151817,0.060755,0.0487044,-0.0334838,-0.0943724,-0.018946,-0.0373668,-0.0592161,0.0268695,-0.0664259,-0.0099186,-0.00673083,-0.048298,-0.048864,0.0487658,-0.0050994,-0.0210981,-0.038683,-0.0504101,-0.0140704,0.0310065,0.0227939,0.0133348,-0.0474657,-0.0197117,-0.066411,-0.0224389,0.0743961,-0.0262179,-0.0768425,-0.0393299,-0.0300417,0.0250399,0.0215922,-0.119278,0.00258942,-0.0208197,-0.0384084,-0.0403577,-0.0240187,0.0439582,0.00697362,0.0101867,-0.122419,-0.0229983,0.0141545,-0.054796,0.0232349,0.00137564,-0.00333266,0.0155521,-0.0122092,-0.111605,-0.0372572,0.0502592,0.040793,0.00192601,-0.0524469,-0.0104493,0.00125955,-0.0584651,0.042817,0.0225088,-0.0324613,0.0344517,-0.00815056,-0.0281024,0.0501884,0.0293785,0.0119961,0.0229108,0.0351035,-0.0192293,0.00744854,0.0237034,0.0961247,0.0123773,0.0324775,0.0101051,-0.0379446,-0.00474471,-0.0480278,-0.0876893,-0.0295437,-0.0060207,-0.0505135,-0.0313655,-0.00141771,0.0332175,0.0316577,0.0330157,-0.0230713,0.0258273,-0.0462091,-0.0211952,0.0221651,0.0334036,0.0595862,-0.052859,0.00765528,-0.0286824,-0.0116055,0.0431707,-0.010191,-0.00686218,-0.0510292,-0.129475,-0.0110699,0.00966695,-0.0455238,-0.058922,0.0445621,0.0192963,-0.0295197,0.0241286,0.0817613,-0.102175,0.0365424,-0.00277373,0.0616417,-0.0198908,0.0229502,0.0115699
0.000144599,-0.0352871,0.0416648,0.00447439,-0.0375311,0.0315569,0.00319103,0.00875703,0.061078,0.0264118,-0.000220753,0.047888,0.029683,0.00591051,-0.0225917,-0.0106665,-0.000912154,-0.00641301,-0.0470101,0.0168302,-0.0215084,0.0608501,0.00638753,-0.0431969,0.02161,-0.00174239,0.0574747,0.0395898,-0.0228812,-0.0286837,-0.0298326,-0.0341922,-0.0500409,0.0307362,-0.00576101,0.107605,-0.0271237,0.0347164,0.0235208,0.00507188,-0.0306374,0.0126977,0.084715,0.0592967,-0.0510148,0.0404069,0.0285815,-0.0761614,0.0328944,0.0681865,0.0456771,-0.00998514,0.101844,-0.00259976,0.0369844,-0.0521795,0.00921889,-0.0113543,-0.0820877,-0.0387247,-0.024097,-0.00516739,-0.0545301,-0.0338824,-0.0890795,0.0500318,0.0356795,0.0293394,0.0583492,0.031116,0.00863781,0.0243091,0.0780187,0.0337919,-0.0093056,-0.0206955,-0.0714399,-0.0280254,0.0268256,0.0271474,0.055845,-0.0344639,0.0436061,-0.00544438,0.0267948,-0.0176981,-0.00582479,-0.0201735,0.0135952,0.0290757,-0.0915638,-0.0275629,-0.0710272,-0.00635324,-0.0319878,0.00153291,-0.025621,0.0121271,0.0778568,0.0182761,-0.0202749,0.00700394,-0.0513749,-0.0315811,-0.0105986,0.0971383,-0.0353765,0.0141823,-0.0960023,-0.00752101,0.0623335,-0.143475,-0.0335867,-0.0505314,0.01489,-0.0971763,-0.0669705,0.063755,0.052116,0.00594489,0.0148722,-0.0529423,-0.0856005,-0.00500855,-0.0480501,-0.0351482,0.00643135,-0.0186317,0.00100667,-0.0461694,-0.0727591,-0.00697027,-0.0332338,-0.00779542,-0.0413628,-0.0506,-0.0222011,0.000730758
-0.0305662,0.0319994,0.0288366,0.0217109,-0.00390836,-0.0205704,0.0602961,0.0406277,0.0925503,0.0177119,0.0376278,0.0858695,0.0263048,-0.0271257,0.0687809,-0.0142606,-0.0396976,-0.00459333,-0.0039207,-0.0318992,-0.0610445,0.0691376,-0.0338823,-0.046113,0.0111126,-0.0720586,0.00134708,-0.0466667,0.021905,-0.034274,-0.004481,-0.0154165,-0.00975761,-0.0168615,-0.0778955,0.0164051,0.0150965,-0.0438456,-0.0644278,-0.14232,-0.0405656,-0.0518983,0.0174458,0.0743901,0.00752088,0.105232,-0.0257926,0.0100463,0.109936,-0.00926419,0.0574109,0.00768592,-0.0318511,-0.0123206,0.033621,-0.0475556,-0.0379017,-0.0597697,-0.0464033,0.0652241,-0.0381184,0.0200681,-0.0555041,-0.0811337,-0.0125994,0.0608741,-0.0289699,-0.0647693,0.0157306,-0.0495145,-0.112062,-0.0693235,0.0539109,-0.0839362,-0.0466316,0.0295417,-0.00931968,-0.0647144,0.0272193,0.0588971,0.216814,0.152269,0.0355925,0.0802183,-0.103555,0.0307619,-0.044449,0.0260421,0.0579311,-0.0464027,-0.0444375,0.0229861,-0.0086323,-0.0202039,0.0205845,-0.0250497,0.0404766,-0.0712302,0.0847381,-0.0450424,-0.00545994,-0.0571243,0.0125792,-0.0885018,-0.060607,0.0251419,0.0398033,0.0582339,0.00706781,0.00274374,-0.0253973,-0.136379,0.00427598,0.00332132,-0.0282419,-0.00873257,-0.0191961,-0.0193988,-0.00168196,-0.0561806,-0.0407255,-0.0311205,0.00519593,-0.00321111,-0.0582283,0.0401183,0.0368976,-0.0364533,0.0436528,-0.0119692,-0.0333361,0.060955,-0.0803103,-0.0587517,-0.0297842,-0.0234033,0.10064,-0.00974673
