0.0178948,0.0190516,-0.00777475,-0.00598043,0.0100374,0.0377355,0.0364559,0.0147884,-0.0126411,-0.00752003,-0.0184806,-0.0128264,0.0117987,0.0025422,0.0171543,-0.000831429,-0.00496151,-0.0223814,-0.0333558,-0.021662,-0.0311197,0.00138097,0.00307895,-0.0422149,-0.0183842,0.0132658,0.00560147,-0.000518439,0.00255415,0.00321877,0.0036805,0.0113716,0.00742446,0.0226875,-0.000979063,-0.0150059,0.0125666,0.00964384,-0.0123046,-0.00487505,-0.00349341,0.00543134,-0.00500254,-0.00177613,-0.0164512,-0.00486967,0.00688876,-0.00671221,0.00760767,0.00426014,0.000470717,-0.0122285,-0.00650711,-0.015927,-0.0240734,0.0223371,0.00150986,0.0154111,0.0218151,0.00345903,0.0023834,-0.00311523,0.0003189,-0.0130839,-0.0331622,-0.0101594,0.0128795,-0.0108909,-0.0055456,0.0282866,0.00734313,-0.0090055,0.00803077,-0.00113822,-0.00414895,0.000835978,0.0105034,0.008197,-0.0288323,-0.0216002,0.0206869,-0.00771147,-0.00437199,0.0182463,0.00479183,0.0102064,0.00420661,0.0214222,-0.0239566,-0.0306019,0.015704,0.0406036,0.00552162,-0.0164114,0.0121014,0.00777827,0.00599706,0.00630868,-0.0289805,-0.00912092,-0.00328605,-0.034226,-0.0325005,-0.0161562,0.0299147,0.0265152,0.0138245,-0.00126263,-0.0123099,-0.00119642,0.00101792,0.00265183,0.0110227,-0.018837,-0.00316778,-0.0048514,-0.00958112,-0.00171205,0.00762608,0.0345676,-0.00872995,-9.37089e-05,0.0202087,-0.0213735,-0.00754485,-0.0112244,-0.00550715,-0.0357273,-0.0314484,0.00596365,-0.00570463,-0.01476,-0.0333319,-0.0110557,-0.0190755,-0.00749026,0.0427959,-0.00219874,-0.0153987,-0.0249326,-0.0429206,-0.0288636,-0.0120979,-0.00644656,-0.0039213,-0.0273642,0.00631103,0.0069852,0.0187087,0.0177721,-0.0155423,-0.00800438,-0.0117725,0.0068945,0.000524626,0.0176849,-0.0100341,-0.0157342,-0.00650549,0.000569192,-0.0239991,-0.00494106,-0.019364,0.00384019,-0.0234255,-0.00813592,-0.00418527,-0.0306924,-0.00561006,0.0147063,-0.013302,-0.0324346,0.0138981,-0.0235377,-0.0282353,0.012988,-0.00535076,-0.0175657
0.00699159,0.0103655,-0.0123315,-0.014577,-0.0154857,-0.0320976,-0.00386263,0.0224516,0.0136878,-0.000622905,-0.00772044,-0.00502382,0.00522659,0.00553342,-0.0024162,-0.0138876,-0.0152366,0.0185541,-0.00752076,-0.0294857,0.00220421,0.0111735,0.000128716,0.00347547,0.0178071,0.0226713,-0.017075,0.0171192,0.0600597,0.0234119,-0.0170858,0.000715182,0.0099321,-0.0363653,-0.00257625,-0.00265815,-0.00109593,-1.03557e-06,-0.0127086,0.00203534,0.0247315,0.0173637,-0.0206295,-0.00147277,0.0127354,0.027667,0.0014012,-0.00651054,-0.0163277,-0.00447852,0.0273289,0.00879172,-0.0281143,0.00842007,0.00485617,-0.00891085,-0.0103231,-0.00609635,0.022147,0.0137894,-0.0313638,-0.0322429,0.00081659,0.0264905,0.0153116,-0.0230303,-0.0279516,-0.0127645,0.000236496,0.012532,0.00294533,-0.0179759,-0.00273124,0.0118052,-0.00560227,0.00875451,0.00847665,0.0216908,0.0344138,-0.0133934,-0.0162323,0.00938522,-0.0038057,-0.00555756,-0.0149427,-0.0182464,0.00488957,0.00418147,-0.0217574,-0.0213834,0.00322058,0.031098,0.0121239,0.0112217,-0.00468198,-0.0186554,0.00656663,0.0227107,0.00625871,-0.0033661,0.0127616,-0.00510373,0.000804319,0.0051647,0.0302224,-0.00702023,-0.0250541,-0.0103657,0.0056785,0.0133443,-0.0194785,-0.0121764,-0.022993,0.0109797,-0.00914309,-0.00174852,0.025678,-0.00116741,-0.000665943,-0.00586757,0.0152976,0.0199758,-0.00521236,-0.0100941,0.0113518,0.000639739,0.00197054,0.0157501,-0.017495,-0.0233645,-0.00264068,0.000353268,0.0124582,-0.0256039,-0.00159764,0.00220332,-0.00434516,-0.0147756,-0.00412494,-0.0371306,-0.0192325,-0.0104217,-0.00982188,0.0177226,-0.0159308,-0.0296816,0.00482349,0.00884129,-0.00575791,-0.00763303,0.0187256,0.0155539,-0.0194935,-0.0417852,0.013279,-0.0131473,0.00506256,-0.0122906,-0.00959833,0.000634298,-0.00938242,-0.0259758,0.00033072,0.0153745,0.0012335,0.00545362,-0.00399088,0.00654842,0.0135718,0.00727187,-0.0169472,-0.0590581,0.0046415,-0.0159924,-0.0258996,-0.0119135,-0.0211373,-0.0113658
-0.0171443,0.00300782,0.00410114,0.0151352,-0.00590112,-0.0140896,0.00855278,-0.00243612,-0.00726864,-0.0274608,-0.00310447,0.0198818,0.0136748,0.00868431,0.0073666,0.0258726,0.0268259,0.0221474,0.0325026,0.0264351,-0.0104624,-0.0055558,0.00212211,-0.00177832,0.019411,0.00783996,-0.0239071,0.0127805,0.0329883,-0.0255124,-0.0162113,-0.00331695,-0.0179285,0.0102084,-0.0230202,-0.024321,0.00303155,-0.0282403,-0.0248005,0.00439877,-0.00497304,-0.0151996,0.0130234,0.0167625,0.00038582,-0.00405055,-0.0207186,0.00459703,0.00456615,0.00707706,0.0244716,0.0204721,-0.0127118,-0.00542945,0.00742132,0.0118743,0.0107998,-0.0215699,-0.0182837,0.00035848,0.0131198,-0.0182725,-0.0146222,0.0137386,-0.00246175,0.00876001,-0.0162211,-0.0169478,-0.000278159,0.0158132,0.00813616,-0.018975,-0.0263021,-0.0224959,-0.030367,-0.00485458,0.0137803,-0.00104053,0.0153983,-0.0103886,-0.0310546,-0.0290058,-0.00561308,0.0190058,0.00325883,-0.0173251,0.00136115,-0.00175549,-0.0247123,8.23135e-05,-0.00585815,0.0059041,0.0138952,-0.0163494,0.0021123,-0.003425,0.0211809,-0.0089976,-0.0268554,0.000705064,-0.00878299,0.034152,0.00466903,-0.0281313,0.0130146,0.0106932,0.00125988,-0.0261459,-0.00121949,-0.00255623,-0.0289607,0.00815427,0.0485418,0.0134454,-0.0238988,0.00516801,-0.00186448,-0.0113784,0.0216362,0.00271234,-0.00832985,-0.0269169,-0.00305299,0.0126285,-0.016602,0.0275055,0.0299851,-0.00120756,0.0163258,-0.0100108,-0.00266584,-0.00496959,-0.000630816,-0.0124796,-0.0278345,-0.00905895,0.0212382,0.0023902,-0.0500799,-0.0118947,0.00679073,-0.00965648,-0.0145816,-0.00971174,-0.0144903,-0.0426753,-0.0333272,-0.00015271,-0.0174568,-0.0312752,-0.004108,0.00626831,-0.0191905,-0.0254931,-0.0122503,0.0225948,0.000889168,0.0114665,-0.0018364,-0.00362008,-0.00630234,-0.0447128,-0.0321046,-0.00869371,0.0129334,-0.010444,0.0167752,0.0199512,0.0142146,-0.0190607,0.00146665,-0.000979351,-0.0149627,0.00337224,0.0161225,-5.42181e-05,-0.0284942,-0.00674977
0.0154986,0.0167517,-0.00992451,0.0150392,0.0273579,-0.0115609,-0.0225264,-0.00547802,0.00988703,0.029262,0.00560934,-0.00854501,-0.00417306,-0.00109283,-0.00296662,-0.0340532,-0.00908574,0.00384389,0.00885077,0.0150918,-0.0110784,0.00760787,-0.00280223,-0.0179232,0.0268313,0.019953,-0.0174297,0.00442732,-0.00765013,-0.0069286,0.0261812,0.0140771,0.00794886,0.00386516,0.0201123,0.0177113,-0.000375895,-0.00670183,-0.00986144,-0.00466133,0.00561689,0.0121648,0.00703057,-0.00227961,-0.00693706,-0.0163895,0.00873107,0.0163362,0.00704897,-0.0266539,-0.0151066,0.0136325,0.0243951,0.0344747,0.00215247,0.00152454,0.0159211,0.00388756,-0.015805,-0.0241213,-0.000936819,-0.0263314,-0.0186883,0.00992553,0.016773,0.0222415,0.0186498,0.0111686,-0.0190215,-0.0238586,-3.38561e-05,0.00466283,-0.0135581,0.00236535,-0.00435558,-0.0260179,-0.00913167,0.00543639,0.0082476,-0.00412505,1.38663e-06,0.0209752,0.013246,0.00724751,0.0169574,0.00788898,-0.00803763,0.0229786,0.0240283,-0.0116338,-0.0201686,0.0013264,0.00457934,-0.00031088,0.00602943,-0.0111163,0.0016385,-0.00356617,0.0101011,0.0191341,-0.0101448,-0.00695226,-0.000604283,-0.00263796,-0.00804342,0.0068405,0.0171562,0.00233573,-0.000724774,-0.00328604,-0.011282,-0.0145738,0.0194049,0.0309673,-0.00522119,-0.0149513,0.00307146,0.0126405,-0.00118091,-0.00795596,0.00621147,0.00204613,0.00814479,0.00503657,0.00323495,0.0104685,-0.00986123,-0.0174395,-0.0169068,0.0225289,0.0336863,0.0231263,0.0170057,-0.0045951,0.0128826,-0.00474706,-0.0167942,-0.0305407,-0.017471,0.00919761,0.00457055,-0.0274854,-0.00663215,-0.0296044,0.00304173,-0.00922674,-0.0278014,-0.0121282,-0.00611093,-0.0374012,0.0016425,0.0200794,-0.00612341,0.0004163,-0.0257851,-0.0341882,0.00953729,0.0289792,-0.0244877,0.00768627,0.0251125,0.00436272,0.00304482,-0.00214486,-0.00899939,0.0168029,0.0100551,-0.0208042,0.0201648,0.033572,-0.00826847,-0.0136679,0.00510448,0.00217295,0.00750192,-0.00341921,-0.015717,-0.0131068
0.0150549,0.014795,-0.0139668,0.00432632,0.00260836,-0.00163823,-0.0248998,0.0153908,0.0201687,0.00343448,0.0124846,-0.00624072,0.00981844,0.00162249,-0.0345603,-0.0282994,-0.00251748,0.010596,-0.00382006,-0.00528835,0.0272706,0.00941248,-0.0156264,0.0188446,0.0316582,-0.0109877,-0.0291395,0.00401486,0.0115048,0.0083226,0.00145761,0.0178946,0.0440899,0.00130778,-0.00142859,-0.00853096,-0.00199913,0.00100614,0.00429617,-0.00287704,0.00615344,0.0126263,-0.0134033,-0.0159926,-0.00508459,-0.00776074,0.0143564,0.0414318,0.00922787,-0.00791021,0.0101051,-0.021068,0.0107036,0.0213153,0.000623396,0.0104464,0.00320357,-0.0052547,-0.00218326,-0.00245767,0.0218857,0.0243194,0.0239457,0.0218638,-0.01261,-0.0256922,0.0186608,0.0342227,-0.00295399,-0.0165232,-0.0211289,-0.0204164,-0.00121355,0.023081,0.0155956,-0.00686306,0.002045,-0.0100686,-0.0236674,-0.00933922,0.00535363,-0.0183993,0.00392956,0.0297254,-0.00402,0.00366097,0.00229953,-0.00814284,-0.00248102,0.0284329,0.0173076,-0.027507,-0.0122662,-0.0176527,-0.0389178,-0.000722577,0.0127628,0.02508,0.0077053,-0.0182009,0.0213252,-0.00638557,-0.019477,0.00530569,-0.0155405,-0.032327,0.00529328,0.0308385,0.00600021,-0.0115982,-0.00639566,-0.00388296,0.0164333,-0.0126394,-0.0423811,-0.0210438,0.00525033,0.0123193,-0.00363446,0.00745443,-0.0102873,-0.00291057,0.00624201,0.0101414,-0.00408524,0.00386691,0.0031833,0.0118565,-0.0206336,-0.0257313,-0.00478875,0.0355284,-0.00150934,-0.0328147,-0.0012772,0.00982051,0.00346414,0.0143082,0.0029209,-0.0232844,0.0247581,0.0102525,0.00697507,0.0173054,0.00263081,0.0107574,0.00945712,-0.030397,-0.00512953,0.0212461,-0.0112329,-0.0116359,0.0172414,-0.0193566,0.0163639,0.0161714,0.00474022,0.00568544,0.00348296,0.016073,-0.00232734,-0.0440513,-0.00140372,0.0272163,0.00249687,0.00649866,0.0111909,0.0240575,-0.0403589,-0.0386401,-0.0183596,-0.0034926,0.0330898,-0.00460249,-0.000729438,-0.0266723,-0.0299414,0.0133932
-0.0159969,-0.0202528,-0.00286992,-0.0155142,-0.0172401,0.0144265,0.00437308,-0.0021495,-0.00236927,-0.00475701,-0.0248052,-0.00249296,0.0177752,-0.00760562,-0.0120318,0.00662242,0.00514882,-0.0190071,-0.00954948,0.0107068,0.00231534,0.00766829,0.00744144,0.0303983,0.0068748,-0.0269941,-0.00103425,0.00674705,-0.00466633,-0.0116646,0.0110149,0.0135577,0.00479042,0.020992,0.0132419,-0.0308801,-0.00500601,0.00320152,0.0181663,0.0244258,0.00734053,-0.00546098,-0.0141825,0.000131634,0.0054492,0.0304126,0.028981,0.00116147,-0.0106104,-0.0128856,-0.00965514,-0.0182522,0.0167719,-0.000861953,-0.0142706,-0.0142706,-0.0208992,-0.00170117,0.00969954,-0.00420189,-0.0229114,0.00873857,0.0317163,0.0184386,0.00993464,-6.05397e-05,0.00897426,0.00351859,9.94835e-05,0.00705142,-0.000830627,-0.00894356,0.00534377,-0.00524631,0.0243754,0.015484,-0.0394534,-0.0324949,-0.00502399,-0.00878459,0.00594645,-0.00149356,0.0106991,0.0203911,0.0145039,-0.00833515,0.0110975,0.0343678,-0.0134676,-0.0174552,0.00134799,-0.00863447,-0.00513081,0.0145935,-0.0290757,-0.0206431,0.00451567,0.00217635,0.00969997,-0.0372143,-0.0480478,-0.000214392,0.00862367,0.000559667,-0.0132119,-0.0209681,-0.00735685,-0.000133526,0.0015125,-0.00854321,0.00223283,-0.00312011,-0.0128945,-0.000466315,0.0217165,0.00749144,-0.0149016,0.0214438,-0.0034984,-0.0191127,0.0144431,0.0237643,-0.0034993,-0.0438084,-0.0161953,0.0136842,0.0227837,0.0311379,0.00494053,-0.00970272,-7.23086e-05,-0.0215469,0.0207952,-0.00457336,-0.0281405,-0.0147001,-0.0105533,0.0217647,-0.00723721,-0.0149501,-0.0180607,-0.00554354,0.0072717,0.0223854,-0.0217462,-0.00749103,-0.0131803,-0.0314009,-0.000774821,0.0115808,-0.00168331,0.0200604,0.0106328,0.00742795,0.0103331,-0.0255208,0.00514416,0.0256896,-0.00175457,0.00909806,-0.0269283,-0.0189352,0.00996758,-0.00152997,-0.018281,-0.0176696,0.00458593,-0.00262347,-0.00184746,-0.0149658,-0.0178152,0.0237853,0.0155451,-0.0209395,-0.00298881,0.0178756,0.0134817,0.0167104
-0.024759,0.0297311,0.0112534,-0.00545278,0.0110776,0.0105784,-0.0127752,0.0131711,0.0152735,-0.0275169,-0.00603987,-0.0178292,-0.0221971,-0.0111496,-0.00800107,0.00187018,0.00978613,0.0119533,0.0412835,0.00576945,-0.0241715,0.00498381,0.0298984,0.0243007,0.00672746,-0.0122394,0.0166871,-0.00405762,-0.0196217,0.0189359,-0.0129271,-0.00964607,-0.0133557,-0.00821629,-0.00282633,0.0057571,-0.00768852,-0.010233,0.0196043,0.015266,0.011495,-0.00174218,0.00371429,-0.00659766,-0.00148478,0.0207839,-0.013516,-0.0125889,-0.0106377,-0.0279011,-0.00598965,0.00865041,-0.0197474,0.00569706,0.022374,0.000836468,0.00835257,0.0187939,0.0346389,0.00674506,-0.00937095,-0.0151696,-0.00685594,-0.00261123,-0.0265346,-0.00928375,0.0148112,0.0215503,0.00928558,0.0102279,-0.00366562,0.0137661,0.0160271,-0.0174502,-0.0172417,-0.00101657,-0.00682968,-0.0108698,0.0140414,-0.0114381,0.00693398,0.021378,-0.00600885,0.043731,0.0460915,-0.00324286,0.022996,0.0106578,-0.029726,-0.0128427,0.0132647,0.00419569,-0.00903099,0.0176326,0.00635394,-0.0289001,0.00587138,-0.0098293,-0.0117638,-0.0105746,-0.0122228,0.00189888,-0.00901707,0.000332977,0.00782935,-0.00590774,-0.0021225,0.0208831,0.0233278,0.00879696,-0.0296519,-0.0120377,0.0190174,-0.00803234,-0.00196658,-0.0240345,0.00269095,0.00595605,-0.0227719,-0.00492129,-0.00432047,-0.0170639,-0.0266094,-0.0040073,0.00024284,-0.0116584,-0.0210564,0.00590489,0.00218701,0.0120761,0.0150285,0.00533063,-0.00289029,0.00170999,-0.0022578,-0.0104677,0.0154252,-0.0231617,-0.0146379,0.00543732,-0.0109415,0.00295504,-0.0156425,0.00928546,-0.0130828,-0.00906839,0.0170344,0.000779694,-0.0437919,-0.00458647,0.013802,0.00242439,0.00207071,-0.0141687,0.00635017,-0.00448005,0.00976693,0.0233077,-0.00864499,0.00438487,0.0143055,0.00133597,-0.00655541,-0.00816356,-0.0154828,-0.0206261,0.00473442,0.000140786,-0.00756582,0.0289729,-0.000576964,-0.0124852,-0.00715914,0.0582972,0.0379326,-0.0279768,-0.0155212,-0.0142184
-0.0100675,-0.0230496,-0.00182114,-0.000443112,0.00287478,0.0049213,-0.00422034,0.0145411,0.0340831,0.00546328,-0.00933827,0.0113738,-0.00798704,0.000822832,0.000112713,-0.0320445,0.00285902,-0.00394445,-0.0176237,0.0229056,0.0240149,-0.00287445,0.0250768,0.0143447,-0.0254421,0.00620795,0.00949826,-0.0355004,-0.0233234,-0.0066943,-0.0125058,0.00105901,-0.0032895,-0.0129368,0.00806122,0.0163115,-0.00627704,0.00163888,0.0092637,0.00770337,0.0226099,-0.0170339,-0.000806602,0.00924276,-0.0440909,0.00107279,0.0165001,0.00417383,0.02636,0.0276083,0.0153642,-0.00141617,-0.00981665,0.00866766,0.0196455,-0.0237333,-0.00926759,0.0305023,0.0166196,0.00227417,-0.0129496,-0.00336893,-0.0064404,0.0306269,0.0047625,-0.0338178,0.0310898,-0.00877036,-0.0164328,-0.0102195,-0.0242416,-0.0171306,-0.0153313,-0.0141118,0.00669831,-0.0150545,-0.0189825,0.00566006,0.0077641,-0.0133982,-0.0338912,-0.0126472,-0.0173529,-0.0115464,0.00488964,0.00439284,0.0216928,-0.015616,-0.0208938,-0.00822202,0.00170883,-0.0223332,0.00359388,0.00279936,0.00598763,0.00597182,0.001376,-0.00149973,-0.011023,0.0137077,0.0176436,0.00562999,-0.0100106,0.00566056,0.00558977,-0.0320535,-0.0362717,0.0175811,0.0224616,0.00518088,0.00665774,-0.0360949,-0.000208001,0.0136622,0.00250833,0.00384089,0.0019827,0.0186379,0.0126676,0.00952278,-0.00518175,-0.0329147,-0.014311,0.0022361,-0.020516,-0.000671518,0.0298609,-0.00425076,-0.0248255,-0.0167871,0.0186715,-0.00582889,0.00683609,-0.0334583,-0.0210828,0.00106398,-0.0120348,-0.0322232,-0.0324661,0.00931215,0.0150209,-0.00556076,-0.00587065,0.000856073,-0.000315459,-0.00986591,-0.00544756,0.0142573,0.0106719,-0.0129045,-0.0213498,0.0114613,-0.00618172,-0.0257452,-0.00243581,0.00891464,-0.0129589,-0.0115218,0.00559813,-0.00285316,-0.00381238,0.000863864,-0.00320583,-0.0140648,-0.0106196,0.00109415,-0.00506519,-0.0126244,0.00837106,-0.00238558,-0.0157678,-0.0042974,-0.00311125,-0.00942807,-0.00392802,-0.0238005,0.00918182,-0.0156662
0.0133679,-0.00195042,-0.0144976,-0.0251792,-0.0186882,-0.0139418,0.0193712,0.00789417,-0.0231895,-0.0166501,-0.00167886,-0.00676322,0.0077902,0.0252238,-0.00101854,-0.000443473,-0.00184372,0.00265059,0.00762651,0.0312228,0.0174414,0.014128,0.0301406,0.0184107,-0.007777,-0.0316247,0.0186643,0.0318922,0.0182693,-0.00608092,-0.0313286,-0.0030748,0.021046,0.000240995,-0.0108661,0.0039574,0.0126341,-0.00673893,-0.015219,0.00990887,0.0099731,0.0014247,-0.012845,-4.12616e-05,-0.016317,0.00830741,0.0317002,0.0337212,0.0291569,-0.00600305,0.0246987,0.0149816,-0.0126514,-0.00630812,-0.0109285,-0.0102608,-0.00325744,0.0172783,0.0129641,-0.00723525,-0.0421582,-0.00605115,0.0106285,0.000350543,0.00960689,0.0017668,-0.0125333,-0.0141692,-0.0166766,-0.00796564,0.0174068,0.00690289,-0.0288624,-0.0270443,-0.0287513,-0.0229944,-0.0129216,0.0110755,-0.0247116,-0.0192036,0.00153707,0.0105849,0.0182556,-0.00862429,-0.0238743,0.000743885,0.0291109,0.00375817,-0.0137656,0.00208536,0.025699,-0.0192284,-0.00866542,0.0112335,-0.0118004,-0.00323657,0.0208679,-0.00816776,-0.0201366,-0.0184637,-0.0200818,-0.00324979,-0.0185455,-0.0289348,-0.00788081,0.00641271,0.0150749,0.00861698,0.0229781,0.0255748,0.0300284,0.00466261,-0.0043363,-0.030153,0.0239419,0.0135324,-0.0186316,-0.00696738,0.00203703,0.0131611,0.0124674,0.0144499,-0.0319747,-0.00896301,-0.00952337,-0.0360881,-0.0108737,-0.00864586,-0.00889082,-0.000733664,-0.00257974,-0.040265,-0.0218412,-0.0151116,-0.00763444,0.00775325,-0.0138435,-0.000125148,0.00780066,0.00610059,0.0136701,0.00110022,0.00121217,0.00284955,-0.00692718,-0.00241757,0.0148965,-0.0371516,0.00207953,0.00638769,-0.00677306,0.00140345,-0.0102786,0.00015115,0.00219758,0.0414981,0.030822,-0.0042908,-0.0380098,0.00417465,0.035152,-0.0182848,0.00978891,0.0292751,0.021312,0.00260355,-0.00658609,-0.0387258,0.00378223,0.010254,-0.00791993,0.00935436,-0.0108553,0.0199109,-0.00492037,-0.0140999,0.000482093,-0.0194299
0.00142807,0.0125836,-0.00436476,-0.0136691,-0.00944039,-0.0189143,0.000797116,0.0170767,-0.0115855,-0.00726885,0.0405106,-0.0074685,-0.0250706,0.000460812,0.00016418,0.0126405,-0.0168344,-0.0227008,0.00523844,0.0117833,-0.0194161,-0.00251622,-0.0103331,-0.00958532,-0.00154589,-0.0254753,-0.01763,-0.000149769,0.0204914,-0.00776272,-0.0134339,0.011325,-0.0134803,0.00952529,0.0156779,-0.014567,0.0131138,0.00945937,-0.000818589,0.0127771,0.00338204,-0.00877838,0.00174467,1.12056e-05,0.00827993,0.00304125,-0.021511,-0.00357185,0.0218593,0.0135095,-0.000991186,-0.00395479,-0.0127629,-0.0381483,-0.0364496,-0.00812478,0.00931133,0.0248649,-0.00858001,0.000224392,0.0116549,0.00368205,0.00606143,-0.00893754,0.0119117,0.00865175,0.0194199,0.0034312,0.0316671,0.0289605,0.00399154,-0.00188944,-0.011956,0.0108458,0.00730885,0.00124167,-0.0176301,-0.00979647,-0.0102868,0.0101129,0.0148179,-0.0125829,-0.00564124,-0.0156924,-0.0155054,-0.010059,0.00766553,-0.00599754,0.00734768,0.0164048,0.00202538,0.0192414,0.0513869,0.0351527,0.0200373,-0.00704728,-0.0162794,-0.0116822,-0.0124807,0.0322385,0.00916471,-0.0108104,0.00978281,0.00427552,0.00292724,-0.0118323,-0.00134945,-0.00965937,-0.00322225,0.0101995,0.0033482,0.0279336,0.0218513,0.0116509,0.00696325,0.00485122,0.0137967,0.0115034,-0.00430379,0.0051909,0.00120498,0.00420547,0.00880217,0.00719092,0.00656182,-0.0107702,-0.017291,-0.00813447,0.0181058,0.0114991,-0.000506383,-0.0167831,-0.0260047,0.00819258,0.0262695,0.018502,0.030928,0.00583294,0.00946135,0.00689677,-0.012573,-0.00310279,-0.00903845,-0.00751885,-0.02879,-0.0169235,-0.00644949,-0.0271398,-0.00340747,-0.016289,-0.0142833,0.0190363,0.0142056,-0.00279163,-0.00153844,0.00642363,0.0164686,0.00377651,-0.0262476,-0.00582452,-0.0155913,-0.0302054,0.0133504,0.0116234,0.0268812,0.00196683,-0.00710542,-0.0147437,-0.0193994,-0.0124288,0.0150923,-0.000957723,0.00329596,-0.00480096,-0.0139252,-0.00401882,-0.0403179,-0.0256629
