0.033152,0.0532811,0.00238521,0.021378,0.00439476,0.00642251,0.0280186,-0.0193709,0.0103679,-0.0201702,-0.0445078,0.0194847,-0.0627157,-0.078239,0.00603467,-0.0350638,-0.0230493,-0.02347,-0.0811974,-0.00596441,0.078495,0.00389049,-0.0292359,-0.00477096,0.00425207,0.00717471,0.0500323,0.0154939,0.00947112,0.0164616,-0.0576473,-0.101584,-0.0474008,-0.00976139,-0.0432685,-0.0392929,0.000365802,-0.032324,-0.0579617,0.00768426,-0.0894483,-0.0572539,0.0957159,-0.00572611,-0.0206435,-0.0195844,-0.0375162,0.0492581,0.030658,-0.0268882,0.0664369,0.0763932,-0.0111332,-0.0258355,0.0419233,0.0551091,0.02215,0.00183315,-0.0694841,-0.0655765,-0.0204434,-0.0315014,-0.0711515,-0.0491354,0.0291429,0.0423144,-0.0954446,-0.0776454,-0.0126869,0.00592052,0.0841505,0.0458197,-0.0563786,-0.0305727,-0.0247739,0.0251372,-0.0394311,-0.0616777,0.00217688,0.0175809,-0.0315977,0.0328836,0.0341102,-0.0151712,0.0370572,0.0126585,-0.0306745,-0.0576968,-0.0919888,0.0382175,-0.0222946,-0.0353655,-0.0362766,-0.0563006,-0.069004,-0.0720064,0.0154825,-0.0683398,-0.0708348,0.0566565,-0.0126723,-0.0647009,-0.0356755,0.00142022,0.0226272,-0.028765,0.0358064,0.00165304,0.00618165,-0.0434176,-0.0528243,-0.00470706,0.0435394,-0.0209602,-0.0392868,0.0619799,0.0528587,-0.0235551,-0.00352764,-0.00355615,-0.0874088,-0.0229482,0.0191428,-0.0722203,-0.0337492,-0.0157686,-0.0812291,-0.0493276,-0.0192312,0.0716586,0.0745681,-0.0697517,-0.0604248,-0.0365693,0.00651499,0.0276187,0.0504232,0.0269244,-0.0432284,-0.0426493,0.00329366,0.00833042,0.068328,0.0410569,-0.0185484,-0.0176686,-0.0179124,-0.00762226
0.017073,-0.00491483,0.0498608,0.00804285,-0.00384595,-0.0298055,-0.0133924,-0.0939652,-0.120657,-0.0248001,0.0543481,0.02847,-0.0131366,0.00255187,-0.089786,-0.0886916,0.0739209,-0.00555067,-0.109016,-0.1045,-0.0558142,-0.0598959,-0.0910486,-0.023565,-0.0160019,-0.081838,-0.0349197,-0.0015826,0.0327543,0.0407779,-0.015807,-0.0383934,-0.0301236,0.0248352,-0.0157163,-0.0165756,-0.0590336,-0.0228269,0.0563023,-0.0150175,-0.0310105,-0.00886968,-0.0387849,-0.0482548,-0.0216571,-0.0107035,0.0133979,0.0601114,-0.0208557,-0.0641235,0.0459394,0.0572689,0.0439358,0.0544826,0.116413,0.00312415,-0.00253617,0.126662,0.00726013,-0.00859033,0.00219974,-0.011578,0.012949,-0.024629,0.0248004,-0.0125107,-0.0642403,-0.059963,-0.0740632,-0.0191214,0.0757506,0.0298452,-0.110189,-0.114362,-0.0545772,0.0136506,-0.0334509,-0.0431399,0.00734868,0.0147292,0.031233,-0.00121551,0.047933,0.0630385,0.018838,0.0273964,-0.0746839,-0.0507139,-0.0266794,0.0106037,0.0316256,0.0254125,-0.00262417,-0.0227162,-0.0103229,-0.0516571,-0.0403305,-0.0570209,-0.0407731,-0.0361292,0.0339937,-0.00638031,-0.0746094,-0.0254072,-0.0374939,-0.0403978,-0.0228469,-0.0249975,0.0362158,-0.0219031,-0.0451415,0.0489643,-0.0482678,-0.0384029,0.00948903,0.0384786,0.0427866,-0.00872636,-0.0110188,-0.100113,0.024392,0.0620562,0.00190705,-0.0106823,-0.0332556,0.0105278,-0.0165151,0.0221032,-0.00624114,-0.047153,-0.011981,-0.0564386,-0.0298018,0.012178,0.022857,0.00189303,-0.010941,-0.00901689,0.040921,0.0361161,0.0403481,-0.0293593,0.0172057,0.0742637,0.022049,-0.0333393,0.00652441,0.0288993
-0.0588031,-0.027112,0.0220604,-0.0378446,0.0510902,-0.010226,-0.0346658,-0.0128449,-0.0300979,-0.00652157,-0.0328516,-0.00182254,0.0248067,0.0520471,0.00404051,0.0181415,0.0818019,0.0427634,0.037548,-0.0203159,-0.0701201,-0.0167558,0.0175582,0.0361587,0.0091423,-0.0736253,-0.0670002,-0.00552482,0.00498359,0.0527229,0.026031,-0.0743483,0.00854978,0.0446668,0.0102092,0.0473183,0.0069365,0.0010748,0.0595001,0.0419698,-0.0113234,-0.00434254,-0.0266938,-0.0737919,-0.0350962,0.0210808,0.0233992,-0.0199808,-0.0635406,-0.0444304,0.0601236,0.0356274,0.0189558,-0.0284793,0.0047555,0.0721177,0.0117006,-0.0109547,-0.0270136,0.0197041,-0.00482097,-0.104523,0.022136,0.00846882,-0.0316936,0.030427,-0.00941046,-0.0272722,-0.00391771,-0.00373225,0.0394788,0.0813152,-0.0236368,-0.00275453,0.0520176,-0.0453261,-0.0216966,-0.0273968,0.010944,0.0214176,-0.0625529,-0.0690907,-0.0221497,0.0270717,-0.0617058,-0.0577647,0.0273625,-0.0489766,0.0238488,0.0326149,0.0228081,0.0374673,-0.0266695,-0.00440285,0.0601438,-0.070944,-0.119679,0.0206112,0.00971044,-0.0335317,0.0541428,0.0151775,-0.0886133,-0.0223806,-0.022782,-0.031067,0.0180396,-0.0523263,0.00408906,0.0140395,-0.0649918,0.00785838,-0.0803176,-0.0526221,-0.00643825,-0.00710637,0.0688836,0.031966,-0.0367325,-0.0600336,0.0766473,0.090951,0.000123859,0.0331399,0.0325346,0.00981692,0.0221204,0.0668319,0.0196481,-0.0445791,-0.0364457,0.0194919,-0.00574805,-0.00656692,0.0217218,0.00411637,0.0379193,-0.0306609,-0.0862577,-0.0718148,-0.044482,-0.00164304,-0.0164594,0.0127175,-0.0172113,-0.0124316,0.000588272,0.00139003
0.00133816,-0.0432834,-0.00436054,0.00149384,-0.0437913,-0.0135735,0.00948387,7.72185e-05,0.0193343,0.0403921,-0.039526,-0.0444316,-0.0388348,-0.015964,0.0636679,0.0135279,-0.0295664,-0.0256052,0.0314336,0.0897311,0.00136757,-0.0434037,0.0519218,0.0911293,-0.0485181,-0.0693857,0.0024069,0.000337736,0.0741979,0.0574454,-0.0293943,-0.0430648,0.0486336,0.0328225,-0.0199657,0.0289097,-0.0118225,-0.0471421,0.0630401,0.0777836,-0.0478016,-0.0301212,0.0452821,0.00574475,-0.00915369,0.0164891,-0.0595411,-0.0425073,-0.0631218,0.022162,0.0785272,-0.045159,-0.0194413,-0.00755078,-0.0372999,0.0184445,-0.0301366,-0.0737915,0.0346911,-0.0273178,-0.076785,-0.0183023,-0.0373501,0.00963454,-0.0120317,-0.0783335,-0.0599584,0.0175189,0.081473,0.107796,0.10336,0.0638962,0.0130958,0.0499018,0.0935721,-0.00714061,-0.0136406,-0.00239344,-0.0158783,-0.00374245,-0.00954425,0.00348358,0.00919304,-0.00728231,-0.0139726,-0.0267984,0.065453,0.0426637,-0.0422967,-0.0307139,0.00060911,-0.0141532,0.00819563,0.0088267,-0.0557629,0.00269146,-0.028047,-0.0428143,0.00775485,0.0030815,-0.0678755,-0.0591577,-0.0734227,-0.0354017,0.0117563,-0.0408438,0.0407117,-0.0484298,-0.024367,-0.00247751,-0.0779065,-0.0591252,-0.0262176,-0.0206477,-0.0611489,0.00983784,0.0707984,0.0048794,0.0253594,0.0295084,-0.114641,-0.00344877,0.0486533,-0.0225611,-0.0170782,-0.0347081,0.0286731,0.0100612,-0.0274925,0.00852753,0.0116553,-0.0133572,-0.0162653,-0.00339811,-0.014364,0.0460687,0.0552051,0.0356171,-0.0485433,-0.0695008,-0.0458097,-0.00585161,-0.044945,-0.0699489,-0.00195523,-0.00456221,0.00914289,-0.00429495
0.0335538,0.0368519,0.0205842,-0.084561,-0.0458981,0.0374308,0.00135334,-0.0215616,-0.00810295,-0.0118747,0.0746728,0.00488701,-0.0297168,-0.0349029,-0.122224,-0.0876036,-0.0426667,-0.0867896,-0.0935941,0.107598,0.0496749,-0.0329363,-0.0127962,0.0517027,-0.0224792,-0.0494035,0.00737603,-0.0408562,0.0124908,-0.0479627,-0.0992019,0.00392215,0.0425868,-0.0833509,-0.00315991,0.0989939,-0.0504325,-0.0186769,0.0781083,-0.00395738,-0.0242735,0.00500464,0.00158507,0.00398855,-0.00455247,-0.012899,-0.00761291,0.0443395,-0.00136608,-0.0226968,-0.0497744,-0.0526161,0.0203126,0.00335719,-0.0173636,-0.0357111,-0.0433893,-0.00641952,0.0756993,-0.00520178,-0.103088,0.0860804,0.05421,-0.0453567,-0.0218814,-0.0642815,0.0235572,0.0578762,0.0226211,0.0444285,-0.028613,-0.0384322,-0.051745,0.00578658,0.0634734,-0.0286805,0.000713601,-0.0153722,-0.00839267,0.0454222,-0.0115136,-0.094162,-0.0402851,-0.0514442,0.0206249,0.0324647,-0.010029,-0.00985554,-0.0267909,-0.0379526,-0.0579428,-0.0347892,0.0503395,0.0277688,-0.0422052,0.0717794,0.0485718,-0.0104779,-0.00816586,-0.0075723,-0.0474334,-0.00212633,-0.0195179,-0.0450485,-0.0329213,0.0101882,0.040745,-0.045408,0.00306822,-0.00914633,-0.0160755,-0.00233478,-0.00973863,0.040744,0.0300601,0.0477725,-0.0464034,-0.0719784,0.0410394,0.0275866,-0.0642305,-0.0711685,0.00151282,0.050787,-0.0120329,-0.0377856,-0.0106157,-0.0717221,-0.0169306,0.00456616,0.0404727,-0.0202868,0.0241053,0.0384357,-0.00365432,-0.0455287,-0.0278284,-0.01004,-0.0328426,0.0354762,0.0120002,-0.0437763,-0.0200847,-0.0048271,0.0700881,0.00410178,0.0097454,0.0592892
-0.0497187,-0.0173729,0.00763361,-0.0533262,-0.00681017,0.100279,-0.0543315,-0.041395,0.000609726,-0.072705,0.0494534,0.0894778,-0.0297948,0.0211797,-0.00681889,-0.00477387,0.0467844,-0.0127776,-0.0417511,0.0252602,0.00237632,-0.0211285,0.0242207,-0.00728241,0.0106038,-0.0126688,-0.0361214,0.0310147,-0.0413376,-0.0768928,-0.0435356,-0.00143518,-0.0128716,-0.0509844,0.041572,-0.0165714,0.00107878,0.0320023,0.0727084,0.0219796,-0.0838246,0.0162231,0.0294723,-0.050011,-0.013108,-0.0123921,0.0741527,0.0389617,-0.00160887,0.0265408,-0.00574492,-0.010145,0.0155522,-0.0417424,0.00590525,-0.0321291,-0.123624,0.000465301,-0.0205605,-0.0235408,-0.0101807,0.0106824,0.0111976,-0.0757599,-0.0289142,0.0256234,0.0444679,0.0783176,-0.00438172,0.00381598,-0.0251276,-0.0551108,-0.0136182,0.0299112,0.0270703,-0.0410469,0.0387348,0.0495497,-0.00107843,0.0380839,-0.00669109,-0.10702,-0.115711,-0.0400322,0.120645,0.0210967,-0.1243,-0.0396182,0.0232659,0.0465526,-0.0120814,-0.0641534,-0.0257429,0.00582092,0.0490372,-0.0113392,-0.0373681,0.039321,-0.0399985,-0.0308201,0.0184683,-0.00959376,-0.0339883,0.0328406,0.0517554,-0.0123946,-0.0483667,-0.051153,-0.0623463,-0.0224996,0.00099812,0.0148187,0.0395382,0.0576691,0.0430417,0.00819923,-0.0484541,-0.0512589,-0.0447114,-0.0221204,0.0261076,-0.0305966,-0.0765981,-0.00450869,-0.0402825,-0.0447777,-0.0889122,-0.000364898,0.0978568,0.0336795,0.0460697,0.0413228,0.0615102,-0.079856,-0.115183,-0.013142,-0.0377893,-0.0606283,-0.0432665,0.0210489,-0.0530124,-0.0578554,0.0016749,0.00135249,0.0303531,0.00670249,-0.0180111,0.0223371
0.0335912,0.0372081,0.00624095,0.0327191,0.0143493,0.01399,-0.0598232,-0.0330817,0.0396608,0.0335517,-0.0300219,0.0505317,0.007654,-0.0457631,0.0286715,0.0501518,0.0645099,0.0304785,0.0523187,-0.0287562,0.0158258,-0.0543908,-0.0925455,-0.0342627,-0.0400482,-0.0334371,-0.0719661,-0.051654,0.0229485,0.0582779,-0.0538949,-0.128797,-0.0336307,-5.36216e-05,-0.0452844,-0.0882787,-0.0522199,-0.00694832,0.0673101,-0.0234031,-0.0679288,-0.0352226,-0.0116532,0.0264173,-0.00174539,-0.0232511,0.0383988,0.00209923,-0.0328507,0.00939776,0.0546077,0.0152493,0.0174445,0.00594099,-0.050408,-0.0411665,-0.0666816,-0.034351,-0.0107363,0.0309451,-0.015509,-0.0582589,-0.0201057,-0.011827,0.00990129,0.00118889,-0.0997519,-0.0101849,0.0419151,0.0451115,0.0635847,-0.00865078,-0.0234377,0.0228826,0.0374451,0.0300936,0.0537095,0.0308902,-0.0238608,0.00286107,0.0339591,0.0164665,-0.0399838,0.0518055,0.112326,-0.00644323,-0.0454741,0.00435331,0.0621932,0.0635585,0.0729591,0.0172336,0.0035518,0.00133812,-0.0610711,-0.0157356,0.0563011,0.043714,-0.00362121,0.0366803,0.0605264,-0.0847212,-0.0692658,0.0597873,-0.000201832,-0.0724694,-0.0631437,0.0449414,0.0320713,-0.00115338,-0.0273692,-0.00434626,0.0266858,-0.0197397,-0.0538465,-0.00506384,0.0275703,0.0294975,0.00185107,-0.0821834,-0.144371,-0.0718868,-0.0341645,-0.0116374,-0.0470746,-0.00202411,-0.0623543,-0.0475451,0.0506713,0.0261197,-0.0574501,-0.0705894,-0.000839208,-0.0600434,-0.049468,0.0998848,0.0379038,-0.0305776,-0.00801965,-0.0419392,-0.0373568,0.0284907,0.0285744,-0.00112971,0.0234171,0.0358209,0.0517243,-0.063026
-0.00666329,0.0430685,0.0185153,-0.0335643,0.0626522,-0.018536,-0.0352393,0.0684081,-0.00921011,-0.0140192,-0.0128018,0.0159582,0.0999323,0.0208948,0.0192885,0.0463697,0.0392491,0.0171772,0.0070334,0.0465259,0.0379435,0.024261,-0.0694463,-0.0536684,-0.0262266,-0.0934832,-0.0796941,0.00499884,0.00907913,0.0363111,-0.0146372,-0.0645794,-0.00545514,0.0153375,-0.0556852,0.0147176,-0.027029,-0.0835228,0.00973472,0.00879174,0.035366,-0.0547704,-0.09279,-0.0514045,-0.0149987,-0.0230718,-0.0439008,-0.0061117,-0.0427644,0.00603532,-0.0041359,-0.0273368,-0.0199322,-0.0160074,-0.0348404,0.0575052,0.0495879,-0.0883671,-0.065948,-0.00718752,0.0147874,0.0126074,0.0187674,-0.000359444,0.0248651,0.0134778,-0.106259,0.00655706,0.0450044,-0.0354652,0.0110583,-0.0166021,-0.0742269,0.0433165,0.0607656,-0.00877819,0.0583616,-0.00802838,-0.0380467,0.00100839,0.037859,0.075673,0.0324198,0.03749,0.0743954,0.0351954,0.050628,-0.0278073,-0.0859648,0.0953106,0.101227,0.0166687,-0.00378914,0.0343457,-0.0640647,0.00593986,0.120473,0.0334929,-0.0288094,0.0062509,0.0455071,-0.0318103,-0.0462812,0.0112395,-0.0297141,-0.0771845,0.0208687,0.0394095,0.0374893,-0.0233213,0.0448481,0.0830691,-0.0515638,-0.0556108,-0.0339679,-0.039556,0.0223934,0.0165651,0.0321776,0.0219484,-0.061937,-0.0564404,0.0620386,0.0570871,-0.0724208,0.00626343,0.0347895,-0.064783,0.0139898,0.0255124,-0.0187746,-0.0728709,-0.106313,-0.0523548,0.00805917,-0.0238004,0.00166763,0.0140108,0.0140137,-0.0642029,-0.0659035,0.015849,0.000382247,0.0636892,0.0422788,-0.0233444,0.0310492,0.0264138
-0.0546081,0.0209641,0.00614233,-0.0557688,0.0361917,0.0593914,0.0144485,0.0596402,-0.0320701,-0.0459177,-0.0286796,-0.0177721,0.109467,0.0555745,-0.041925,0.0321304,-0.0067859,-0.0257477,0.049577,0.0112771,-0.0647796,0.0292632,0.0404705,-0.0306483,0.0385721,-0.0541468,-0.0196333,0.110947,-0.0425857,-0.0370092,0.0393684,0.0765119,0.0179113,-0.0305216,-0.0334172,-0.0233953,-0.0322449,-0.089239,-0.0535137,0.0222227,0.0303829,-0.0555961,0.00719713,-0.0273867,-0.0883,-0.0480033,-0.0236223,-0.0484097,-0.0346025,0.0369654,-0.0754938,-0.00566543,0.0279921,-0.0397137,0.0075822,0.0212339,-0.0482546,-0.0540721,-0.00286075,-0.00755994,-0.00927211,-0.0309615,-0.0503279,-0.0156929,-0.00311237,-0.0670321,0.0123505,0.0555137,-0.052984,-0.0586654,-0.0180156,-0.0039481,0.0055896,-0.0200872,-0.0420873,-0.00701231,0.0542056,0.0509525,-0.0244392,-0.00454642,0.0500284,0.00776214,0.0337342,0.0294264,0.0556103,0.0347217,-0.0332373,-0.0495898,-0.0619702,-0.0149756,-0.00791049,-0.0323837,-0.00152233,0.0451454,0.013122,0.0116889,-0.015988,0.0148141,0.00311423,0.0270977,0.0302243,-0.0201741,-0.0453123,-0.0705037,0.0197625,-0.0405112,-0.0641955,-0.0511248,-0.0489046,-0.0334668,-0.0215231,-0.0386345,-0.0554322,-0.03587,-0.0410903,-0.0279008,-0.0154337,-0.0309822,-0.022342,0.0366809,0.0943611,-0.0562281,-0.0688583,0.0206243,0.0254808,0.0434137,0.0541515,0.0182843,0.00372067,0.0665879,0.0421491,-0.0876286,-0.0736894,-0.0579497,0.0176706,0.0114383,-0.10545,-0.0977608,0.0239403,-0.0191988,-0.0396825,0.0111069,-0.04776,0.00870206,0.0753094,-0.032728,-0.0611582,0.0326783
0.0179773,0.0857987,0.0623541,0.0120533,0.0557333,0.0662659,0.0191208,-0.00034615,0.0129889,0.0564639,-0.00478811,-0.0315327,-0.0173387,-0.0269045,-0.0301822,0.0191375,-0.0821245,-0.025896,0.083229,-0.0337963,-0.0486422,-0.0403653,0.0197803,-0.0102321,0.0363369,0.0899889,0.0111544,0.0211779,0.0168873,-0.0429725,-0.0721024,0.0361663,0.107786,0.0121103,-0.0208397,-0.0283902,0.014444,0.02376,-0.00106494,0.00860693,0.000685167,-0.08544,-0.0495594,-0.0357891,-0.0561402,0.0528736,0.0678681,-0.000272556,0.0382796,-0.0112211,-0.0695195,-0.0280592,0.0205372,0.0450662,-0.014511,-0.0181346,0.00634717,0.0558438,0.058274,0.031276,-0.0436423,-0.0720586,-0.0836776,-0.0570319,0.0166123,-0.0323195,-0.00183144,0.0234586,-0.0103961,0.0277299,0.0181239,0.0338786,-0.0271567,-0.0439355,0.00643288,-0.0118009,-0.0272998,0.020355,0.0215387,0.0265651,-0.00902916,-0.0673776,-0.00812193,0.0342567,0.060134,0.0623252,0.00928249,-0.0467288,0.012509,-0.0103988,0.0101573,0.0312573,-0.0123318,-0.0399835,0.0348983,0.0439679,-0.0445348,0.0638868,0.160723,0.0692467,0.0144008,-2.89282e-06,0.0334366,-0.0074834,0.011485,0.000784317,-0.127357,-0.14882,-0.0703292,0.0312682,-0.0687558,-0.0940241,0.0767857,-0.0325602,-0.0722451,0.0595302,0.0362818,0.000541671,-0.00847289,-0.0253709,-0.117802,-0.0473412,-0.0225734,-0.0187801,0.0681398,-0.0107955,-0.0489968,-0.00253945,-0.0131383,0.052581,0.0303911,-0.0518314,-0.0508412,-0.0190663,0.0199816,0.027341,-0.0465559,-0.0337106,-0.0786886,-0.0296949,0.0333357,-0.0083218,0.0233489,0.04894,0.0298008,0.00315656,-0.0782091,-0.0413369
