-0.0052054,-0.0200838,-0.0179509,0.019384,-0.0235702,-0.0137149,-0.031514,0.00987475,-0.00225711,0.000537164,0.0168134,-0.00938321,0.0113401,0.016666,-0.0161629,0.0114964,-0.0113048,0.00257717,-0.0255011,-0.0313027,-0.00621649,-0.00639636,-0.00679602,0.000921975,-0.02216,-0.0132778,0.00169205,0.00988732,-0.00621897,0.0240399,0.0120502,0.00770235,0.00721864,0.0281532,0.00763377,-0.0208343,0.0202604,0.0150907,0.0142892,-0.0160727,-0.0158905,-0.0212701,-0.000654438,-0.0205114,-0.00828414,-0.0197573,0.00223542,-0.0217581,-0.0152976,-0.0211039,-0.000131776,0.00054299,-0.00138043,-0.0146487,0.00440429,-0.00385344,0.00885124,0.00254115,0.00848277,0.00279827,-0.0448734,0.000879784,0.00183715,-0.0126071,-0.00750508,-0.0344883,-8.60275e-05,0.0203829,0.034328,0.00296498,-0.00265571,0.0206503,0.000133124,0.00561176,0.0194722,-0.00109313,-0.00310874,0.00306755,0.00784497,0.0385961,-0.00826727,-0.000555956,0.00972158,0.0139504,0.027886,0.0119136,-0.00302902,-0.0129027,-0.000589976,0.0103152,-0.00504729,-0.00462741,-0.00150482,0.0016406,-0.0176171,-0.00335845,-0.0102957,-0.00234909,0.0200966,0.00224362,-0.0076132,0.000196893,-0.0151279,-0.00913922,-0.00474603,0.0225798,0.00952764,-0.0154503,0.0165446,-0.00572453,-0.0284656,-0.0071175,0.00746145,-0.000974864,0.00779667,0.00119442,0.0194019,-0.00819874,-0.000354107,0.0152493,-0.007102,-0.0260952,-0.00691514,-0.00638514,0.00887226,0.00772079,0.0174509,-0.0153591,-0.0223452,-0.00355495,0.0228322,0.00340534,0.00154019,0.00139573,0.0280544,0.0132071,-0.00572306,-0.00506133,0.0167939,-0.0127228,-0.0265438,-0.0288764,-0.0367806,-0.00396381,0.00139158,0.0213133,-0.023909,-0.00399388,0.00992105,-0.0117838,-0.00539648,-0.0250353,-0.0179241,-0.0097198,-0.00914606,-0.00173672,0.00341467,-0.00222057,-0.0122776,-0.00176242,-0.0172415,-0.000892949,0.0165865,0.00339369,-4.12848e-05,0.000973814,-0.00911396,0.00591845,0.0261514,0.000463282,0.000726424,-0.00170837,-0.00567067,0.00255291,-0.0191003,-0.00114864,-0.0164197,-0.0219579,-0.013293,-0.0126137,-0.0140917,-0.00449973,-0.014899,-0.0152459,-0.0158179,-0.0101623,0.00507589,0.0106763,-0.00117492,0.0104425,0.0289219,0.0201823,-0.00869183,0.000980838,-0.0190689,-0.0102387,0.0116235,-0.0162574,-0.000411095,0.00832995
-0.00221682,-0.0110136,6.81884e-05,-0.000743163,-0.000749173,0.00713884,0.01622,0.0153279,-0.00872032,-0.00569681,0.00475079,0.0217849,-0.0119361,-0.0194508,-0.00183738,-0.0185967,-0.0161201,-0.00327447,-0.00861454,0.00093583,-0.0223239,-0.032258,0.00235762,0.0272217,0.00715069,-0.00290802,-0.000396836,0.0159284,0.0158456,0.0239002,0.0124774,0.00538112,0.0172259,-0.00645816,0.000589099,-0.0149024,-0.0256732,-0.0240507,0.0227129,-0.0112837,-0.0123466,0.00114295,0.00948967,-0.00880122,-0.0123962,-0.0129158,-0.0243596,-0.014789,0.0247756,0.00827605,-0.0114321,0.0175776,-0.0065192,-0.0322532,0.028119,-0.01228,-0.00732173,0.00453555,0.00288091,0.00862807,-0.0133168,-0.00029782,-0.0263322,0.0218886,-0.032437,-0.0126919,-0.0134769,-0.00204542,0.0144384,0.027282,-0.01316,-5.25388e-05,0.00064119,0.015454,0.0128192,0.0215949,-0.0104308,0.009109,0.0153624,0.0217356,0.0148074,0.0418709,-0.0146445,0.0056823,0.0183126,0.0088404,-0.0115053,-0.00464282,-0.0391329,-0.0186329,-0.0132813,-0.0090486,-0.00669463,0.0156112,-0.0220459,0.0242216,0.0111357,-0.0101077,0.0111827,-0.0154336,-0.024712,-0.0125494,-0.00399843,0.000118339,0.00494632,0.0101132,-0.0199733,-0.0228422,-0.00305036,-0.00882286,-0.0151495,-0.0376665,0.00340912,-0.0135053,0.0107276,0.00326687,0.00379228,-0.0128231,-0.0212668,-0.0096647,0.00192245,-0.0209971,-0.00439324,-0.00909035,-0.00489755,0.0106912,0.0136838,-0.0299649,-0.0278021,-0.0125564,0.00336841,0.00835661,-0.00248726,-0.000337326,0.0160521,0.00496906,0.000747787,-0.00915001,0.00741548,-0.0290751,-0.0225656,-0.0115366,-0.0144245,-0.00971482,-0.00296705,-0.0104527,-0.0205537,-0.0321611,0.0105966,0.00156931,0.0058768,-0.0178457,-0.0405159,-0.0185115,-0.0173673,-0.0101009,0.019243,0.0101285,-0.000374428,0.0079993,0.00599407,0.0202532,-0.0100658,-0.00477165,-0.0168829,0.00373753,0.0025247,0.0171401,0.0366058,0.0144645,0.0105905,-0.00393208,-0.00359437,-0.0156212,0.00198486,-0.0355593,-0.0202423,-0.00458152,0.00422786,-0.0506903,-0.00214751,0.0189592,-0.0171564,0.0161846,0.011567,-0.0259067,0.00883737,0.00986831,-0.00297251,7.20588e-05,0.0305107,0.00213129,0.010004,0.0126779,-0.00558149,0.0133974,0.0137097,-0.00719291,0.0159725,0.00489347
-0.00103233,-0.00140652,-0.00276849,-0.00292361,0.0135844,0.00999091,0.0169505,-0.0101963,-0.000183502,0.0106868,-0.021157,-0.0158632,-0.0125711,-0.00189245,0.00591301,-0.00184843,-0.0258276,-0.013113,-0.00558415,0.00263862,-0.0309915,-0.0202162,-0.0349907,0.00663832,0.0186607,-0.00178773,0.0264158,0.0229475,0.0113386,-0.000857514,0.0158131,0.00504585,-0.000341473,-0.0091769,0.00672148,0.0064465,-0.0297175,-0.0195734,-0.00603623,-0.013339,0.00971979,-0.0256096,-3.93494e-05,0.0318484,-0.0134783,-0.0103275,-0.009695,0.0119277,-0.0123077,-0.00223675,-0.0140211,-0.0144206,-0.00708499,-0.00100979,0.00875722,-0.0253951,-0.0125229,-0.0139037,-0.0357645,0.0174957,0.0162653,-0.0121952,-0.00803623,-0.00556985,-0.0148349,0.00770187,-0.0252045,-0.0314738,0.00632055,0.0318556,-0.00385404,0.000252001,-0.0148464,0.00942858,0.00652428,0.015469,0.00329824,0.0337044,0.0345934,0.0340105,0.065827,0.0664912,0.0459588,0.00700295,0.0242366,0.0256399,0.00194541,-0.0191729,-0.0309957,-0.026902,0.0292402,0.00979982,-0.00677336,-0.00327075,-0.000169827,-0.0109171,-0.0103154,-0.00132012,0.00109546,0.00413438,-0.00556736,-0.0289134,0.0119042,-0.00368862,-0.0146749,-0.00546225,-0.0137248,-0.00987191,-0.00213808,-0.00512156,0.0100243,-0.0165779,-0.0278943,0.0230438,0.0104697,-0.00226401,0.00891841,0.00136635,-0.00487408,-0.00968884,-0.0115046,0.0127832,-0.00283956,0.00820854,0.0024954,-0.015045,-0.0158391,-0.0024723,-0.0110285,0.00167997,-0.0112,-0.0120882,-0.0235628,-0.0118695,-0.00185874,0.0229346,-0.00636847,-0.0183095,-0.0236709,0.00224578,-0.0126663,0.00128595,0.0170768,-0.00899144,-0.00710615,-0.0105306,0.00852359,0.0180096,0.00132876,-0.0120172,0.0161882,-0.011069,-0.0290595,-0.0188679,-0.00281489,-0.0118125,-0.00551743,0.00396604,0.00321222,-0.00357557,-0.0160854,0.018187,0.0101785,0.00456835,0.0114092,-0.00144029,-0.000506431,-0.00385709,0.00941143,0.00944365,-0.00447865,0.0216268,-0.0119385,-0.0260655,0.0260619,-0.00980295,-0.00814256,-0.00385631,0.00730748,-0.01704,-0.0104114,0.0103638,0.00583452,-0.0137418,-0.0171162,-0.00812618,-0.00667508,-0.0111824,0.00535181,0.00346193,-0.0103032,0.00157272,0.0145561,-0.00371359,0.00706164,-0.000411271,-0.00175679,-0.000433569,0.0160024,0.0177886
-0.00708112,0.0063861,0.01333,0.0228513,0.00826316,0.0104963,-0.0210308,-0.0171339,-0.00627437,0.00789814,0.0205313,-0.023472,-0.00156911,-0.0050466,-0.00318228,0.0160471,-0.0171929,0.00213081,0.00696755,-0.000646873,-0.037959,0.0141419,-0.00630625,-0.0259242,-0.00157725,-0.0227128,-0.00748237,0.0219417,0.028311,0.00517874,-0.0074127,0.0206372,0.019051,-0.0013718,0.00429044,6.10691e-05,-0.0116008,-0.00358508,0.00436312,-0.0197693,-0.00534302,-0.0290707,-0.0156911,0.0101235,-0.0406814,0.0231546,0.000862756,-0.00643231,0.00710216,-0.0251005,-0.0157477,-0.00400939,-0.00751169,0.00268756,-0.00609158,-0.0146314,0.00105951,0.0028463,-0.0199582,-0.0098765,-0.0102093,0.0119521,0.0132996,0.00750287,0.0283119,-0.00165325,-0.0129778,-0.00270118,0.023492,0.0217084,0.0350889,0.00718656,-0.00858797,0.0306969,-0.0136779,-0.00139469,0.0161751,0.0365977,0.0918654,0.0756243,0.0775954,0.0784035,0.0629229,0.0209512,0.0252955,0.0484979,0.00984106,0.00174113,-0.0272949,-0.0026873,0.0175622,0.0200009,-0.0205213,-0.0188314,-0.00077078,-0.0389446,-0.00553877,0.00613267,-0.012352,0.00884651,-0.0239574,0.00752043,0.0047535,-0.0196273,0.00188133,-0.00867206,0.0097628,-0.00494736,-0.000667271,0.00117364,-0.00622536,-0.011587,-0.0239664,0.0167489,0.00403106,0.0143448,-0.011646,-0.000374762,0.00700445,-0.00183597,-0.0216521,-0.0172213,0.00620863,0.0179595,-0.00650232,0.00247059,0.00583095,-0.0149237,0.000658366,0.00893201,-0.0118581,0.0113538,-0.00444547,0.0191597,0.0128229,0.00130364,-0.0197885,-0.00789563,-0.00745134,0.0137183,-0.00702351,0.000355724,0.014461,-0.0093013,-0.00692599,0.000807512,0.0147551,0.00317513,-0.0026256,-0.0171077,0.0198564,0.0242746,0.0232775,-0.0174461,0.0250115,0.00484644,-0.0223686,0.00345051,0.0157375,0.00120118,-0.0128215,0.00202996,0.00767005,-0.00396247,0.0225502,0.00458275,-0.0232548,0.00300223,0.0054905,-0.00960462,-0.0158181,0.00788603,-0.00414538,-0.0215252,0.0136322,0.0214125,0.000815067,-0.0113978,0.00587619,-0.00433274,0.00580469,0.00346994,0.00743972,-0.0114132,-0.0348413,0.00667504,-0.00659843,0.00205019,0.00640878,-0.00255852,-0.00558313,0.00568566,0.0175197,-0.00876099,0.0217925,0.0066578,-0.00143229,0.00467762,-0.00991024,-0.00800629
-0.0273578,-0.0167705,0.00258509,0.0102184,-0.0182027,0.00916959,0.00342773,0.00963397,0.00239754,0.003911,0.00598632,-0.0110661,-0.0233331,-0.00407685,-0.002052,0.00323783,1.17892e-06,0.00425981,0.0144922,0.00947763,-0.0107553,-0.00645048,0.0193422,0.00639438,-0.00765262,-0.0197219,0.0017234,0.00891393,0.0346111,0.00988414,-0.0171787,0.0222033,0.0433386,-0.00246983,0.011497,0.00971418,0.0108859,0.00890359,0.00591107,-0.0314673,-0.0210481,0.00618713,-0.0178923,-0.0177377,-0.00773412,0.0119101,-0.0178286,0.019946,0.00907608,-0.0175663,-0.0164115,-0.000607685,0.00587834,0.00127589,-0.00844818,-0.000759256,-0.00697486,0.0052068,-0.0146298,-0.00470295,-0.0071474,0.00710633,-0.00307273,-0.0443575,0.00237167,-0.00823556,0.00677425,0.0131358,0.00652648,0.00865476,0.0191817,-0.0064957,-0.0188865,0.0142162,-0.00249307,-0.00176393,0.0143838,0.020809,0.0614603,0.0846177,0.0648654,0.071461,0.0415112,0.0284755,0.00268469,0.00983813,-0.00463823,0.0119265,-0.0389888,0.00575401,-0.00802935,0.00199467,-0.0148748,-0.00110879,0.00519583,-0.00984652,-0.00599955,0.00461572,0.0070272,0.00140623,0.000232006,0.0220921,0.00359902,0.011851,0.0069121,0.00838573,-0.0054634,-0.017424,-0.0187416,-0.0202238,0.0112358,-0.0200411,-0.0141754,-0.0175781,0.0040204,0.009411,-0.0262144,0.00681373,-0.0071328,-0.000569653,0.0122113,0.00221784,0.0082802,-0.000713434,0.00662706,0.00331287,0.0185603,-0.0116257,0.0185704,0.00344582,-0.00838718,0.0108551,0.00638621,0.0176675,-0.00110652,-0.00384799,-0.0104058,-0.0207055,-0.00138233,-0.00422275,-0.000414264,-0.0021773,-0.00478624,-0.012999,-0.00893788,0.0131587,0.0139854,-0.010274,0.0175197,-0.00715815,-0.0237295,-0.0177349,0.010259,-0.0016402,0.00196579,-0.0118281,-0.0193183,-0.00267542,0.0162719,0.00553649,-0.00107122,-0.0139865,0.00704961,-0.0225879,0.0148474,8.65604e-06,-0.0217628,0.0101666,0.015583,0.00861719,0.00357721,-0.0162528,-0.0224149,-0.0194706,-0.00955069,0.0190405,-0.00677497,0.00699132,-0.0111193,-0.0270362,0.00804367,-0.00580036,0.00809584,-0.00706215,-0.0200895,0.00779693,0.00729176,0.00373801,-0.0206156,0.0128058,0.00376489,0.0100414,0.0440509,-0.0101732,-0.0244682,0.00252454,-0.00192747,-0.0114248,0.000989725,-0.00715365
0.00163659,0.00679269,0.00293906,-0.0131458,-0.0139098,0.0172841,9.85367e-05,-0.00337627,-0.0154545,-0.0281779,-0.00983844,0.0170937,-0.00560612,-0.0116704,0.0105052,-0.000701089,-0.0151064,0.0107479,0.0348131,-0.0172642,0.00484195,0.0053445,0.00167636,-0.00047076,0.00734169,0.00678488,-0.00212081,0.00911364,-0.000273955,-0.00460262,-0.00459594,-0.0216692,0.000479664,-0.0111196,0.00826832,-0.0127262,0.00185899,-0.00308127,-0.0226154,-0.0277438,0.0113096,8.11219e-05,0.0111576,-0.00613147,-0.00152803,-0.026132,-0.0151369,0.00554508,-0.00874752,-0.0036355,0.0185558,-0.0105431,-0.00700565,0.0131125,-0.00293097,-0.0020973,-0.0156783,-0.0182867,-0.0218828,0.0267139,0.00206832,-0.0246313,-0.022632,-0.0370209,-0.0125257,0.00777529,0.00381981,-0.00814927,0.0136991,-0.00305695,-0.0090479,-0.019851,0.00301812,-0.00585249,0.0227736,-0.00996083,0.0356296,0.0195577,-0.00107019,0.0499261,0.0446937,0.0248534,0.0338378,-0.00673041,-0.0087766,0.0175491,-0.0162372,0.000909524,-0.00709948,0.017526,-0.00629892,-0.00305128,0.0192851,0.00520332,0.0287515,0.00837729,-0.0169795,0.0182073,0.0276382,0.00156086,0.00336296,-0.0190021,-0.00683888,0.0091457,-0.00814229,0.000870404,-0.00826173,-0.0138603,0.00267103,-0.0261159,-0.0158267,-0.0241499,-0.022674,0.0138347,0.0204487,0.0135542,-0.00831692,-0.00485991,-0.0375421,-0.00961724,0.00517266,0.0194605,0.0101088,-0.0136541,-0.00881059,-0.0104779,0.0247733,0.00519815,0.0136716,-0.0107695,-0.0111155,0.0131001,0.0157514,-0.0128839,-0.00588798,0.0139039,-0.00943839,-0.0181578,-0.00128704,0.00356429,-0.0212201,0.00680858,0.0144588,0.00541798,7.38746e-05,0.00814365,0.00965593,0.0185862,-0.00953732,-0.00343783,-0.00225741,-0.0257457,-0.0163714,0.00851669,-0.0039109,0.0070191,-0.0097539,0.018447,0.00112172,-0.00131521,-0.0182092,-0.0100916,0.00937428,0.000605956,-0.00516604,-0.0329145,-0.0102054,-0.00999445,0.0302392,0.0196099,0.011734,0.0102482,-0.0132304,-0.00567448,8.58533e-05,-0.0033295,-0.0186417,-0.0211912,-0.023474,0.000128761,-0.00554501,-0.00896032,-0.00153375,-0.00852373,0.0089618,0.00162261,-0.0130895,-0.0114118,-0.0310961,-0.00302758,-0.00123383,0.0162757,0.00167079,-0.0201378,-0.0310681,-0.0299556,-0.0126966,0.0219752,-0.0136164,-0.0358801
-0.00128457,-0.00994092,0.0245299,0.00340819,-0.00593752,-0.0450854,0.00913077,-0.0247563,-0.00994233,-0.0183808,-2.7645e-05,0.0038984,0.00196984,-0.0162264,-0.0154482,-0.00493319,-0.0256064,0.00869679,0.016265,-0.0179738,-0.000731785,0.0348333,-0.00262113,-0.00324024,0.00490109,0.0237399,-0.0197445,-0.000433608,0.00571682,-0.0077789,-0.0114717,-0.00727649,-0.0307536,-0.00208138,-0.00274886,-0.0223337,0.0036454,0.0120201,0.00221865,0.00400881,0.00895341,0.00218027,-0.0034752,-0.000620937,-0.0195534,0.00469625,-0.0160276,0.0063877,-0.00439847,0.00397011,-0.00174306,-0.00244862,-0.00249206,0.000935303,-0.0195125,-0.00128365,0.0101513,0.00181989,-0.0240639,-0.0178288,0.0108875,0.00482516,-0.00422137,0.0100801,-0.0156454,0.00145078,-0.00718758,-0.0129661,0.002905,-0.00447296,-0.00280008,-0.0254599,-0.00786521,-0.0104474,0.0155512,0.0169635,0.0484097,0.0316518,-0.0121866,0.0202845,0.0386575,0.0330328,0.0132484,-0.0245767,-0.000183238,0.0182227,-0.0186073,0.0239634,-0.0109464,0.00319442,-0.00185496,0.00224422,0.00217495,0.0111532,0.00763381,-0.0248596,-0.00279185,-0.00873348,-0.00231461,-0.00851872,0.00186831,-0.0186465,-0.000196372,0.020259,0.0252482,-0.0151102,-0.0258337,-0.0121284,0.00387466,0.0152904,-0.0118726,-0.0100537,-0.00384048,0.00394373,0.0113295,0.0103073,0.0142045,0.0167093,-0.0264799,-0.00740775,0.0172726,0.00138223,0.00587012,-0.0180434,-0.0204793,0.000102373,-0.0192923,-0.0255607,-0.00782849,-0.0113547,-0.0151046,0.00062012,-0.00591845,-0.026606,0.00690477,0.0131347,-0.0228442,-0.0233211,0.0141151,0.0165944,0.00921382,0.00605073,0.00618345,0.0250938,0.0168458,0.000300761,-0.00807932,0.0137589,-0.0244463,-0.00728292,0.0333035,0.00891746,-0.00802083,-0.00435045,-0.00177696,-0.00382176,0.0130938,0.0331819,0.0240473,-0.0172796,-0.0257548,0.00406965,-0.00123006,-0.00283655,-0.0122271,-0.0268623,-5.49813e-05,-0.025875,0.00856931,0.00565519,-0.0079706,0.00926158,0.0151042,0.00420707,-0.0125098,-0.0234937,-0.00432009,-0.0165567,-0.0181424,-0.0243809,-0.00234995,0.00439122,-0.00162629,0.00175172,0.0190758,-0.00162738,-0.0191804,-0.00237614,-0.00405517,-0.0190167,-0.00270493,-0.00347395,0.00277476,0.00994697,0.000133919,-0.0063049,-0.00575608,0.00327247,0.00295196,-0.0150764
-0.0400385,-0.0107585,0.0104603,0.0172119,0.0104992,-0.0411942,0.0150604,-0.00949298,-0.00256604,0.00196152,-0.012612,-0.00587865,-0.0150102,-0.023159,-0.0169246,-0.011578,0.00866064,-0.0168354,-0.000357918,-0.00559497,-0.00862108,0.00596124,-0.00134223,-0.0312256,-0.00320409,0.00143546,-0.00314872,-0.0073921,0.0115245,-0.0105697,-0.0231225,-0.0145295,0.0105753,-0.00219822,0.0231476,-0.00420095,-0.00784567,0.00406222,0.00635716,-0.0200158,-0.0173065,-0.0030321,0.00635577,0.0128328,0.000199584,0.0293137,-0.0131956,8.40097e-06,0.0114819,-0.00281147,-0.0109184,-0.00541573,-0.0163507,-0.000498516,-0.0111809,-0.0127805,0.0124119,-0.00575325,-0.00962548,-0.0115437,0.0156311,0.0284116,0.00540295,-0.0238674,-0.0128488,0.0149942,-0.0103268,-0.00983373,-0.0113947,0.0161198,-0.00801824,-0.00763084,0.0146805,-0.0155522,-0.0010296,0.00910651,-0.00174119,0.0129038,-0.0024417,0.022163,0.0180795,0.021819,0.0217626,-0.000102103,-0.0244201,0.00453,0.00849128,-0.00382926,-0.0240386,0.0100699,0.000346237,-0.0190666,-0.0300759,-0.00437847,-0.00489989,-0.0251203,-0.00611607,-0.00376404,0.00476403,-0.0110467,0.0102799,-0.00270561,0.0111379,0.0224003,0.00735971,-0.00328318,-0.0255995,-0.00710567,-0.0132978,-0.000512988,0.0178858,0.0271996,-0.00611503,0.00598422,-0.00807179,0.00629257,0.000124062,0.0145438,0.0093426,-0.0111034,0.00258593,-0.00351771,-0.0100814,0.00881912,0.00190987,0.00402065,-0.0308892,-0.0204943,-0.0056818,-0.02856,-0.0357778,-0.00141943,-0.0127186,-0.0086884,0.00366713,0.0072814,0.00357775,-0.0399413,-0.015686,0.000847675,-0.000240715,0.00166043,-0.00556258,0.000853906,0.00269165,0.0191137,-0.0163582,-0.00726923,0.0163261,-0.00695757,0.00675011,-0.0194481,-0.0121468,-0.00390334,-0.0189065,-0.0240678,0.0220213,0.0101264,0.0267538,0.00572521,-0.0180214,-0.016492,0.0147923,-0.0138065,-0.00732235,-0.0162167,-0.0053338,-0.00152521,-0.0104339,-0.0103544,-0.0124275,-0.00551478,-0.0152818,-0.00409174,-0.0208213,0.00386542,0.0143764,-0.0022423,-0.0103006,-0.00431757,-0.00839682,0.000194234,0.00410506,-0.0159201,0.00939813,0.000499404,-0.000361229,-0.0208427,-0.0110782,-0.014117,0.00821197,-0.0129284,0.00093559,0.0137268,0.0101459,0.0231989,0.018018,-0.0374013,0.0188955,0.02644
-0.00645022,0.0238812,0.0132801,-0.0117114,-0.00720768,0.00816638,-0.0152209,0.00012059,-0.0106544,-0.0149892,0.0127769,-0.0047962,-0.0198772,-0.0131015,-0.00330633,0.00636192,-0.00515449,-0.00106402,-0.012936,0.00532356,-0.0184216,0.0135007,-0.00382529,-0.0189279,0.00386411,-0.0218406,-0.0215433,-0.00946296,0.000622833,0.00556284,-0.0039227,-0.0337431,0.0125355,-0.0241498,-0.0100628,-0.00123141,-0.0126031,-0.0113888,-0.0145737,-0.020591,-0.00426358,-0.00529043,0.0176916,0.0072409,-0.0101163,-0.00580512,-0.00369532,0.00564452,-0.00329801,-0.010994,-0.00321833,0.00671138,-0.0247099,0.0165651,-0.0039325,-0.000770893,-0.00147867,0.000100905,0.00885294,-0.0275865,-0.0244108,-0.00660073,0.00310773,-0.00282101,0.0232726,0.0340592,0.00973586,0.000492387,-0.00861141,0.00716994,-0.00168942,0.0178189,0.0186435,0.00976071,-0.0166967,-0.00359202,-0.0282689,-0.0161265,0.0184604,0.00437323,0.015218,0.00938986,0.015857,-0.0123807,-0.00526896,0.0120566,-0.00430861,-0.00207888,-0.00755215,0.0188032,0.0103866,-0.0233154,-0.00488905,-0.0190319,-0.010496,-0.0131197,-0.00954765,0.0335834,0.0142436,-0.0118047,-0.000270878,-0.0111129,-0.0310811,-0.0180545,-0.01077,0.00351236,-0.00499305,-0.0079036,0.00681595,0.000976902,-0.00704338,0.0105522,-0.0116347,0.0150014,-0.012939,-0.00853361,-0.0294574,-0.026155,0.0309365,0.0130292,-0.00887597,-0.00687263,0.00174236,-0.00239538,-0.00695605,-0.00740151,-0.00678228,0.0228514,-0.0236461,-0.0268147,-0.0200412,0.012494,0.00661984,0.00671685,0.00954281,-0.00209491,0.00322189,-0.00990895,-0.0023622,-0.00376349,0.0111288,0.0185449,0.0155013,-0.00257929,-0.0161401,0.00864716,-0.0100951,-0.00456266,-0.0107054,0.0021713,-0.00301871,-0.0310566,-0.00742575,-0.00286688,-0.0050091,0.00835813,0.0122486,-0.00478332,-0.00105891,0.00355838,-0.00934209,-0.016672,0.00267198,0.00995339,-0.0133749,-0.012062,-0.00964463,0.0365407,0.0153301,-0.00511231,-0.0316652,-0.00376974,-0.0147737,-0.00579432,-0.0031323,0.0144262,-0.00531266,-0.0137961,-0.0137827,0.00503978,0.00145391,-0.0125268,0.0104487,-0.0155828,-0.0293556,-0.0127337,0.00911772,-0.00926981,-0.0103521,-0.0172712,0.0275602,0.00861189,-0.00552983,-0.00551106,-0.018777,0.0207791,0.0295129,-0.0123412,0.0171221,0.0181057
0.0102387,-0.00989613,0.00912993,-0.0424861,-0.0264264,0.00609519,-0.0249885,-0.0134136,0.0206503,-0.00254251,0.0123046,-0.00954605,-0.0190974,-0.00499578,-0.00286034,0.0151458,0.0117518,0.0100504,-0.0210141,0.00508365,-0.00708144,0.00151039,-0.011279,-0.0100463,0.000547964,-0.0249638,0.00522127,0.00953067,0.00961966,-0.00124591,0.014495,-0.000875053,0.00787984,-0.00270647,-0.0327073,-0.0216633,-0.00907102,-0.0119328,-0.0267348,-0.0145915,0.000976698,0.0052348,-0.0228209,-0.0316716,-0.00412184,0.00214123,-0.010571,-0.00477613,0.0126289,-0.00798102,-0.00278737,-0.0152016,-0.00458307,0.0112103,0.00417511,0.00539744,0.00652937,0.0263169,0.0187897,-0.0370282,-0.0198814,-0.00396381,0.0125459,0.0171677,0.0191175,0.0010592,0.0116413,-0.00931987,-0.0131068,0.00865458,0.00893878,-0.0046068,-0.0154581,0.00959327,0.00782564,0.00635981,0.0194693,0.00535333,-0.00388537,-0.026734,-0.00163246,0.00977116,0.00327533,0.00702732,0.00846882,-0.0023472,-0.00446687,0.0107457,0.00638281,0.021012,0.0196183,0.00391259,-0.0034611,-0.00150181,-0.0207234,0.00559068,-0.0191107,-0.0250256,-0.0288573,-0.0232659,-0.0276257,0.000333938,-0.00559678,0.004083,0.00548107,0.00981023,-0.000834379,0.0190831,0.0109089,-0.000525072,-0.00563353,-0.0179888,-0.0243526,-0.00418742,0.0254684,-0.0212455,-0.0103678,-0.00872377,0.0209892,0.0139229,0.0145042,0.00452337,-0.0159948,0.00417249,-0.00776133,0.00226768,-0.00199482,0.0081734,-0.0133745,-0.00788539,0.00590505,-0.00477368,0.00440853,0.00874779,-0.00163702,0.00213422,0.0263607,0.00564562,0.0216119,0.0041487,0.0249255,-0.00051697,-0.00453908,0.015358,0.000319175,-0.00762831,-0.00857743,-0.0016273,-0.00703375,0.0100589,0.0182394,-0.0121663,-0.0307267,0.000218051,-0.00835973,0.0123685,-0.000333923,0.00790244,-0.0112871,0.00944075,0.000616148,-0.0125168,0.000702502,0.0130554,-0.0100071,-0.00574711,0.00305743,-0.00181721,-0.0255615,-0.00658235,0.00434245,0.0124056,-0.0032844,-0.0040106,-0.0011042,-0.0280435,-0.0402283,-0.0108836,-0.00581853,-0.000228632,0.0146457,0.00222251,-0.00331385,0.00281678,-0.00520797,0.00384074,-0.0121113,-0.0144434,0.00123087,0.00542011,-0.00972787,0.00640056,0.019377,0.00779704,-0.0229307,-0.0325901,-0.0184328,-0.00239652,-0.00529115,0.0110257
