0.0401037,0.060689,0.0058695,0.0794517,-0.0390823,-0.0552633,-0.0233748,0.00177761,-0.0486375,-0.00389716,-0.0362139,0.0613103,-0.035548,-0.0117502,0.105181,-0.0254237,-0.0814263,0.0102373,0.0658295,0.0271188,0.102939,-0.00864967,-0.0277558,0.0426807,0.00917131,-0.0396416,0.0480429,-0.0530127,0.0569508,0.0483453,0.00171535,-0.0241007,-0.0260398,-0.0247432,-0.0365286,-0.0680944,-0.0632922,0.0912463,0.0496269,-0.0738736,0.0182804,-0.0394659,0.0423119,-0.0212394,0.0516452,0.00155359,0.0343147,-0.0499604,-0.0175614,0.00586856,0.0123756,-0.0432718,0.0359301,-0.031239,0.0292,-0.0228693,0.0434857,-0.00456995,0.0136178,-0.0234112,-0.0773131,0.0159693,-0.0138276,-0.0719938,-0.0442481,0.0362895,-0.17524,0.0571609,0.0233185,0.039374,-0.0331755,0.0250464,0.00823685,0.0263014,-0.0407799,0.0479444,0.0237581,-0.00842509,0.0149402,0.080891,-0.032195,-0.0276598,-0.019322,0.0225749,0.00811662,0.0279198,0.046733,0.018409,-0.0131986,-0.0341143,-0.0178214,-0.0298629,-0.0632339,-0.054712,0.027872,-0.0141412,-0.0242465,-0.0472107,-0.050824,-0.0422747,-0.0193028,-0.000926186,0.000194396,-0.0110203,0.0164761,-0.0432365,-0.0521396,-0.00343076,0.00575155,0.0255649,-0.0382278,-0.00412465,-0.0143283,-0.0283078,0.00725244,-0.0247511,0.00850305,-0.0699255,-0.0326943,0.0205144,0.0105597,-0.0429199,-0.0854223,0.0242453,-0.00384158,-0.0192888,0.0120082,-0.000992015,-0.119356,-0.0474631,-0.0279933,0.0409212,-0.0586051,-0.0471776,0.0277296
-0.0398145,0.0175845,-0.0132055,0.0190025,0.012832,-0.0258225,0.0217165,0.0670185,0.0728906,0.0436177,-0.0711562,0.00043165,-0.0282234,-0.00165832,0.0370567,-0.0252714,0.039839,-0.0726976,0.0104404,0.0275034,0.0824254,-0.0162589,0.014708,0.0244518,0.0322007,0.00980538,0.0018888,0.0527292,0.0125466,0.0311125,0.075025,-0.00784316,-0.00422292,0.0729462,-0.020682,-0.0288041,-0.0189182,0.0035129,0.0502387,0.0615743,-0.0992235,0.0112533,0.0418963,-0.0541035,-0.0851192,0.0577983,-0.0306398,-0.00256394,0.0236559,0.0224675,0.0259416,-0.021178,-0.00951147,0.0635881,-0.023864,-0.0176631,0.0345549,0.036162,-0.0172007,-0.0498985,0.0703236,0.0218754,-0.0501167,0.0810323,-0.00805524,0.00366531,-0.0108882,0.0291571,0.0333689,0.0257221,0.100554,0.0366398,-0.0568469,-0.0148534,-0.110328,-0.0269735,-0.101456,-0.0333151,-0.0215104,-0.0221587,0.050898,-0.0847921,0.0155484,-0.0492896,-0.0393875,-0.0909825,0.0150139,0.00473319,-0.0212177,0.0241958,-0.0581729,-0.0564489,0.0160684,-0.0485216,0.0214343,0.058356,-0.0164651,-0.0586909,0.0834802,-0.0310793,-0.0283495,-0.0429779,-0.0832137,-0.0141915,-0.0197866,-0.0516931,-0.0080651,-0.0875578,-0.0130489,-0.0309468,0.000860039,0.0418901,-0.0268631,0.0625677,-0.0608579,-0.0886211,0.0159209,0.045764,0.0478884,0.00754443,-0.0896102,0.0142016,0.0225656,0.0473325,0.010479,-0.0167256,-0.0228876,-0.0446873,0.0202736,-0.0433436,-0.0799757,-0.0827375,-0.0366726,-0.013697,0.0553521
0.104767,0.0884234,-0.00283026,-0.00905256,0.0527707,0.00956915,-0.0191713,0.0906744,-0.0455494,0.051049,0.0910731,-0.0151687,-0.00417834,0.0424223,-0.0365033,-0.0595338,0.044095,-0.0166363,0.000497982,0.103339,0.0944145,-0.0146474,0.049963,-0.0065204,-0.00654789,0.0338244,0.0787347,0.0475798,0.00997228,-0.00584949,0.0559125,-0.0185695,0.00619716,-0.0595798,-0.0986162,-0.0626722,0.0532382,-0.0335472,-0.0790557,-0.0769619,-0.00634445,0.0604593,-0.0147973,0.063956,0.0272975,0.0399747,0.00816829,0.0341069,-0.0293652,0.00676826,0.0436398,-0.0266199,-0.00827207,0.04588,0.0474266,0.0503804,0.0851615,-0.0265737,0.0173989,0.00397139,0.0692819,-0.0599033,0.139802,0.0121419,0.0609426,0.0477293,-0.0351274,-0.125341,0.0104721,0.0157299,-0.0448614,-0.0230759,0.0261029,0.0319753,-0.0893627,-0.0633962,0.0632279,0.0274195,-0.0702345,-0.0279136,0.0373492,-0.0717586,0.028043,-0.069809,0.0160025,-0.0298459,0.0175833,0.0294743,0.0491492,-0.000732446,0.0382919,-0.0365749,-0.10025,0.0931336,0.0164576,0.0207588,0.0173232,0.000250697,-0.0146417,-0.0288159,0.00635653,-0.15114,-0.0151392,-0.00661052,-0.097998,0.00454717,0.0252357,-0.00154106,-0.104297,-0.0320299,-0.0233634,-0.0322138,-0.0264251,-0.0232804,-0.0388017,0.0569064,-0.0772306,0.0193232,-0.066648,-0.0212598,-0.0282988,0.0399369,-0.0659746,-0.051946,-0.0438482,0.00154574,-0.0734469,0.0383378,0.0491478,0.0272012,-0.0468169,-0.0260612,0.0572386,-0.0484934,0.0918161
-0.0920613,-0.102471,0.0893758,-0.0163628,0.0779384,0.0132227,-0.00634426,0.024559,-0.0132895,-0.019217,-0.0720016,-0.00660966,0.0426042,0.0674898,0.00218669,-0.0435019,0.0160355,0.0365172,0.06727,-0.0134924,-0.033505,-0.0321234,0.044316,-0.0709412,0.0432246,-0.0972599,-0.0548847,-0.0697001,0.0513599,-0.0341897,0.0366224,-0.046285,0.0376282,-0.0663378,0.082444,-0.00256735,-0.0178123,-0.0478994,-0.0277325,-0.0258055,0.0620488,-0.10116,-0.0171889,-0.0051762,-0.0111853,-0.0819286,-0.0736975,-0.0815403,0.0482447,-0.00308036,0.00765591,-0.0516263,-0.0531799,-0.100624,0.0158342,-0.00928677,-0.00665946,0.045816,-0.00287363,-0.0146531,0.0443042,-0.055456,0.0484219,0.0920324,0.0114982,-0.0563286,-0.0214728,-0.0289631,-0.0535663,0.0335322,-0.0101722,-0.032399,-0.0427094,-0.00395703,0.000463587,-0.0185015,0.0132051,0.00980832,-0.0166742,-0.00937956,-0.0425017,-0.0781301,0.0235755,0.0271207,0.0850775,-0.0699862,-0.0442185,0.0322574,-0.0361122,-0.00623878,0.00426598,-0.0538199,0.0717853,0.0141092,0.0240782,-0.0552866,-0.109219,-0.0176522,0.000943783,-0.0053992,0.0657239,0.0473976,-0.0655893,-0.0570664,0.0174331,0.00611131,-0.0682651,-0.0523191,0.078046,-0.0450783,0.036288,-0.0458507,0.019844,0.0757004,-0.0574582,-0.0581676,-0.0573831,0.0655536,-0.10895,0.0178965,-0.0804017,0.0494867,-0.0269739,-0.00656836,0.0074877,-0.0229515,-0.0328889,-0.058006,-0.0102598,-0.0310817,0.00167452,0.0527174,0.037728,-0.0473816,-0.00475822
-0.0640057,-0.00647483,-0.0456462,0.0159849,0.00134963,0.0348752,0.036043,0.0902727,0.0890821,0.0285961,0.0959386,0.133477,0.0364437,-0.00133723,-0.00892096,-0.081602,-0.000363436,-0.0396853,-0.0311448,0.0165162,0.0434975,-0.0251166,-0.034083,-0.030458,0.0286873,0.00525176,-0.0369109,-0.0596026,-0.0288267,-0.086777,-0.0208356,0.043404,0.0495804,0.039233,0.0313407,-0.0267175,0.0545231,0.0357425,-0.0463341,-0.000264384,-0.00507023,-0.0835477,0.113189,0.0440852,0.0221139,-0.0912233,0.0399615,0.0222072,-0.0567233,0.100094,0.0293737,-0.00833699,-0.0340022,-0.0233997,-0.0702622,-0.0382563,-0.0111837,0.0250088,0.081673,-0.012308,-0.0610247,0.0140838,0.0485756,0.0278825,-0.0203057,-0.0331624,0.0459316,-0.0369133,-0.0628722,0.0932579,-0.0363567,-0.00885025,0.00410851,-0.0418724,0.0257351,0.0115742,-0.00475615,0.0285019,-0.0667542,0.0692459,0.0171409,-0.0255781,-0.0104631,0.001518,-0.026286,0.0224285,-0.0452476,-0.0144586,0.0162383,-0.0267727,0.0441415,0.0036274,-0.0265098,-0.0817818,-0.0102117,0.0451164,0.044092,0.0791886,0.0290805,-0.0176189,0.000225742,-0.0499623,-0.0715743,0.0224308,0.0365084,-0.0226536,-0.00436901,-0.0032115,0.0353578,0.0454268,-0.0577164,0.0504581,-0.0280509,0.0365831,0.0951095,0.0193645,-0.1031,0.0954826,-0.0221566,-0.0158731,0.0378322,-0.00866101,-0.0758307,0.0311094,0.0368612,-0.022128,0.0907274,0.00590449,-0.0293915,-0.0965191,-0.0461571,-0.0233239,-0.049863,-0.00475237,-0.0144518
-0.0761087,0.0472793,0.0185981,-0.000507711,0.0961989,0.0921319,0.257645,0.347881,0.255882,0.194044,0.0559186,0.0811656,-0.0101603,0.0263667,-0.0136166,-0.0460692,0.0936313,-0.0367037,0.0144208,-0.0306132,-0.0427164,-0.0150246,0.022408,-0.0143387,-0.074927,-0.00705502,-0.0271414,-0.0346522,-0.0270173,-0.0220133,-0.0470533,0.0354561,-0.024517,-0.0232703,-0.0559891,-0.0275646,-0.0498173,-0.0753186,-0.0989768,0.0418122,0.0392286,-0.0897029,-0.0500378,0.00251525,0.0447177,0.0461382,0.0364577,-0.101014,0.00611131,0.0353613,-0.0522769,-0.00711658,0.0727883,-0.0157936,-0.0212573,-0.0155147,-0.0488252,-0.10401,-0.0466235,0.0735568,0.0124092,-0.0731944,-0.0826221,0.128443,-0.00211848,0.0196492,0.0711782,0.0300579,-0.0234144,-0.0228515,-0.0615974,-0.0579609,-0.0704374,-0.0691031,-0.0119139,0.00239226,0.0563978,-0.0174848,-0.0207909,-0.0107957,0.00952523,-0.0540199,-0.115502,-0.0334422,0.00476286,0.0281615,0.0397162,-0.0836267,0.0663085,0.0278447,-0.156879,0.0600728,-0.0483071,0.00568141,0.0100185,-0.00792421,-0.0178072,-0.0985024,0.0239696,-0.00443615,0.00732607,-0.028078,0.0556965,0.0458726,-0.0205817,-0.0303417,0.0386933,-0.0215902,0.0206836,-0.0125396,-0.00582018,0.0352145,-0.0488241,0.0425303,-0.00229543,0.0929724,-0.123481,0.0133617,-0.0333793,-0.0577343,-0.044461,-0.00101812,-0.0389347,-0.0283207,0.0176868,0.0714439,0.0188944,0.00952927,-0.0553452,-0.0273327,-0.0269309,0.0211919,0.0149396,0.0331105,0.0960507
-0.0284931,0.00877898,0.067266,-0.0789874,0.0629255,0.214644,1.00744,1.79711,1.49527,0.385563,0.0662385,-0.0225349,0.0369744,0.0388686,-0.0253595,-0.0446589,-0.00279901,-0.0122935,0.0438319,0.00390516,-0.0732694,-0.0108786,0.0112764,-0.00741713,0.00283907,0.0260593,-0.0190716,-0.0200406,0.0751224,-0.0570241,0.0443567,0.0852472,0.0222048,-0.0816773,0.00274564,0.0105678,-0.0748584,0.0259292,0.00958778,-0.0591713,-0.0586839,-0.0423902,-0.0284673,0.00924896,-0.0446033,0.0010415,0.0104528,-0.0255162,-0.0184574,-0.10306,-0.0160692,0.0485909,0.0177332,0.0355763,-0.0544084,0.0105398,-0.0378661,0.00180803,-0.0794078,0.0989837,0.0314512,-0.026544,0.0101516,0.0171023,0.018736,-0.0245388,0.0186494,0.0209081,-0.0402772,0.00322172,-0.106779,0.0439024,-0.0109193,0.00924726,-0.0782113,0.0792935,-0.0274299,-0.0326052,0.0145089,-0.00709233,-0.0117153,-0.091598,0.00941756,-0.0529304,-0.00481675,-0.0158695,0.0232608,0.0669771,-0.0349526,0.00123297,0.00235714,-0.0313844,0.0885963,0.0344923,-0.039292,-0.0301501,0.00579773,-0.034604,-0.100282,-0.0974752,0.0247588,0.00912824,0.0237837,-0.0114275,0.0474514,-0.0532125,-0.0149994,-0.10746,0.0117053,-0.104805,-0.0721316,-0.046344,-0.0698192,0.0252578,-0.0998293,-0.00623411,0.0612309,-0.0849262,0.00855655,-0.0307634,0.00669938,-0.0423261,0.0341684,-0.00393149,-0.0310903,-0.0572492,-0.0280489,-0.0025689,-0.0116178,-0.0968819,-0.0402688,-0.12188,0.0265567,0.054433,-0.0654113
0.0262941,0.00154802,-0.085454,-0.00927375,0.0133514,0.167526,0.922755,2.0108,1.44821,0.451817,0.102106,-0.0665343,-0.0289679,0.0885759,-0.00982664,-0.0152791,0.0763818,0.0178108,0.00361473,0.0252698,-0.0147873,0.00108546,-0.0527034,-0.0334084,-0.0688302,-0.0464664,-0.0083439,-0.027775,0.0368625,-0.0202743,-0.0793914,-0.0521264,-0.0308948,0.0223995,-0.0263728,-0.0222118,-0.0516415,0.0967634,-0.00702147,-0.0499851,-0.072139,-0.0670434,-0.12739,0.0114923,-0.104258,-0.0193958,0.0522508,0.0600067,0.00189917,0.0139341,-0.0346192,-0.0486049,-0.0454106,0.00312368,0.000511897,4.96219e-05,-0.025123,-0.0987125,0.00366531,0.00546426,-0.0244323,-0.0966258,-0.0382194,-0.0459538,-0.0444725,-0.0071399,-0.0450291,0.0396538,-0.0725278,-0.0346752,0.00850732,-0.0294817,-0.00112692,0.0735484,0.0865218,0.0734162,0.0489127,0.0165643,-0.0943911,-0.0152191,0.0529044,0.0434517,-0.00681206,-0.000474518,-0.0367389,-0.0413983,0.0585363,0.0218457,0.0056131,0.00751968,0.00817104,0.0826783,-0.0624535,-0.015614,0.0813413,-0.0272424,0.0253508,0.00350245,-0.0307329,-0.0493527,-0.0303168,0.0490525,0.0561101,0.0542037,0.0541557,0.0454454,-0.043416,0.0830938,0.0868133,-0.000637679,0.0455237,-0.0405624,-0.0831725,-0.0490674,-0.0722231,-0.0401418,0.0325116,-0.0458847,-0.0252812,-0.0781124,-0.0412316,0.0405664,0.0494354,-0.0998471,-0.0154707,0.0692587,-0.0924969,-0.00524762,-0.0576835,0.0480073,0.00728517,-0.0506768,0.00212621,0.0171107,-0.0213977
-0.0239738,0.0488639,-0.0508382,0.0227758,0.00583689,0.163074,0.356415,1.1676,0.711126,0.23578,0.0225034,0.0946593,0.0154071,-0.0228402,-0.0330144,0.0574194,0.0193753,-0.0313659,-0.0193898,-0.0164104,-0.0160054,-0.0332977,-0.00657189,0.00782419,-0.0127809,-0.0423143,-0.0237226,-0.044903,0.0353709,-0.0191881,0.00667335,-0.0380602,0.0726776,0.00219833,-0.0147494,-0.063899,-0.00581859,0.0592481,-0.0194831,0.00703484,-0.0497148,-0.0540497,-0.00927906,0.044475,0.0441772,0.0758796,-0.017052,0.00653659,-0.0315803,0.0191386,0.00841457,0.0185244,0.0412855,0.0788904,-0.0527851,-0.0414131,0.0857409,-0.0220764,-0.0189753,-0.0500383,-0.0798627,0.0164736,-0.00588893,0.0095487,0.0243909,-0.0987064,0.0508541,0.00649089,0.0221422,-0.0282199,-0.0365156,-0.00111125,-0.0299682,0.00487893,0.0955553,0.0137798,-0.0669825,0.0162556,0.0186628,0.0961601,-0.0142869,-0.00831885,0.0255608,-0.0387323,0.0135668,0.0560498,0.0122077,-0.00575359,0.0477358,-0.0232792,0.0475676,0.0501694,0.0316938,0.000727442,-0.0109227,-0.0850841,-0.051388,0.0347284,-0.0852845,0.00277157,-0.0604866,0.0868383,0.033431,-0.0115676,0.0373692,0.00360636,-0.0221229,-0.0524387,0.0322042,-0.0692122,-0.00143391,0.0174486,-0.0419735,-0.104823,-0.0613548,-0.0445317,0.00470295,-0.00370944,0.0497621,-0.0484722,0.0484398,-0.00105653,-0.0530916,-0.0853032,-0.0200451,-0.0276581,0.0319697,-0.067764,-0.026161,0.0213868,-0.101929,-0.0245836,-0.0161179,0.00172233,0.0499707
0.0174305,0.0506017,-0.0201002,0.100563,0.0463844,0.017119,0.0972586,0.199284,0.271891,0.152721,0.0910964,0.103963,-0.0863617,0.0105409,0.0337148,-0.0319002,0.0260543,0.00396678,0.00437986,0.0165368,0.0804717,0.00893001,0.0105178,0.0352418,-0.0141728,0.0875164,-0.0462009,-0.0555676,0.0439472,-0.00294091,-0.061275,0.0213437,-0.0478788,0.0747236,0.0415043,0.00231428,-0.0359298,0.0283413,-0.0255449,-0.100144,-0.0122863,0.0090704,-0.000795933,0.00281791,-0.0437294,-0.0477926,-0.0712239,-0.0601645,-0.0329279,-0.0320899,0.0689975,0.0706794,-0.0779051,-0.0444361,0.0228181,-0.0149286,0.0244979,-0.0421697,-0.0354242,-0.0241859,0.0560677,-0.0430403,0.0187147,-0.0242512,0.0544759,0.0450618,-0.0128488,-0.0217202,-0.0603732,0.0478932,0.0132786,-0.0167638,-0.1055,-0.00890714,-0.031448,0.0245038,0.0317758,0.000605504,-0.0955627,-0.0134428,-0.0345807,0.0535738,0.0755776,0.0254606,0.0221535,0.0133669,0.0479906,0.0113854,0.10143,0.000225161,0.00295382,0.0175127,0.0748689,-0.0493346,-0.0354079,-0.0712889,-0.0463165,0.00696346,-0.0116477,0.0562815,0.0557933,-0.0548043,0.0297853,0.0293723,-0.0402163,-0.00300279,-0.0302066,-0.0274297,-0.00119263,0.0946811,0.00297999,0.0452165,-0.0244977,-0.0737152,-0.0280546,0.0891554,0.0549615,-0.0199407,-0.0568028,-0.0380623,-0.000426413,-0.0303802,-0.0117483,0.104915,-0.0375235,0.0715869,0.00362489,-0.0853604,0.0353403,-0.0457882,0.0367339,0.0674949,-0.0161368,0.045022,-0.00237895
-0.00607315,0.0355412,0.0255987,0.03545,0.0695712,0.124648,0.0240174,0.123196,0.00630651,0.118367,0.0320433,0.0142963,-0.00779079,0.00734905,-0.0152451,-0.00221939,-0.0857667,0.0050436,0.0626763,-0.0356634,-0.072613,-0.0759955,-0.110868,0.00205857,0.0120709,-0.082838,-0.0353186,-0.00580639,-0.0425376,-0.0601917,-0.0105171,0.0365823,-0.0431778,-0.0116773,0.0623845,0.0878369,-0.0308776,-0.0219584,-0.0884328,0.0754728,0.00161189,0.0334083,0.00725062,-0.0377282,-0.0337779,0.0450673,-0.0174361,-0.0128228,-0.00584805,0.0329884,-0.0399442,-0.0483005,-0.0647701,-0.0608133,-0.0335249,-0.126978,-0.0387079,0.00270525,-0.0453597,-0.0384704,0.00512836,0.00178324,-0.0211897,-0.0237515,0.0530852,0.00620609,0.00491487,-0.00843055,-0.106116,-0.0937009,0.0364606,-0.0460051,-0.038131,0.0699497,0.0796267,-0.017593,0.0651314,0.00948141,-0.0487795,-0.031524,0.00896696,-0.0502585,-0.0324235,0.0479915,0.0790792,0.0482962,-0.0581377,-0.0442905,0.064059,-0.0210864,0.0494171,0.0234236,0.0718375,0.0821718,0.00910974,0.0148763,-0.133299,-0.0290111,-0.0102844,0.0318439,-0.0264596,-0.0228782,0.0283413,0.0278284,0.0679696,-0.0664056,-0.0105746,0.0302399,0.0122251,-0.0405338,0.003582,-0.022337,-0.0167583,-0.0263134,0.00890914,0.0520064,-0.0525115,-0.00537743,-0.00602522,0.0901129,0.0327,-0.0506372,0.0200397,-0.0196396,-0.0335645,-0.0427425,-0.00634034,-0.0841787,0.050019,-0.020794,0.01057,0.0260185,-0.0236355,-0.0102076,-0.0237298
-0.0335112,-0.00336358,0.042205,0.0728985,0.108927,0.0305122,0.0532355,0.00643546,0.00644457,-0.024209,0.0168081,0.0102278,-0.0770947,-0.0263393,-0.0190347,-0.0569427,-0.091808,-0.0301383,-0.025125,0.0189145,0.013964,0.0436427,0.0195036,-0.00618214,-0.0221218,-0.0402659,-0.0421268,-0.0318171,0.0420612,0.00687748,-0.0177146,-0.00621046,0.0414489,-0.00935648,0.0763855,0.0718461,-0.0646835,-0.03759,0.033563,0.0461778,-0.023101,0.0173859,0.0119581,-0.0217999,-0.034602,-0.00684014,-0.0380436,-0.0123835,0.0785595,-0.00401114,-0.0453335,-0.0809096,0.0343473,-0.0372351,-0.0581079,0.0341251,-0.00192801,-0.00521462,0.0372347,0.0205556,-0.0193281,0.0199501,-0.0987538,-0.0293203,-4.11974e-05,-0.0983825,-0.0721633,-0.0308549,0.0239587,-0.0389509,0.00654417,-0.030631,0.0967257,0.0248637,0.032539,0.0800144,0.0281156,0.0252645,-0.0168573,0.0190388,0.00118058,-0.096946,-0.0167509,-0.0145441,-0.00240791,0.0145498,0.00880388,-0.0208908,-0.0619758,-0.0526936,0.00116297,0.0639089,0.130202,0.135596,0.00251338,-0.043836,0.0051114,0.0768878,0.0352353,0.00757919,-0.0919216,0.0357388,0.027126,0.0224033,0.016718,-0.0127178,-0.053162,0.0298558,-0.042723,-0.0125597,0.0929655,0.0117123,-0.0902221,-0.00773681,-0.00876268,0.0127402,0.00873961,-0.0220239,-0.0300966,0.0493353,0.0655775,-0.00599178,-0.127545,-0.0301734,0.0489568,-0.0161183,0.0365894,-0.0120781,-0.0306447,0.0620156,-0.0272483,-0.0212735,0.00631034,-0.00105624,0.00868429
-0.0287789,-0.0328506,-0.0764851,0.0923562,0.00575944,0.0175872,-0.0022951,-0.0082739,0.0583493,0.0434582,0.0244096,0.0125771,-0.0283778,0.02944,-0.0406464,-0.0352394,-0.0695837,-0.0559446,-0.00664803,0.0118463,-0.0235959,0.0827809,-0.0078045,-0.0432077,-0.0275532,-0.00370178,0.0900547,-0.0186278,0.0588279,-0.00600376,0.0722201,0.00843833,-0.0821685,-0.0820709,-0.00179747,-0.0309321,0.100913,0.0300113,-0.0952825,0.0769881,0.0745499,0.0171609,0.0215947,-0.00157786,-0.0663538,-0.08079,0.00697511,-0.00156332,-0.0448006,-0.0351381,-0.0196032,-0.00438062,-0.0606672,0.0409112,-0.0192912,-0.0801854,-0.0594828,-0.0673927,-0.0997666,-0.0156934,-0.0120871,0.0564525,-0.0452109,-0.0689066,-0.0286608,-0.00673304,0.0393402,-0.0267919,-0.0214949,0.00227448,-0.0574916,0.0223106,0.0189522,0.0182032,-0.0415297,-0.0758149,-0.0251968,-0.0710143,-0.0281569,-0.0327521,0.000354662,0.0288886,-0.0713439,-0.00442403,-0.0622625,-0.0182594,-0.0713671,-0.0135813,-0.0358572,-0.0611546,0.0098451,-0.0010181,-0.053406,0.070544,0.0510479,0.049337,-0.0143664,0.0176853,0.03147,-0.0739907,0.0610288,0.125058,0.010021,-0.0214935,0.0213677,0.00646922,0.0213664,0.00162866,-0.0234119,-0.0480292,-0.0315808,0.0592438,0.0284806,-0.00489771,0.0675204,0.035508,0.00238651,-0.0380796,0.057686,-0.077742,0.045768,0.00792054,-0.0490232,-0.0346761,-0.0318737,-0.0421938,-0.00592211,0.019964,-0.0695287,-0.0111597,0.0766819,0.0358999,-0.0263905,-0.105377,-0.0109263
0.101447,0.027273,-0.0121188,0.0897267,0.128447,0.0292754,-0.00352296,0.00844872,-0.00946793,0.0243003,-0.0152733,-0.0348015,-0.00797193,0.0479316,0.00823506,0.0581494,0.0389491,-0.00106166,0.0283149,0.0247231,0.0383569,0.0937013,-0.0219481,-0.000229766,-2.42735e-05,0.0148292,-0.0833317,-0.0169452,-0.0445554,-0.0152438,-0.00471807,-0.0359899,-0.0415596,0.0424467,-0.00121284,-0.00607795,0.0401805,0.0814299,0.0191713,-0.048379,0.00137616,0.0147021,0.0258614,-0.0138605,0.00498169,-0.00434378,0.0454373,-0.00230732,-0.105739,-0.101284,0.00636164,-0.0588669,0.073528,-0.0479802,-0.0581523,0.00191595,0.0100772,-0.0228518,-0.0164444,0.0278215,-0.074349,-0.0330829,-0.00860921,-0.0229562,-0.0413622,-0.00979474,0.0712634,-1.84814e-05,-0.0166942,0.0628987,0.00430593,0.0964162,-0.0589891,-0.0437608,0.0176435,0.0287287,-0.0420834,0.0304685,-0.067,-0.0131319,0.0435697,-0.0261826,0.0613978,-0.03352,0.00583848,0.0329585,-0.0117167,-0.043759,0.0123429,-0.0225341,-0.00542061,0.0229655,0.0095872,0.0879471,-0.0187166,0.0123454,-0.0217962,-0.00542445,0.0273053,0.0473825,0.0151708,0.0450425,-0.0682451,0.0767365,-0.0633824,0.115862,0.0355351,0.00216102,0.0538637,0.0106232,0.00610086,-0.00200524,0.0201442,0.0200201,-0.0631854,-0.00302474,0.0580539,-0.0472323,-0.0895483,-0.065814,0.0237105,-0.0695056,-0.0246796,-0.101228,0.0655,-0.0454499,0.0514464,-0.0607514,-0.0982378,0.0359756,-0.0384774,0.0522698,0.0856729,-0.063309,-0.0878625
0.00483323,-0.0262539,0.00826506,-0.049527,-0.0403625,-0.0672508,0.00258918,-0.0333708,0.025678,-0.100345,-0.128167,0.000845879,-0.0420152,-0.0209818,-0.0304874,-0.096407,-0.0166386,-0.0228578,-0.000260119,-0.034367,0.0399965,0.0176521,-0.0335684,-0.00990787,-0.116389,-0.0266481,-0.0382378,0.077868,0.0386259,0.0359169,0.030715,-0.0413892,-0.0424108,0.0396834,0.0407906,-0.0315621,0.0174125,0.00243314,-0.0724258,0.000590323,-0.0248464,0.0273285,-0.0133819,-0.0728952,-0.0313044,-0.0208461,-0.0596743,-0.0738483,-0.0423132,0.0330273,0.01039,-0.0870283,-0.0131924,0.0448913,0.0258779,-0.0718247,0.0108005,-0.0397676,0.04565,0.0294304,0.00266389,-0.0278171,0.0445782,0.0826508,0.0107707,-0.063998,-0.012404,0.0695751,0.0111904,-0.0662196,0.0136384,0.0407462,0.0468197,0.0297555,0.0353512,-0.0359321,-0.0274742,-0.02858,0.0346299,0.00935274,-0.0707835,0.0604765,-0.0698033,-0.0262919,-0.00968711,0.0191009,0.0299741,-0.0698375,-0.00252042,0.0467992,0.0241639,0.0257185,-0.0240011,0.0226022,0.0804595,0.00213873,-0.0590527,0.0137272,0.0620225,0.045539,-0.0233434,0.0259853,0.126023,0.0325638,-0.00166733,-0.0256209,0.0121173,0.00131264,-0.0229693,-0.0411887,-0.0139829,0.0368836,0.0388194,0.0584583,0.0923643,-0.0486252,-0.0340138,-0.0540008,0.057106,0.0123522,0.0113266,0.0516441,0.045634,-0.0372463,0.0635582,-0.0687612,0.0171315,-0.0215733,-0.0104986,-0.00373657,0.0443307,0.0242888,0.0261606,-0.0260251,0.0277245
