-0.0278226,-0.035093,-0.0178808,-0.00666832,-0.0165028,-0.0297005,0.0225638,0.00848809,-0.00141342,-0.0202301,0.00910491,0.0389269,-0.0627132,-0.0324219,-0.00984021,0.0557913,0.0365573,-0.0171265,-0.0101827,-0.0453424,-0.0052645,0.0188408,0.0261745,-0.0377534,-0.00803051,0.0160472,-0.042861,-0.0291987,-0.00120597,0.00166935,-0.00345706,-0.0338901,0.0362164,-0.0342937,0.0103989,0.00362859,-0.0137299,0.0408995,0.00588986,-0.0464126,0.000730612,0.0264385,0.029184,0.0096193,-0.0364655,0.00519183,0.0135648,-0.0137848,-0.0274977,-0.0180277,0.0112492,0.0107709,-0.000285616,-0.0181473,-0.0120174,-0.023506,-0.0096801,0.00768695,-0.0276786,-0.00616435,-0.0173144,0.0448759,0.0201208,-0.013418,0.0117778,-0.0215291,-0.0174913,0.0257742,0.0223172,0.0191744,-0.0187487,0.0210963,0.031657,-0.0192863,-0.00586625,-0.0122161,0.00402668,-0.00674905,0.0301012,-0.0642416,0.0403933,0.012525,-0.00321323,0.00537889,-0.00159585,0.00899355,-0.00843127,-0.00842435,-0.0272144,0.0167436,0.0287356,0.0207416,0.00262913,0.015736,-0.0220708,-0.0360261,0.00326677,-0.0113336,0.00942667,0.0184048,-0.0236529,-0.00460259,0.0238176,0.0437117,-0.0161072,0.0126813,0.0112043,0.00292755,-0.0210666,-0.00868658,0.0285602,0.0167067,0.0170329,-7.74087e-05,0.000711007,0.00608033,0.00450511,0.0137563,-0.00424749,0.0171526,0.0102626,0.00689086,-0.00451253
0.00462169,0.0356509,-0.00816657,-0.0077937,0.0158376,-0.0104768,-0.0197993,-0.0233991,0.0206825,-0.0246061,0.0147909,0.0413865,0.0471506,-0.0216642,-0.0259103,0.0302532,-0.0264374,-0.0128787,0.00746904,-0.0263557,-0.0215885,-0.00373384,0.0238674,0.0463741,-0.0141747,-0.0266531,0.0156045,0.0294212,-0.0023739,0.0106925,0.0274158,0.0177347,0.0341522,-0.0369042,-0.0198195,0.0341591,-0.00134849,-0.0310484,-0.00847184,0.00702651,0.0116672,0.0122047,0.0233643,0.0256884,0.00520069,0.0145133,-0.0146254,-0.0352778,-0.0390874,-0.00804227,0.0321791,0.00445963,0.000297252,-0.0200404,0.00386689,-0.00920844,-0.00477803,0.0162506,0.013026,-0.0230644,-0.0435232,0.0176453,-0.00872647,0.00994893,-0.0111221,-0.00818253,-0.00524168,0.000621408,-0.0220055,0.0250394,-0.0105806,-0.0275809,0.0319921,-0.0297627,-0.0300693,0.000693767,0.0127538,-0.0608532,-0.0178997,0.0024442,0.0183581,0.0236703,0.00724554,-0.0297221,0.016515,0.00621266,-0.03456,-0.0118854,0.0135534,0.0507928,-0.00713345,0.0192981,0.0227912,0.0588523,-0.0403593,-0.0427481,0.0415193,0.00409312,0.00474906,0.0292895,0.0483631,0.0226566,0.0443028,-0.0224397,0.0148493,0.0454496,-0.0095105,0.0105336,0.0137323,0.00281739,0.0254536,0.0179963,0.0166142,0.0342642,-0.0619948,0.00404969,-0.0307083,0.0304847,0.0295646,0.0130754,0.0113668,-0.0144304,0.0128672
-0.0151502,-0.00668216,-0.0180251,0.0232932,-0.0100463,0.0359977,0.0282427,0.0564657,-0.0169803,0.0183263,-0.0340118,0.0168446,-0.0404986,-0.0213666,-0.0182535,-0.0165544,-0.0129191,0.0144973,-0.0073522,0.0279363,0.0464973,0.0178932,-0.0169505,0.0581409,-0.0122747,-0.0448773,-0.00745978,0.0253967,-0.0174574,0.0192864,0.015533,-0.0193663,-0.0200801,0.0246403,-0.016818,0.0103208,0.0074704,-0.0689805,-0.0125409,0.00447221,0.0126734,-0.0454289,0.0140327,-0.00725737,-0.0124065,0.0205329,-0.0394336,0.0331921,0.0158461,0.0115539,-0.00448967,-0.033103,-0.0229376,0.00495524,-0.0207508,0.0150262,-0.0123705,0.0223577,0.0241071,-0.0147584,-0.00689323,-0.0309675,-0.0180537,0.0230119,0.0353939,0.0179222,0.02675,-0.0236079,-0.00833771,-0.0256128,-0.0023835,5.44284e-05,-0.011609,0.0306242,-0.00158129,-0.0354897,0.0350108,-0.00777756,0.0160077,-0.0160913,0.0112927,-0.0193952,0.00330967,0.0332089,-0.00765928,-0.00886749,-0.0561892,-0.0185875,-0.0185478,0.0150764,-0.00769022,-0.06702,0.00818717,-0.00815132,-0.0429533,0.042888,0.00254552,-0.0100353,-0.024358,0.011568,-0.000864116,-0.000832224,-0.0129467,-0.0574354,-0.0119427,-0.00473255,-0.0345239,0.00167007,0.0153751,0.0117356,0.000933073,0.0251886,-0.0127919,-0.00170579,-0.0246155,0.0461786,-0.000120552,0.0292987,0.00853011,-0.0379593,-0.0208146,0.0257521,-0.0238941
0.0109515,0.0426681,0.0128319,-0.0208104,-0.0105483,0.0306256,-0.00393588,-0.0550264,0.0306517,-0.00421301,0.0277009,0.0178385,-0.000631455,0.0656642,0.0251946,-0.0163498,-0.0247115,0.0373637,-0.0242575,-0.00675995,-0.0191198,0.0132926,0.0280349,-0.00744036,0.00639015,0.0223823,-0.0037366,0.0135598,0.023907,0.0247213,-0.0184861,0.00589228,0.0508372,-0.0142876,0.0279278,0.0257703,-0.00783869,-0.00452431,-0.00144188,0.0393498,0.00468135,0.0174836,-0.00530846,0.00268813,0.0284323,0.0373759,0.00159653,-0.0381513,0.00273229,0.00705174,-0.00663803,0.0031104,0.00643777,0.0063594,0.0406952,-0.00563293,-0.0170516,0.00732114,-0.0114466,-0.0321798,-0.0246429,-0.0281736,-0.0183166,0.0103197,-0.0532556,0.0177246,0.00103259,-0.014024,0.0153117,-0.0180399,0.00275802,-0.0289726,-0.0126595,0.0116637,-0.0193439,-0.034619,0.0149881,0.0213597,0.000837983,0.0158167,0.00431618,-0.0560956,-0.0125457,-0.00955871,0.0134974,-0.00986909,-0.0365264,0.00516043,0.031054,0.0112295,-0.0348946,-0.021497,-0.0430786,0.014487,0.00621786,0.0298662,0.00685642,0.02228,-0.00848272,-0.0139431,-0.00366594,0.0121105,0.00413337,-0.0237302,0.00227285,-0.00557459,-0.0011651,-0.0487528,0.0273757,0.0263247,0.00789973,-0.00534313,-0.0309534,-0.0114758,0.0120293,-0.017508,-0.00111568,0.0393959,-0.0219696,0.0375329,-0.00475762,0.0192055,-0.0469301
-0.0100207,0.00197247,0.0383771,0.0501431,0.014856,0.00243123,0.019532,-0.0561539,-0.00345183,0.0332681,0.000129038,0.0297811,0.032256,0.0429971,0.0198982,0.00104479,0.026365,0.0226026,0.0056754,0.0261754,-0.0154846,-0.00744193,-0.03833,-0.0510861,0.0226933,-0.00141573,-0.0153176,0.0263051,0.0227157,0.0111622,-0.0125221,0.022848,0.00729868,-0.0276208,0.0036734,-0.023516,-0.0212616,-0.0153798,0.00376432,-0.0363163,0.0585761,0.0238994,0.003004,-0.013427,0.0396789,0.0144258,-0.000541583,-0.0193224,0.00185993,-0.0096066,-0.0461116,-0.00937208,-0.000532774,0.0135064,-0.0179301,-0.0387814,-0.0529844,-0.00497206,0.0286624,-0.0032629,0.00122735,-0.041477,0.0164429,0.047208,0.000462876,0.0265552,-0.0430724,0.00369438,0.00959708,-0.00929971,0.0254564,-0.0376206,-0.0375286,0.0377974,-0.00321405,-0.0127825,0.0206969,-0.0248945,-0.0396799,0.0162424,0.0199123,-0.0213275,0.0200679,-0.00266498,-0.0217223,0.00226255,-0.0212591,0.0044055,-0.00280097,0.0318014,-0.035465,0.00976331,0.00861007,0.00899031,-0.015471,-0.0229612,0.00256918,0.0268017,-0.00910207,0.0521648,0.00215641,0.0110985,0.000103585,0.0124306,0.00143472,0.00299317,-0.0120365,-0.0101913,-0.0394627,0.00489449,0.0258595,-0.0593519,-0.03325,-0.032807,-0.0196841,0.00281966,-0.00507753,0.0161887,0.0102381,-0.00949272,-0.00280512,-0.0114128,0.0240365
-0.0180661,-0.0507661,-0.0156278,0.0282745,-0.0195389,0.00607803,0.0185771,-0.0274508,0.0328446,0.0404504,0.00753028,-0.0238297,-0.0133734,-0.00130299,0.0197217,-0.00489925,-0.0411337,0.00207347,0.0258193,0.0333861,-0.0365021,-0.0335264,-0.0228914,0.00459705,-0.0246337,0.014198,-0.00285433,0.00159687,0.0169545,0.00810936,0.000736339,-0.000640553,0.0324622,0.0102713,0.0402341,-0.00938078,-0.0265923,0.00338673,0.0341476,0.042616,0.00976102,-0.0230449,0.0140889,-0.0202271,0.00356516,0.00574463,-0.00860693,0.0263651,0.00135396,0.0413665,-0.00134207,-0.0197926,-0.0398571,-0.00654089,0.000849378,0.0141134,-0.040796,0.035569,0.0498862,0.0477403,0.0411775,0.0445084,-0.0132904,0.0109417,0.0424751,-0.0249402,0.00251628,-0.0265329,-0.0206059,-0.0281367,0.0111149,0.0364597,-0.00643784,0.0141147,0.00595094,0.001511,0.0389697,-0.0175667,-0.00271603,0.0035013,-0.0200202,0.0212818,0.0413859,-0.0157263,0.00396534,-0.0247942,0.00469781,-0.0014289,0.0143604,-0.00314529,-0.0396038,0.0147976,0.0170982,0.0148381,0.0177736,-0.0130571,-0.0512519,0.0266283,0.0246465,0.021914,-0.0131066,0.025252,0.0220257,-0.000639512,-0.00742421,0.0373145,0.00375779,0.00210125,0.000800143,0.0229705,-0.0142535,0.0067016,0.0242477,-0.0198346,0.0488872,0.0450722,-0.0158955,-0.00277291,0.0537641,0.0148776,0.00713611,-0.00858135,-0.000142579
0.00181351,0.00991944,-0.0132813,0.0238679,-0.0454512,0.0093317,0.00236389,0.0280665,-0.000779468,0.0261702,0.0215809,-0.00444928,-0.0359143,0.0283778,-0.0165413,-0.0045455,0.00840574,0.0061272,0.0224786,-0.0152244,-0.01351,0.0199869,-0.00377606,0.0248236,-0.00313136,-0.00733033,0.000544166,-0.0174376,0.014124,0.0238929,0.0103325,-0.025874,-0.0297555,-0.000383963,-0.0123005,-0.00261978,-0.0323291,0.047053,-0.0486704,0.0315921,-0.0232953,0.014589,0.00843283,-0.0150275,-0.0182985,-0.00602684,-0.0165434,-0.0076921,0.00940236,-0.0192581,0.00308157,0.0211238,-0.0124494,-0.00582486,-0.0199951,0.0365139,0.0300582,0.0158812,0.0232499,-0.0494556,-0.000216516,-0.00300581,-0.0158183,-0.00643703,0.00113641,0.0192212,0.0556239,0.00746747,0.00217665,-0.00874429,0.0174494,-0.022761,-0.0231895,0.0023291,-0.00420308,0.033786,-0.00508428,0.0108991,0.0229261,0.0359202,0.00151418,-0.00166158,0.00136912,-0.017415,0.00924119,0.0152204,0.00405632,0.0281763,-0.0299097,-0.0033176,0.00891352,0.00949418,-0.015513,-0.0229423,0.0334174,-0.00344542,-0.0413358,-0.0364685,0.0703401,-0.00874901,0.00228359,-0.0149578,-0.0150714,0.0131938,-0.0230237,0.0424847,-0.0156617,-0.0636414,0.0189958,0.00353666,0.00159335,0.0209052,-0.00957406,0.00406528,-0.00363843,-0.0421232,-0.00528993,0.0238857,0.0561838,0.0472341,0.0356385,0.0298837,0.0318476
-0.00677641,0.0493057,-0.0352449,-0.00113,-0.0189912,-0.015121,0.0105492,0.0415416,-0.0170599,-0.00524179,-0.00996914,-0.0464782,-0.02533,0.0051299,-0.0345603,0.00394538,0.00244657,0.0196874,0.00584718,-0.0145601,-0.0403611,0.0286791,0.011044,-0.0414676,0.0216872,0.0115139,0.0178496,-0.00384733,-0.0136109,0.00126313,-0.000833624,-0.0361048,-0.0468467,-0.0351168,0.0160284,-0.00769944,-0.0376856,0.0290967,-0.0032926,0.0656557,-0.0141926,-0.0236932,0.0124484,-0.0103177,-0.0193997,0.00356639,0.0221681,-0.0345225,0.00454329,0.00598496,-0.0228461,0.0312993,0.0583297,0.0288368,0.0137041,0.020839,0.0143808,0.0192728,0.0196437,0.00696527,0.0158661,0.00686451,-0.0215524,-0.0188146,-0.0125205,0.0187794,-0.0202831,-0.0187102,-0.000521611,0.0231321,0.0094553,-0.0252313,-0.00223532,-0.0196929,0.0097408,0.00749847,0.0232251,0.0289159,-0.0210521,-0.00518212,-0.0298171,-0.00132661,0.0122496,-0.000242206,0.0242911,-0.00071634,0.00895368,-0.0178835,0.0070338,-0.0157868,0.00181054,0.0436493,-0.0258235,-0.014622,0.000449128,-0.0264515,0.0106045,0.0145249,0.0248373,-0.017731,-0.0242091,0.0130993,-0.0394762,-0.00535095,0.00953753,0.0290536,0.00744296,-0.021839,0.00249868,-0.036234,0.0425397,0.0181019,-0.0255388,-0.00993774,-0.0292838,-0.0204655,-0.00787194,0.030746,0.0146679,0.00570614,0.0253452,0.00819813,0.0438802
-0.0205062,-0.0217949,-0.0359415,-0.00382118,0.00113002,0.00236051,-0.0158734,-0.00903636,-0.0209828,0.00412975,-0.0102744,0.0111934,-0.00408707,0.00517516,-0.00896607,-0.0387207,0.00387307,0.000201863,-0.0173089,-0.00446532,0.0478762,0.0401886,-0.00148526,-0.0542233,-0.0172949,0.00697369,0.0175035,-0.000138929,0.00658916,0.00127072,0.0308165,0.0377551,0.0143158,-0.00558439,0.00536043,-0.00840912,0.0523878,0.0156227,-0.0218624,0.0372456,0.00444969,-0.0233975,-0.0169135,0.00372737,0.0111394,-0.0410918,0.0281519,0.020953,-0.0398085,-0.0198584,-0.0308858,-0.00699504,-0.0336413,0.0193935,-0.00486061,-0.024735,-0.00456719,-0.00530975,0.0258733,0.0527405,0.0149982,0.0199972,0.018108,-0.0114445,0.0113427,0.0106185,0.00923311,-0.0089455,0.0247324,0.0139252,0.0488381,0.00202931,0.0208408,0.0496079,-0.00170645,-0.0367041,-0.0416473,-0.00761199,-0.0123159,-0.00681981,-0.00396161,-0.000397903,-0.00304956,-0.00848035,0.0209204,-0.0230067,0.0399259,-0.0159275,0.0164937,-0.036092,0.0124633,0.0146186,-0.0138192,-0.0320211,0.0108108,0.0103446,0.0239403,0.0252326,0.0129479,0.0236536,-0.0319762,0.0125316,0.0279769,0.0055194,-0.00121046,0.033916,0.0108486,0.00783224,0.00422614,0.0181264,0.0164241,-0.00674358,0.0472593,-0.000253652,0.0355733,0.000267689,0.03613,0.0245848,-0.0203194,0.00996562,0.0251425,0.00913169,0.0219924
-0.0735453,-0.00862594,-0.0210426,-3.86294e-05,-0.0115402,0.0110425,-0.0231486,-0.0194028,0.0461505,0.00925433,-0.0177224,0.0676852,0.00890004,-0.038347,0.021732,-0.00579768,0.00309568,0.00790893,0.0185776,-0.00632852,-0.0144274,0.00274986,0.00627628,-0.00100008,-0.0361504,0.0193055,-0.0214958,0.0499445,0.0316062,-0.0178739,0.0130933,0.0121942,0.0730356,0.00521301,-0.0647054,-0.015584,0.0457301,-0.0248402,-0.011101,-0.0214892,-0.0229933,0.00413291,0.0584781,0.00349856,0.0258472,-0.0124942,-0.0200198,-0.00600083,0.000731645,-0.00543801,0.0470174,-0.0221491,0.00338782,0.0340432,0.000755893,0.0104383,-0.00595944,0.023166,0.0123642,-0.00819788,0.0218951,-0.0151236,-0.0250147,-0.0146723,0.0320074,-0.0111848,-0.00909672,0.0133806,0.0394387,-0.017533,-5.82244e-05,0.0280222,0.000666598,-0.0199641,0.00130668,0.0117302,0.00497277,-0.0238755,-0.015272,-0.0108821,-0.00058145,0.00516207,0.0107429,0.0190614,0.00195277,0.00975722,0.0306023,-0.00317896,-0.0184863,-0.0256613,-0.000760057,0.0164803,-0.0200326,-0.00351887,0.03101,0.0132391,0.00503269,0.0107318,-0.0224558,-0.00145493,0.00354368,0.0360438,-0.00229687,-0.0402801,-0.0318648,2.12996e-05,-0.034435,0.0240033,-0.00984477,0.0417413,0.0229256,-0.000615471,0.0208703,0.00991585,0.00476085,-0.0205492,-0.0115324,-0.0168372,-0.0491027,0.031178,0.0263097,-0.00918452,9.9279e-06
